assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_002285575.1	PRJNA224116	SAMN07537192			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-191		latest	Complete Genome	Major	Full	2017/09/05	ASM228557v1	USDA-ARS-USMARC	GCA_002285575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/575/GCF_002285575.1_ASM228557v1	./data/refseq/bacteria/GCF_002285575.1/GCF_002285575.1_ASM228557v1_genomic.fna.gz
GCF_002285575.1	PRJNA224116	SAMN07537192			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-191		latest	Complete Genome	Major	Full	2017/09/05	ASM228557v1	USDA-ARS-USMARC	GCA_002285575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/575/GCF_002285575.1_ASM228557v1	./data/refseq/bacteria/GCF_002285575.1/GCF_002285575.1_ASM228557v1_rna_from_genomic.fna.gz
GCF_002285575.1	PRJNA224116	SAMN07537192			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-191		latest	Complete Genome	Major	Full	2017/09/05	ASM228557v1	USDA-ARS-USMARC	GCA_002285575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/575/GCF_002285575.1_ASM228557v1	./data/refseq/bacteria/GCF_002285575.1/GCF_002285575.1_ASM228557v1_assembly_report.txt
GCF_002285575.1	PRJNA224116	SAMN07537192			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-191		latest	Complete Genome	Major	Full	2017/09/05	ASM228557v1	USDA-ARS-USMARC	GCA_002285575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/575/GCF_002285575.1_ASM228557v1	./data/refseq/bacteria/GCF_002285575.1/GCF_002285575.1_ASM228557v1_assembly_stats.txt
GCF_002285575.1	PRJNA224116	SAMN07537192			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-191		latest	Complete Genome	Major	Full	2017/09/05	ASM228557v1	USDA-ARS-USMARC	GCA_002285575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/575/GCF_002285575.1_ASM228557v1	./data/refseq/bacteria/GCF_002285575.1/GCF_002285575.1_ASM228557v1_feature_table.txt.gz
GCF_002285615.1	PRJNA224116	SAMN07537190			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-186		latest	Complete Genome	Major	Full	2017/09/05	ASM228561v1	USDA-ARS-USMARC	GCA_002285615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/615/GCF_002285615.1_ASM228561v1	./data/refseq/bacteria/GCF_002285615.1/GCF_002285615.1_ASM228561v1_genomic.fna.gz
GCF_002285615.1	PRJNA224116	SAMN07537190			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-186		latest	Complete Genome	Major	Full	2017/09/05	ASM228561v1	USDA-ARS-USMARC	GCA_002285615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/615/GCF_002285615.1_ASM228561v1	./data/refseq/bacteria/GCF_002285615.1/GCF_002285615.1_ASM228561v1_rna_from_genomic.fna.gz
GCF_002285615.1	PRJNA224116	SAMN07537190			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-186		latest	Complete Genome	Major	Full	2017/09/05	ASM228561v1	USDA-ARS-USMARC	GCA_002285615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/615/GCF_002285615.1_ASM228561v1	./data/refseq/bacteria/GCF_002285615.1/GCF_002285615.1_ASM228561v1_assembly_report.txt
GCF_002285615.1	PRJNA224116	SAMN07537190			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-186		latest	Complete Genome	Major	Full	2017/09/05	ASM228561v1	USDA-ARS-USMARC	GCA_002285615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/615/GCF_002285615.1_ASM228561v1	./data/refseq/bacteria/GCF_002285615.1/GCF_002285615.1_ASM228561v1_assembly_stats.txt
GCF_002285615.1	PRJNA224116	SAMN07537190			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-186		latest	Complete Genome	Major	Full	2017/09/05	ASM228561v1	USDA-ARS-USMARC	GCA_002285615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/615/GCF_002285615.1_ASM228561v1	./data/refseq/bacteria/GCF_002285615.1/GCF_002285615.1_ASM228561v1_feature_table.txt.gz
GCF_002285815.1	PRJNA224116	SAMN07537193			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-193		latest	Complete Genome	Major	Full	2017/09/05	ASM228581v1	USDA-ARS-USMARC	GCA_002285815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/815/GCF_002285815.1_ASM228581v1	./data/refseq/bacteria/GCF_002285815.1/GCF_002285815.1_ASM228581v1_genomic.fna.gz
GCF_002285815.1	PRJNA224116	SAMN07537193			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-193		latest	Complete Genome	Major	Full	2017/09/05	ASM228581v1	USDA-ARS-USMARC	GCA_002285815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/815/GCF_002285815.1_ASM228581v1	./data/refseq/bacteria/GCF_002285815.1/GCF_002285815.1_ASM228581v1_rna_from_genomic.fna.gz
GCF_002285815.1	PRJNA224116	SAMN07537193			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-193		latest	Complete Genome	Major	Full	2017/09/05	ASM228581v1	USDA-ARS-USMARC	GCA_002285815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/815/GCF_002285815.1_ASM228581v1	./data/refseq/bacteria/GCF_002285815.1/GCF_002285815.1_ASM228581v1_assembly_report.txt
GCF_002285815.1	PRJNA224116	SAMN07537193			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-193		latest	Complete Genome	Major	Full	2017/09/05	ASM228581v1	USDA-ARS-USMARC	GCA_002285815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/815/GCF_002285815.1_ASM228581v1	./data/refseq/bacteria/GCF_002285815.1/GCF_002285815.1_ASM228581v1_assembly_stats.txt
GCF_002285815.1	PRJNA224116	SAMN07537193			na		75985	75985	Mannheimia haemolytica	strain=USDA-ARS-USMARC-193		latest	Complete Genome	Major	Full	2017/09/05	ASM228581v1	USDA-ARS-USMARC	GCA_002285815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/285/815/GCF_002285815.1_ASM228581v1	./data/refseq/bacteria/GCF_002285815.1/GCF_002285815.1_ASM228581v1_feature_table.txt.gz
GCF_007963885.1	PRJNA224116	SAMN05717118			na		75985	75985	Mannheimia haemolytica	strain=1451		latest	Complete Genome	Major	Full	2019/08/12	ASM796388v1	USDA/ARS	GCA_007963885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/963/885/GCF_007963885.1_ASM796388v1	./data/refseq/bacteria/GCF_007963885.1/GCF_007963885.1_ASM796388v1_genomic.fna.gz
GCF_007963885.1	PRJNA224116	SAMN05717118			na		75985	75985	Mannheimia haemolytica	strain=1451		latest	Complete Genome	Major	Full	2019/08/12	ASM796388v1	USDA/ARS	GCA_007963885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/963/885/GCF_007963885.1_ASM796388v1	./data/refseq/bacteria/GCF_007963885.1/GCF_007963885.1_ASM796388v1_rna_from_genomic.fna.gz
GCF_007963885.1	PRJNA224116	SAMN05717118			na		75985	75985	Mannheimia haemolytica	strain=1451		latest	Complete Genome	Major	Full	2019/08/12	ASM796388v1	USDA/ARS	GCA_007963885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/963/885/GCF_007963885.1_ASM796388v1	./data/refseq/bacteria/GCF_007963885.1/GCF_007963885.1_ASM796388v1_assembly_report.txt
GCF_007963885.1	PRJNA224116	SAMN05717118			na		75985	75985	Mannheimia haemolytica	strain=1451		latest	Complete Genome	Major	Full	2019/08/12	ASM796388v1	USDA/ARS	GCA_007963885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/963/885/GCF_007963885.1_ASM796388v1	./data/refseq/bacteria/GCF_007963885.1/GCF_007963885.1_ASM796388v1_assembly_stats.txt
GCF_007963885.1	PRJNA224116	SAMN05717118			na		75985	75985	Mannheimia haemolytica	strain=1451		latest	Complete Genome	Major	Full	2019/08/12	ASM796388v1	USDA/ARS	GCA_007963885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/963/885/GCF_007963885.1_ASM796388v1	./data/refseq/bacteria/GCF_007963885.1/GCF_007963885.1_ASM796388v1_feature_table.txt.gz
GCF_007964225.1	PRJNA224116	SAMN05717133			na		75985	75985	Mannheimia haemolytica	strain=1405		latest	Complete Genome	Major	Full	2019/08/12	ASM796422v1	USDA/ARS	GCA_007964225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/225/GCF_007964225.1_ASM796422v1	./data/refseq/bacteria/GCF_007964225.1/GCF_007964225.1_ASM796422v1_genomic.fna.gz
GCF_007964225.1	PRJNA224116	SAMN05717133			na		75985	75985	Mannheimia haemolytica	strain=1405		latest	Complete Genome	Major	Full	2019/08/12	ASM796422v1	USDA/ARS	GCA_007964225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/225/GCF_007964225.1_ASM796422v1	./data/refseq/bacteria/GCF_007964225.1/GCF_007964225.1_ASM796422v1_rna_from_genomic.fna.gz
GCF_007964225.1	PRJNA224116	SAMN05717133			na		75985	75985	Mannheimia haemolytica	strain=1405		latest	Complete Genome	Major	Full	2019/08/12	ASM796422v1	USDA/ARS	GCA_007964225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/225/GCF_007964225.1_ASM796422v1	./data/refseq/bacteria/GCF_007964225.1/GCF_007964225.1_ASM796422v1_assembly_report.txt
GCF_007964225.1	PRJNA224116	SAMN05717133			na		75985	75985	Mannheimia haemolytica	strain=1405		latest	Complete Genome	Major	Full	2019/08/12	ASM796422v1	USDA/ARS	GCA_007964225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/225/GCF_007964225.1_ASM796422v1	./data/refseq/bacteria/GCF_007964225.1/GCF_007964225.1_ASM796422v1_assembly_stats.txt
GCF_007964225.1	PRJNA224116	SAMN05717133			na		75985	75985	Mannheimia haemolytica	strain=1405		latest	Complete Genome	Major	Full	2019/08/12	ASM796422v1	USDA/ARS	GCA_007964225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/225/GCF_007964225.1_ASM796422v1	./data/refseq/bacteria/GCF_007964225.1/GCF_007964225.1_ASM796422v1_feature_table.txt.gz
GCF_007964465.1	PRJNA224116	SAMN05717151			na		75985	75985	Mannheimia haemolytica	strain=1383		latest	Complete Genome	Major	Full	2019/08/12	ASM796446v1	USDA/ARS	GCA_007964465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/465/GCF_007964465.1_ASM796446v1	./data/refseq/bacteria/GCF_007964465.1/GCF_007964465.1_ASM796446v1_genomic.fna.gz
GCF_007964465.1	PRJNA224116	SAMN05717151			na		75985	75985	Mannheimia haemolytica	strain=1383		latest	Complete Genome	Major	Full	2019/08/12	ASM796446v1	USDA/ARS	GCA_007964465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/465/GCF_007964465.1_ASM796446v1	./data/refseq/bacteria/GCF_007964465.1/GCF_007964465.1_ASM796446v1_rna_from_genomic.fna.gz
GCF_007964465.1	PRJNA224116	SAMN05717151			na		75985	75985	Mannheimia haemolytica	strain=1383		latest	Complete Genome	Major	Full	2019/08/12	ASM796446v1	USDA/ARS	GCA_007964465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/465/GCF_007964465.1_ASM796446v1	./data/refseq/bacteria/GCF_007964465.1/GCF_007964465.1_ASM796446v1_assembly_report.txt
GCF_007964465.1	PRJNA224116	SAMN05717151			na		75985	75985	Mannheimia haemolytica	strain=1383		latest	Complete Genome	Major	Full	2019/08/12	ASM796446v1	USDA/ARS	GCA_007964465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/465/GCF_007964465.1_ASM796446v1	./data/refseq/bacteria/GCF_007964465.1/GCF_007964465.1_ASM796446v1_assembly_stats.txt
GCF_007964465.1	PRJNA224116	SAMN05717151			na		75985	75985	Mannheimia haemolytica	strain=1383		latest	Complete Genome	Major	Full	2019/08/12	ASM796446v1	USDA/ARS	GCA_007964465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/465/GCF_007964465.1_ASM796446v1	./data/refseq/bacteria/GCF_007964465.1/GCF_007964465.1_ASM796446v1_feature_table.txt.gz
GCF_007964805.1	PRJNA224116	SAMN05717098			na		75985	75985	Mannheimia haemolytica	strain=1367		latest	Complete Genome	Major	Full	2019/08/12	ASM796480v1	USDA/ARS	GCA_007964805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/805/GCF_007964805.1_ASM796480v1	./data/refseq/bacteria/GCF_007964805.1/GCF_007964805.1_ASM796480v1_genomic.fna.gz
GCF_007964805.1	PRJNA224116	SAMN05717098			na		75985	75985	Mannheimia haemolytica	strain=1367		latest	Complete Genome	Major	Full	2019/08/12	ASM796480v1	USDA/ARS	GCA_007964805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/805/GCF_007964805.1_ASM796480v1	./data/refseq/bacteria/GCF_007964805.1/GCF_007964805.1_ASM796480v1_rna_from_genomic.fna.gz
GCF_007964805.1	PRJNA224116	SAMN05717098			na		75985	75985	Mannheimia haemolytica	strain=1367		latest	Complete Genome	Major	Full	2019/08/12	ASM796480v1	USDA/ARS	GCA_007964805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/805/GCF_007964805.1_ASM796480v1	./data/refseq/bacteria/GCF_007964805.1/GCF_007964805.1_ASM796480v1_assembly_report.txt
GCF_007964805.1	PRJNA224116	SAMN05717098			na		75985	75985	Mannheimia haemolytica	strain=1367		latest	Complete Genome	Major	Full	2019/08/12	ASM796480v1	USDA/ARS	GCA_007964805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/805/GCF_007964805.1_ASM796480v1	./data/refseq/bacteria/GCF_007964805.1/GCF_007964805.1_ASM796480v1_assembly_stats.txt
GCF_007964805.1	PRJNA224116	SAMN05717098			na		75985	75985	Mannheimia haemolytica	strain=1367		latest	Complete Genome	Major	Full	2019/08/12	ASM796480v1	USDA/ARS	GCA_007964805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/805/GCF_007964805.1_ASM796480v1	./data/refseq/bacteria/GCF_007964805.1/GCF_007964805.1_ASM796480v1_feature_table.txt.gz
GCF_007964925.1	PRJNA224116	SAMN05717132			na		75985	75985	Mannheimia haemolytica	strain=1342		latest	Complete Genome	Major	Full	2019/08/12	ASM796492v1	USDA/ARS	GCA_007964925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/925/GCF_007964925.1_ASM796492v1	./data/refseq/bacteria/GCF_007964925.1/GCF_007964925.1_ASM796492v1_genomic.fna.gz
GCF_007964925.1	PRJNA224116	SAMN05717132			na		75985	75985	Mannheimia haemolytica	strain=1342		latest	Complete Genome	Major	Full	2019/08/12	ASM796492v1	USDA/ARS	GCA_007964925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/925/GCF_007964925.1_ASM796492v1	./data/refseq/bacteria/GCF_007964925.1/GCF_007964925.1_ASM796492v1_rna_from_genomic.fna.gz
GCF_007964925.1	PRJNA224116	SAMN05717132			na		75985	75985	Mannheimia haemolytica	strain=1342		latest	Complete Genome	Major	Full	2019/08/12	ASM796492v1	USDA/ARS	GCA_007964925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/925/GCF_007964925.1_ASM796492v1	./data/refseq/bacteria/GCF_007964925.1/GCF_007964925.1_ASM796492v1_assembly_report.txt
GCF_007964925.1	PRJNA224116	SAMN05717132			na		75985	75985	Mannheimia haemolytica	strain=1342		latest	Complete Genome	Major	Full	2019/08/12	ASM796492v1	USDA/ARS	GCA_007964925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/925/GCF_007964925.1_ASM796492v1	./data/refseq/bacteria/GCF_007964925.1/GCF_007964925.1_ASM796492v1_assembly_stats.txt
GCF_007964925.1	PRJNA224116	SAMN05717132			na		75985	75985	Mannheimia haemolytica	strain=1342		latest	Complete Genome	Major	Full	2019/08/12	ASM796492v1	USDA/ARS	GCA_007964925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/964/925/GCF_007964925.1_ASM796492v1	./data/refseq/bacteria/GCF_007964925.1/GCF_007964925.1_ASM796492v1_feature_table.txt.gz
GCF_007965585.1	PRJNA224116	SAMN05717142			na		75985	75985	Mannheimia haemolytica	strain=1318		latest	Complete Genome	Major	Full	2019/08/12	ASM796558v1	USDA/ARS	GCA_007965585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/965/585/GCF_007965585.1_ASM796558v1	./data/refseq/bacteria/GCF_007965585.1/GCF_007965585.1_ASM796558v1_genomic.fna.gz
GCF_007965585.1	PRJNA224116	SAMN05717142			na		75985	75985	Mannheimia haemolytica	strain=1318		latest	Complete Genome	Major	Full	2019/08/12	ASM796558v1	USDA/ARS	GCA_007965585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/965/585/GCF_007965585.1_ASM796558v1	./data/refseq/bacteria/GCF_007965585.1/GCF_007965585.1_ASM796558v1_rna_from_genomic.fna.gz
GCF_007965585.1	PRJNA224116	SAMN05717142			na		75985	75985	Mannheimia haemolytica	strain=1318		latest	Complete Genome	Major	Full	2019/08/12	ASM796558v1	USDA/ARS	GCA_007965585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/965/585/GCF_007965585.1_ASM796558v1	./data/refseq/bacteria/GCF_007965585.1/GCF_007965585.1_ASM796558v1_assembly_report.txt
GCF_007965585.1	PRJNA224116	SAMN05717142			na		75985	75985	Mannheimia haemolytica	strain=1318		latest	Complete Genome	Major	Full	2019/08/12	ASM796558v1	USDA/ARS	GCA_007965585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/965/585/GCF_007965585.1_ASM796558v1	./data/refseq/bacteria/GCF_007965585.1/GCF_007965585.1_ASM796558v1_assembly_stats.txt
GCF_007965585.1	PRJNA224116	SAMN05717142			na		75985	75985	Mannheimia haemolytica	strain=1318		latest	Complete Genome	Major	Full	2019/08/12	ASM796558v1	USDA/ARS	GCA_007965585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/965/585/GCF_007965585.1_ASM796558v1	./data/refseq/bacteria/GCF_007965585.1/GCF_007965585.1_ASM796558v1_feature_table.txt.gz
GCF_007965905.1	PRJNA224116	SAMN05717125			na		75985	75985	Mannheimia haemolytica	strain=1287		latest	Complete Genome	Major	Full	2019/08/12	ASM796590v1	USDA/ARS	GCA_007965905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/965/905/GCF_007965905.1_ASM796590v1	./data/refseq/bacteria/GCF_007965905.1/GCF_007965905.1_ASM796590v1_genomic.fna.gz
GCF_007965905.1	PRJNA224116	SAMN05717125			na		75985	75985	Mannheimia haemolytica	strain=1287		latest	Complete Genome	Major	Full	2019/08/12	ASM796590v1	USDA/ARS	GCA_007965905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/965/905/GCF_007965905.1_ASM796590v1	./data/refseq/bacteria/GCF_007965905.1/GCF_007965905.1_ASM796590v1_rna_from_genomic.fna.gz
GCF_007965905.1	PRJNA224116	SAMN05717125			na		75985	75985	Mannheimia haemolytica	strain=1287		latest	Complete Genome	Major	Full	2019/08/12	ASM796590v1	USDA/ARS	GCA_007965905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/965/905/GCF_007965905.1_ASM796590v1	./data/refseq/bacteria/GCF_007965905.1/GCF_007965905.1_ASM796590v1_assembly_report.txt
GCF_007965905.1	PRJNA224116	SAMN05717125			na		75985	75985	Mannheimia haemolytica	strain=1287		latest	Complete Genome	Major	Full	2019/08/12	ASM796590v1	USDA/ARS	GCA_007965905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/965/905/GCF_007965905.1_ASM796590v1	./data/refseq/bacteria/GCF_007965905.1/GCF_007965905.1_ASM796590v1_assembly_stats.txt
GCF_007965905.1	PRJNA224116	SAMN05717125			na		75985	75985	Mannheimia haemolytica	strain=1287		latest	Complete Genome	Major	Full	2019/08/12	ASM796590v1	USDA/ARS	GCA_007965905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/965/905/GCF_007965905.1_ASM796590v1	./data/refseq/bacteria/GCF_007965905.1/GCF_007965905.1_ASM796590v1_feature_table.txt.gz
GCF_007966105.1	PRJNA224116	SAMN05717147			na		75985	75985	Mannheimia haemolytica	strain=1282		latest	Complete Genome	Major	Full	2019/08/12	ASM796610v1	USDA/ARS	GCA_007966105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/966/105/GCF_007966105.1_ASM796610v1	./data/refseq/bacteria/GCF_007966105.1/GCF_007966105.1_ASM796610v1_genomic.fna.gz
GCF_007966105.1	PRJNA224116	SAMN05717147			na		75985	75985	Mannheimia haemolytica	strain=1282		latest	Complete Genome	Major	Full	2019/08/12	ASM796610v1	USDA/ARS	GCA_007966105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/966/105/GCF_007966105.1_ASM796610v1	./data/refseq/bacteria/GCF_007966105.1/GCF_007966105.1_ASM796610v1_rna_from_genomic.fna.gz
