assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_007975365.1	NZ_CP017502.1	2579870	1213590	0.0466054382833705	-0.0602300121635034	-2567.586665116699	5672.81180325148	2583293
GCF_007975575.1	NZ_CP017503.1	2506820	1250620	0.046571396432507	-0.0607605821972072	-1790.9702928003894	5841.792997531707	2512748
GCF_007975765.1	NZ_CP017504.1	55830	1381250	0.0496372953798218	-0.0417394816683267	-67.90247799823041	6511.141823465281	2697513
GCF_007976025.1	NZ_CP017505.1	2715090	1359980	0.0384082853008336	-0.052645884047938	-1950.783357955468	5183.3285284674375	2727453
GCF_007976245.1	NZ_CP017506.1	2723640	1360000	0.0380638143697811	-0.0517067191400753	-1947.124769056864	5185.718945313285	2727499
GCF_007976445.1	NZ_CP017507.1	2584660	1195470	0.0470951450020508	-0.0576931707119038	-2366.821637494485	5647.869949862152	2590588
GCF_007976625.1	NZ_CP017508.1	2584680	1195470	0.0470996744095413	-0.0576913708559654	-2366.096404708224	5648.464226131657	2590611
GCF_007976765.1	NZ_CP017509.1	27190	1374440	0.051695140780928	-0.0480035198343859	-60.77917060832619	6903.858299090775	2559915
GCF_007976905.1	NZ_CP017510.1	2585620	1195170	0.0472056640961465	-0.0490948210013642	-1166.671847460468	5659.731543903933	2591548
GCF_007977085.1	NZ_CP017511.1	2588110	1195170	0.0472057813778359	-0.0489175747578671	-1165.999862441848	5659.201788830792	2591534
GCF_007977225.1	NZ_CP017512.1	2585650	1195170	0.0472012560646968	-0.0490604152860216	-1162.5645346739698	5659.202095246493	2591578
GCF_007977495.1	NZ_CP017513.1	2585670	1195220	0.0472037353673596	-0.049059239615424	-1161.720074590261	5659.740828145783	2591598
GCF_007977645.1	NZ_CP017514.1	2509320	1250680	0.0465786796774021	-0.0605460718627177	-1789.252151973256	5842.593232078287	2512744
GCF_007977825.1	NZ_CP017515.1	2540140	1195390	0.0471575922739772	-0.0545325523035902	-1678.2373956390254	5655.045298996053	2546071
GCF_007978045.1	NZ_CP017516.1	2579810	1213590	0.0466096641396799	-0.0601953741276861	-2561.970731056894	5673.327840650495	2583234
GCF_007978185.1	NZ_CP017517.1	2588410	1232020	0.0471755485607638	-0.0577930461376049	-2020.610229090973	5829.42290084305	2591834
GCF_007978365.1	NZ_CP017518.1	2585900	1232020	0.0471675889649579	-0.0579776918649636	-2020.2694624135363	5829.229062901336	2591830
GCF_007978505.1	NZ_CP017519.1	55850	1378190	0.0490449664049169	-0.0438282853873724	-67.70646026657002	6417.710435041166	2689760
GCF_007978905.1	NZ_CP017521.1	2717060	1390130	0.0439823351125003	-0.0541473264447314	-1103.8829183608966	6081.107785944435	2729419
GCF_007979065.1	NZ_CP017522.1	2587260	1195390	0.0471056220882148	-0.0534481888482198	-1790.5859344627288	5648.715694813726	2593187
GCF_007979225.1	NZ_CP017523.1	2636640	1370980	0.0434349826627477	-0.0558733146827423	-1188.1494263164843	5965.075943946164	2640172
GCF_007979365.1	NZ_CP017524.1	2726750	1377760	0.0410387508091868	-0.0448226458984376	-438.473636796635	5659.294996168187	2732072
GCF_007979525.1	NZ_CP017525.1	2599250	1272620	0.0470042508244554	-0.057340122526292	-1607.633533648536	5999.285000281249	2605173
GCF_007979665.1	NZ_CP017526.1	2586340	1195270	0.0471872742505911	-0.060557473366268	-2766.005592151252	5657.978770786483	2592266
GCF_007980045.1	NZ_CP017528.1	2671130	1365140	0.042926542627789	-0.0606071500197385	-2074.042379026118	5841.22020507942	2682488
GCF_007980145.1	NZ_CP017529.1	55030	1367590	0.0455581151132196	-0.0351335905800712	-64.64389430436897	5915.149960227465	2661933
GCF_007980285.1	NZ_CP017530.1	2632470	1386120	0.0472535082696519	-0.0552560981234897	-366.3808088430982	6520.471981032907	2644838
GCF_007980445.1	NZ_CP017531.1	1730570	370330	0.0410782141116914	-0.0498704196967753	-5550.991766216718	1256.171739585612	2678163
GCF_007980785.1	NZ_CP017533.1	2622660	1317860	0.042323386371113	-0.0564940282453858	-1827.5981337392825	5543.767877805972	2635019
GCF_007980965.1	NZ_CP017535.1	2672460	1376020	0.029784697885909	-0.0495532293700272	-2360.271069458664	4064.035449637392	2683820
GCF_007981005.1	NZ_CP017537.1	55820	1369850	0.0493101500496874	-0.0437143195100839	-67.93556895693315	6411.58080670419	2699449
GCF_000819525.2	NZ_CP006957.2	2523310	1246880	0.0343400773036715	-0.0510340003917157	-2234.9183340385766	4279.221612824906	2524779
GCF_000349785.2	NC_020834.2	11410	1249210	0.0509978545302145	-0.0407878724890014	0.0890052356020943	6405.092325593673	2544094
GCF_000349765.2	NC_020833.2	68260	1336270	0.0569517617253048	-0.0436501356022358	-9.10314253255704	7212.460062630307	2657957
GCF_000422145.1	NC_021743.1	1508850	239180	0.044488480441551	-0.0507410514758981	-5316.944732847366	1127.540176852165	2681844
GCF_000427275.1	NC_021738.1	1497630	177500	0.0485923198868686	-0.0572341911880091	-6833.636062164671	722.0338979286086	2501382
GCF_000376645.1	NC_021082.1	563790	1923500	0.0501672888131672	-0.0418191910997315	-2394.419413073661	4427.864938435157	2731870
GCF_000439735.1	NC_021883.1	55800	1333140	0.0532267228918055	-0.0433738342298334	-67.15409218005045	6731.722858363836	2658507
