assembly_accession	start	end	orientation
GCF_011058655.1	1185066	1186606	-
GCF_011058655.1	1327888	1329428	-
GCF_011058655.1	1740982	1742522	-
GCF_011058655.1	1963855	1965395	-
GCF_011058675.1	1184390	1185930	-
GCF_011058675.1	1327049	1328589	-
GCF_011058675.1	1743519	1745059	-
GCF_011058675.1	1966290	1967830	-
GCF_013030055.1	295537	297077	+
GCF_013030055.1	437364	438904	+
GCF_013030055.1	1716079	1717619	-
GCF_013030055.1	1938623	1940163	-
GCF_013030075.1	1204664	1206204	-
GCF_013030075.1	1585462	1587002	-
GCF_013030075.1	1666857	1668397	-
GCF_013030075.1	1890008	1891548	+
GCF_013030095.1	293313	294853	+
GCF_013030095.1	435250	436790	+
GCF_013030095.1	1757211	1758751	-
GCF_013030095.1	1979640	1981180	-
GCF_013030115.1	293606	295146	+
GCF_013030115.1	435433	436973	+
GCF_013030115.1	1714128	1715668	-
GCF_013030115.1	1936669	1938209	-
GCF_013030135.1	1204596	1206136	-
GCF_013030135.1	1585020	1586560	-
GCF_013030135.1	1666415	1667955	-
GCF_013030135.1	1889566	1891106	+
GCF_014700555.1	1156257	1157797	-
GCF_014700555.1	1299719	1301259	-
GCF_014700555.1	1712786	1714326	-
GCF_014700555.1	1936308	1937848	-
GCF_014844815.1	1118194	1119734	-
GCF_014844815.1	1260155	1261695	-
GCF_014844815.1	1650597	1652137	-
GCF_014844815.1	1873442	1874982	-
GCF_014844855.1	1119152	1120692	-
GCF_014844855.1	1261210	1262750	-
GCF_014844855.1	1652137	1653677	-
GCF_014844855.1	1875103	1876643	-
GCF_014844875.1	1119621	1121161	-
GCF_014844875.1	1261709	1263249	-
GCF_014844875.1	1653082	1654622	-
GCF_014844875.1	1876234	1877774	-
GCF_014844895.1	1118780	1120320	-
GCF_014844895.1	1260767	1262307	-
GCF_014844895.1	1651425	1652965	-
GCF_014844895.1	1874451	1875912	-
GCF_014844915.1	1119554	1121094	-
GCF_014844915.1	1261646	1263186	-
GCF_014844915.1	1652963	1654503	-
GCF_014844915.1	1876115	1877655	-
GCF_014844935.1	1116136	1117676	-
GCF_014844935.1	1257974	1259514	-
GCF_014844935.1	1648137	1649677	-
GCF_014844935.1	1870966	1872506	-
GCF_014844955.1	1119083	1120623	-
GCF_014844955.1	1261172	1262712	-
GCF_014844955.1	1652529	1654069	-
GCF_014844955.1	1875681	1877221	-
GCF_014844975.1	1119695	1121235	-
GCF_014844975.1	1261787	1263327	-
GCF_014844975.1	1653304	1654844	-
GCF_014844975.1	1876456	1877996	-
GCF_015509285.1	1204495	1206035	-
GCF_015509285.1	1585570	1587110	-
GCF_015509285.1	1666965	1668505	-
GCF_015509285.1	1890116	1891656	+
GCF_016775785.1	1107230	1108770	-
GCF_016775785.1	1249955	1251495	-
GCF_016775785.1	1668894	1670434	-
GCF_016775785.1	1892107	1893647	-
GCF_016802315.1	1156186	1157726	-
GCF_016802315.1	1299550	1301090	-
GCF_016802315.1	1712770	1714310	-
GCF_016802315.1	1936345	1937885	-
GCF_016802335.1	1157108	1158648	-
GCF_016802335.1	1300523	1302063	-
GCF_016802335.1	1713658	1715198	-
GCF_016802335.1	1937665	1939205	-
GCF_016802355.1	1157058	1158598	-
GCF_016802355.1	1300474	1302014	-
GCF_016802355.1	1713600	1715140	-
GCF_016802355.1	1937523	1939063	-
GCF_016802385.1	1156191	1157731	-
GCF_016802385.1	1299555	1301095	-
GCF_016802385.1	1712770	1714310	-
GCF_016802385.1	1936345	1937885	-
GCF_016802405.1	1157081	1158621	-
GCF_016802405.1	1300496	1302036	-
GCF_016802405.1	1713643	1715183	-
GCF_016802405.1	1937550	1939090	-
GCF_016802425.1	1157091	1158631	-
GCF_016802425.1	1300508	1302048	-
GCF_016802425.1	1713649	1715189	-
GCF_016802425.1	1937658	1939198	-
GCF_016802445.1	1157107	1158647	-
GCF_016802445.1	1300522	1302062	-
GCF_016802445.1	1713655	1715195	-
GCF_016802445.1	1937555	1939095	-
GCF_016803895.1	1210611	1212151	-
GCF_900087615.2	1207452	1208992	-
GCF_900087615.2	1589771	1591311	-
GCF_900087615.2	1671152	1672692	-
GCF_900087615.2	1900638	1902178	+
GCF_900087625.2	1109313	1110853	-
GCF_900087625.2	1252181	1253721	-
GCF_900087625.2	1667880	1669420	-
GCF_900087625.2	1890692	1892232	-
GCF_900087635.2	1215738	1217278	-
GCF_900087635.2	1358675	1360215	-
GCF_900087635.2	1782367	1783907	-
GCF_900087635.2	2004618	2006158	-
GCF_900087645.2	1260595	1262135	-
GCF_900087645.2	1638765	1640305	-
GCF_900087645.2	1720153	1721693	-
GCF_900087645.2	1944641	1946181	+
GCF_900087685.2	215880	217420	+
GCF_900087685.2	1308378	1309918	-
GCF_900087685.2	1725771	1727311	-
GCF_900087685.2	1951908	1953448	+
GCF_900087715.2	1263745	1265285	-
GCF_900087715.2	1642913	1644453	-
GCF_900087715.2	1724302	1725842	-
GCF_900087715.2	1951619	1953159	+
GCF_900087725.2	1206760	1208300	-
GCF_900087725.2	1582899	1584439	-
GCF_900087725.2	1664124	1665664	-
GCF_900087725.2	1894826	1896366	+
GCF_900087735.2	1205001	1206541	-
GCF_900087735.2	1586749	1588289	-
GCF_900087735.2	1667925	1669465	-
GCF_900087735.2	1896681	1898221	+
GCF_900087785.2	1205962	1207502	-
GCF_900087785.2	1581028	1582568	-
GCF_900087785.2	1662233	1663773	-
GCF_900087785.2	1889503	1891043	+
GCF_900087795.2	1258740	1260280	-
GCF_900087795.2	1614973	1616513	-
GCF_900087795.2	1718910	1720450	-
GCF_900087795.2	1943620	1945160	+
GCF_900087815.2	1207240	1208780	-
GCF_900087815.2	1585567	1587107	-
GCF_900087815.2	1666959	1668499	-
GCF_900087815.2	1893516	1895056	+
GCF_900087865.2	1205770	1207310	-
GCF_900087865.2	1584129	1585669	-
GCF_900087865.2	1665436	1666976	-
GCF_900087865.2	1892298	1893838	+
GCF_900087905.2	1266553	1268093	-
GCF_900087905.2	1625443	1626983	-
GCF_900087905.2	1729751	1731291	-
GCF_900087905.2	1956631	1958171	+
GCF_900186915.1	215720	217260	+
GCF_900186915.1	1308238	1309778	-
GCF_900186915.1	1724039	1725579	-
GCF_900186915.1	1948983	1950523	+
GCF_900186935.1	1205257	1206797	-
GCF_900186935.1	1586211	1587751	-
GCF_900186935.1	1667387	1668927	-
GCF_900186935.1	1895031	1896571	+
GCF_900411635.1	193545	195085	-
GCF_900411635.1	419518	421058	+
GCF_900411635.1	500836	502376	+
GCF_900411635.1	1495827	1497367	-
GCF_900637245.1	378337	379877	+
GCF_900637245.1	1860431	1861971	-
GCF_900637245.1	2089199	2090739	+
GCF_900637245.1	2170375	2171915	+
GCF_000006845.1	1119757	1121297	-
GCF_000006845.1	1261849	1263389	-
GCF_000006845.1	1653424	1654964	-
GCF_000006845.1	1876576	1878116	-
GCF_000020105.1	1266907	1268447	-
GCF_000020105.1	1624395	1625935	-
GCF_000020105.1	1728294	1729834	-
GCF_000020105.1	1954340	1955880	+
GCF_000156855.2	1188817	1190358	-
GCF_000156855.2	1331743	1333284	-
GCF_000156855.2	1724508	1726046	-
GCF_000156855.2	1947262	1948802	-
