assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001887395.1	PRJNA224116	SAMN04256432			na		666	666	Vibrio cholerae	strain=C5		latest	Complete Genome	Major	Full	2016/11/30	ASM188739v1	Nankai University	GCA_001887395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/395/GCF_001887395.1_ASM188739v1	./data/refseq/bacteria/GCF_001887395.1/GCF_001887395.1_ASM188739v1_genomic.fna.gz
GCF_001887395.1	PRJNA224116	SAMN04256432			na		666	666	Vibrio cholerae	strain=C5		latest	Complete Genome	Major	Full	2016/11/30	ASM188739v1	Nankai University	GCA_001887395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/395/GCF_001887395.1_ASM188739v1	./data/refseq/bacteria/GCF_001887395.1/GCF_001887395.1_ASM188739v1_rna_from_genomic.fna.gz
GCF_001887395.1	PRJNA224116	SAMN04256432			na		666	666	Vibrio cholerae	strain=C5		latest	Complete Genome	Major	Full	2016/11/30	ASM188739v1	Nankai University	GCA_001887395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/395/GCF_001887395.1_ASM188739v1	./data/refseq/bacteria/GCF_001887395.1/GCF_001887395.1_ASM188739v1_assembly_report.txt
GCF_001887395.1	PRJNA224116	SAMN04256432			na		666	666	Vibrio cholerae	strain=C5		latest	Complete Genome	Major	Full	2016/11/30	ASM188739v1	Nankai University	GCA_001887395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/395/GCF_001887395.1_ASM188739v1	./data/refseq/bacteria/GCF_001887395.1/GCF_001887395.1_ASM188739v1_assembly_stats.txt
GCF_001887395.1	PRJNA224116	SAMN04256432			na		666	666	Vibrio cholerae	strain=C5		latest	Complete Genome	Major	Full	2016/11/30	ASM188739v1	Nankai University	GCA_001887395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/395/GCF_001887395.1_ASM188739v1	./data/refseq/bacteria/GCF_001887395.1/GCF_001887395.1_ASM188739v1_feature_table.txt.gz
GCF_001887415.1	PRJNA224116	SAMN04256440			na		666	666	Vibrio cholerae	strain=E1320		latest	Complete Genome	Major	Full	2016/11/30	ASM188741v1	Nankai University	GCA_001887415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/415/GCF_001887415.1_ASM188741v1	./data/refseq/bacteria/GCF_001887415.1/GCF_001887415.1_ASM188741v1_genomic.fna.gz
GCF_001887415.1	PRJNA224116	SAMN04256440			na		666	666	Vibrio cholerae	strain=E1320		latest	Complete Genome	Major	Full	2016/11/30	ASM188741v1	Nankai University	GCA_001887415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/415/GCF_001887415.1_ASM188741v1	./data/refseq/bacteria/GCF_001887415.1/GCF_001887415.1_ASM188741v1_rna_from_genomic.fna.gz
GCF_001887415.1	PRJNA224116	SAMN04256440			na		666	666	Vibrio cholerae	strain=E1320		latest	Complete Genome	Major	Full	2016/11/30	ASM188741v1	Nankai University	GCA_001887415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/415/GCF_001887415.1_ASM188741v1	./data/refseq/bacteria/GCF_001887415.1/GCF_001887415.1_ASM188741v1_assembly_report.txt
GCF_001887415.1	PRJNA224116	SAMN04256440			na		666	666	Vibrio cholerae	strain=E1320		latest	Complete Genome	Major	Full	2016/11/30	ASM188741v1	Nankai University	GCA_001887415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/415/GCF_001887415.1_ASM188741v1	./data/refseq/bacteria/GCF_001887415.1/GCF_001887415.1_ASM188741v1_assembly_stats.txt
GCF_001887415.1	PRJNA224116	SAMN04256440			na		666	666	Vibrio cholerae	strain=E1320		latest	Complete Genome	Major	Full	2016/11/30	ASM188741v1	Nankai University	GCA_001887415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/415/GCF_001887415.1_ASM188741v1	./data/refseq/bacteria/GCF_001887415.1/GCF_001887415.1_ASM188741v1_feature_table.txt.gz
GCF_001887435.1	PRJNA224116	SAMN04256434			na		666	666	Vibrio cholerae	strain=CRC711		latest	Complete Genome	Major	Full	2016/11/30	ASM188743v1	Nankai University	GCA_001887435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/435/GCF_001887435.1_ASM188743v1	./data/refseq/bacteria/GCF_001887435.1/GCF_001887435.1_ASM188743v1_genomic.fna.gz
GCF_001887435.1	PRJNA224116	SAMN04256434			na		666	666	Vibrio cholerae	strain=CRC711		latest	Complete Genome	Major	Full	2016/11/30	ASM188743v1	Nankai University	GCA_001887435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/435/GCF_001887435.1_ASM188743v1	./data/refseq/bacteria/GCF_001887435.1/GCF_001887435.1_ASM188743v1_rna_from_genomic.fna.gz
GCF_001887435.1	PRJNA224116	SAMN04256434			na		666	666	Vibrio cholerae	strain=CRC711		latest	Complete Genome	Major	Full	2016/11/30	ASM188743v1	Nankai University	GCA_001887435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/435/GCF_001887435.1_ASM188743v1	./data/refseq/bacteria/GCF_001887435.1/GCF_001887435.1_ASM188743v1_assembly_report.txt
GCF_001887435.1	PRJNA224116	SAMN04256434			na		666	666	Vibrio cholerae	strain=CRC711		latest	Complete Genome	Major	Full	2016/11/30	ASM188743v1	Nankai University	GCA_001887435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/435/GCF_001887435.1_ASM188743v1	./data/refseq/bacteria/GCF_001887435.1/GCF_001887435.1_ASM188743v1_assembly_stats.txt
GCF_001887435.1	PRJNA224116	SAMN04256434			na		666	666	Vibrio cholerae	strain=CRC711		latest	Complete Genome	Major	Full	2016/11/30	ASM188743v1	Nankai University	GCA_001887435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/435/GCF_001887435.1_ASM188743v1	./data/refseq/bacteria/GCF_001887435.1/GCF_001887435.1_ASM188743v1_feature_table.txt.gz
GCF_001887455.1	PRJNA224116	SAMN04256433			na		666	666	Vibrio cholerae	strain=CRC1106		latest	Complete Genome	Major	Full	2016/11/30	ASM188745v1	Nankai University	GCA_001887455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/455/GCF_001887455.1_ASM188745v1	./data/refseq/bacteria/GCF_001887455.1/GCF_001887455.1_ASM188745v1_genomic.fna.gz
GCF_001887455.1	PRJNA224116	SAMN04256433			na		666	666	Vibrio cholerae	strain=CRC1106		latest	Complete Genome	Major	Full	2016/11/30	ASM188745v1	Nankai University	GCA_001887455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/455/GCF_001887455.1_ASM188745v1	./data/refseq/bacteria/GCF_001887455.1/GCF_001887455.1_ASM188745v1_rna_from_genomic.fna.gz
GCF_001887455.1	PRJNA224116	SAMN04256433			na		666	666	Vibrio cholerae	strain=CRC1106		latest	Complete Genome	Major	Full	2016/11/30	ASM188745v1	Nankai University	GCA_001887455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/455/GCF_001887455.1_ASM188745v1	./data/refseq/bacteria/GCF_001887455.1/GCF_001887455.1_ASM188745v1_assembly_report.txt
GCF_001887455.1	PRJNA224116	SAMN04256433			na		666	666	Vibrio cholerae	strain=CRC1106		latest	Complete Genome	Major	Full	2016/11/30	ASM188745v1	Nankai University	GCA_001887455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/455/GCF_001887455.1_ASM188745v1	./data/refseq/bacteria/GCF_001887455.1/GCF_001887455.1_ASM188745v1_assembly_stats.txt
GCF_001887455.1	PRJNA224116	SAMN04256433			na		666	666	Vibrio cholerae	strain=CRC1106		latest	Complete Genome	Major	Full	2016/11/30	ASM188745v1	Nankai University	GCA_001887455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/455/GCF_001887455.1_ASM188745v1	./data/refseq/bacteria/GCF_001887455.1/GCF_001887455.1_ASM188745v1_feature_table.txt.gz
GCF_001887475.1	PRJNA224116	SAMN04256436			na		666	666	Vibrio cholerae	strain=E506		latest	Complete Genome	Major	Full	2016/11/30	ASM188747v1	Nankai University	GCA_001887475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/475/GCF_001887475.1_ASM188747v1	./data/refseq/bacteria/GCF_001887475.1/GCF_001887475.1_ASM188747v1_genomic.fna.gz
GCF_001887475.1	PRJNA224116	SAMN04256436			na		666	666	Vibrio cholerae	strain=E506		latest	Complete Genome	Major	Full	2016/11/30	ASM188747v1	Nankai University	GCA_001887475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/475/GCF_001887475.1_ASM188747v1	./data/refseq/bacteria/GCF_001887475.1/GCF_001887475.1_ASM188747v1_rna_from_genomic.fna.gz
GCF_001887475.1	PRJNA224116	SAMN04256436			na		666	666	Vibrio cholerae	strain=E506		latest	Complete Genome	Major	Full	2016/11/30	ASM188747v1	Nankai University	GCA_001887475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/475/GCF_001887475.1_ASM188747v1	./data/refseq/bacteria/GCF_001887475.1/GCF_001887475.1_ASM188747v1_assembly_report.txt
GCF_001887475.1	PRJNA224116	SAMN04256436			na		666	666	Vibrio cholerae	strain=E506		latest	Complete Genome	Major	Full	2016/11/30	ASM188747v1	Nankai University	GCA_001887475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/475/GCF_001887475.1_ASM188747v1	./data/refseq/bacteria/GCF_001887475.1/GCF_001887475.1_ASM188747v1_assembly_stats.txt
GCF_001887475.1	PRJNA224116	SAMN04256436			na		666	666	Vibrio cholerae	strain=E506		latest	Complete Genome	Major	Full	2016/11/30	ASM188747v1	Nankai University	GCA_001887475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/475/GCF_001887475.1_ASM188747v1	./data/refseq/bacteria/GCF_001887475.1/GCF_001887475.1_ASM188747v1_feature_table.txt.gz
GCF_001887495.1	PRJNA224116	SAMN04256439			na		666	666	Vibrio cholerae	strain=E1162		latest	Complete Genome	Major	Full	2016/11/30	ASM188749v1	Nankai University	GCA_001887495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/495/GCF_001887495.1_ASM188749v1	./data/refseq/bacteria/GCF_001887495.1/GCF_001887495.1_ASM188749v1_genomic.fna.gz
GCF_001887495.1	PRJNA224116	SAMN04256439			na		666	666	Vibrio cholerae	strain=E1162		latest	Complete Genome	Major	Full	2016/11/30	ASM188749v1	Nankai University	GCA_001887495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/495/GCF_001887495.1_ASM188749v1	./data/refseq/bacteria/GCF_001887495.1/GCF_001887495.1_ASM188749v1_rna_from_genomic.fna.gz
GCF_001887495.1	PRJNA224116	SAMN04256439			na		666	666	Vibrio cholerae	strain=E1162		latest	Complete Genome	Major	Full	2016/11/30	ASM188749v1	Nankai University	GCA_001887495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/495/GCF_001887495.1_ASM188749v1	./data/refseq/bacteria/GCF_001887495.1/GCF_001887495.1_ASM188749v1_assembly_report.txt
GCF_001887495.1	PRJNA224116	SAMN04256439			na		666	666	Vibrio cholerae	strain=E1162		latest	Complete Genome	Major	Full	2016/11/30	ASM188749v1	Nankai University	GCA_001887495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/495/GCF_001887495.1_ASM188749v1	./data/refseq/bacteria/GCF_001887495.1/GCF_001887495.1_ASM188749v1_assembly_stats.txt
GCF_001887495.1	PRJNA224116	SAMN04256439			na		666	666	Vibrio cholerae	strain=E1162		latest	Complete Genome	Major	Full	2016/11/30	ASM188749v1	Nankai University	GCA_001887495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/495/GCF_001887495.1_ASM188749v1	./data/refseq/bacteria/GCF_001887495.1/GCF_001887495.1_ASM188749v1_feature_table.txt.gz
GCF_001887515.1	PRJNA224116	SAMN04256437			na		666	666	Vibrio cholerae	strain=NCTC5395		latest	Complete Genome	Major	Full	2016/11/30	ASM188751v1	Nankai University	GCA_001887515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/515/GCF_001887515.1_ASM188751v1	./data/refseq/bacteria/GCF_001887515.1/GCF_001887515.1_ASM188751v1_genomic.fna.gz
GCF_001887515.1	PRJNA224116	SAMN04256437			na		666	666	Vibrio cholerae	strain=NCTC5395		latest	Complete Genome	Major	Full	2016/11/30	ASM188751v1	Nankai University	GCA_001887515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/515/GCF_001887515.1_ASM188751v1	./data/refseq/bacteria/GCF_001887515.1/GCF_001887515.1_ASM188751v1_rna_from_genomic.fna.gz
GCF_001887515.1	PRJNA224116	SAMN04256437			na		666	666	Vibrio cholerae	strain=NCTC5395		latest	Complete Genome	Major	Full	2016/11/30	ASM188751v1	Nankai University	GCA_001887515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/515/GCF_001887515.1_ASM188751v1	./data/refseq/bacteria/GCF_001887515.1/GCF_001887515.1_ASM188751v1_assembly_report.txt
GCF_001887515.1	PRJNA224116	SAMN04256437			na		666	666	Vibrio cholerae	strain=NCTC5395		latest	Complete Genome	Major	Full	2016/11/30	ASM188751v1	Nankai University	GCA_001887515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/515/GCF_001887515.1_ASM188751v1	./data/refseq/bacteria/GCF_001887515.1/GCF_001887515.1_ASM188751v1_assembly_stats.txt
GCF_001887515.1	PRJNA224116	SAMN04256437			na		666	666	Vibrio cholerae	strain=NCTC5395		latest	Complete Genome	Major	Full	2016/11/30	ASM188751v1	Nankai University	GCA_001887515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/515/GCF_001887515.1_ASM188751v1	./data/refseq/bacteria/GCF_001887515.1/GCF_001887515.1_ASM188751v1_feature_table.txt.gz
GCF_001887615.1	PRJNA224116	SAMN04256438			na		666	666	Vibrio cholerae	strain=NCTC9420		latest	Complete Genome	Major	Full	2016/11/30	ASM188761v1	Nankai University	GCA_001887615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/615/GCF_001887615.1_ASM188761v1	./data/refseq/bacteria/GCF_001887615.1/GCF_001887615.1_ASM188761v1_genomic.fna.gz
GCF_001887615.1	PRJNA224116	SAMN04256438			na		666	666	Vibrio cholerae	strain=NCTC9420		latest	Complete Genome	Major	Full	2016/11/30	ASM188761v1	Nankai University	GCA_001887615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/615/GCF_001887615.1_ASM188761v1	./data/refseq/bacteria/GCF_001887615.1/GCF_001887615.1_ASM188761v1_rna_from_genomic.fna.gz
GCF_001887615.1	PRJNA224116	SAMN04256438			na		666	666	Vibrio cholerae	strain=NCTC9420		latest	Complete Genome	Major	Full	2016/11/30	ASM188761v1	Nankai University	GCA_001887615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/615/GCF_001887615.1_ASM188761v1	./data/refseq/bacteria/GCF_001887615.1/GCF_001887615.1_ASM188761v1_assembly_report.txt
GCF_001887615.1	PRJNA224116	SAMN04256438			na		666	666	Vibrio cholerae	strain=NCTC9420		latest	Complete Genome	Major	Full	2016/11/30	ASM188761v1	Nankai University	GCA_001887615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/615/GCF_001887615.1_ASM188761v1	./data/refseq/bacteria/GCF_001887615.1/GCF_001887615.1_ASM188761v1_assembly_stats.txt
GCF_001887615.1	PRJNA224116	SAMN04256438			na		666	666	Vibrio cholerae	strain=NCTC9420		latest	Complete Genome	Major	Full	2016/11/30	ASM188761v1	Nankai University	GCA_001887615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/615/GCF_001887615.1_ASM188761v1	./data/refseq/bacteria/GCF_001887615.1/GCF_001887615.1_ASM188761v1_feature_table.txt.gz
GCF_001887635.1	PRJNA224116	SAMN04256435			na		666	666	Vibrio cholerae	strain=M2140		latest	Complete Genome	Major	Full	2016/11/30	ASM188763v1	Nankai University	GCA_001887635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/635/GCF_001887635.1_ASM188763v1	./data/refseq/bacteria/GCF_001887635.1/GCF_001887635.1_ASM188763v1_genomic.fna.gz
GCF_001887635.1	PRJNA224116	SAMN04256435			na		666	666	Vibrio cholerae	strain=M2140		latest	Complete Genome	Major	Full	2016/11/30	ASM188763v1	Nankai University	GCA_001887635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/635/GCF_001887635.1_ASM188763v1	./data/refseq/bacteria/GCF_001887635.1/GCF_001887635.1_ASM188763v1_rna_from_genomic.fna.gz
GCF_001887635.1	PRJNA224116	SAMN04256435			na		666	666	Vibrio cholerae	strain=M2140		latest	Complete Genome	Major	Full	2016/11/30	ASM188763v1	Nankai University	GCA_001887635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/635/GCF_001887635.1_ASM188763v1	./data/refseq/bacteria/GCF_001887635.1/GCF_001887635.1_ASM188763v1_assembly_report.txt
GCF_001887635.1	PRJNA224116	SAMN04256435			na		666	666	Vibrio cholerae	strain=M2140		latest	Complete Genome	Major	Full	2016/11/30	ASM188763v1	Nankai University	GCA_001887635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/635/GCF_001887635.1_ASM188763v1	./data/refseq/bacteria/GCF_001887635.1/GCF_001887635.1_ASM188763v1_assembly_stats.txt
GCF_001887635.1	PRJNA224116	SAMN04256435			na		666	666	Vibrio cholerae	strain=M2140		latest	Complete Genome	Major	Full	2016/11/30	ASM188763v1	Nankai University	GCA_001887635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/635/GCF_001887635.1_ASM188763v1	./data/refseq/bacteria/GCF_001887635.1/GCF_001887635.1_ASM188763v1_feature_table.txt.gz
GCF_001887655.1	PRJNA224116	SAMN04256431			na		666	666	Vibrio cholerae	strain=E9120		latest	Complete Genome	Major	Full	2016/11/30	ASM188765v1	Nankai University	GCA_001887655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/655/GCF_001887655.1_ASM188765v1	./data/refseq/bacteria/GCF_001887655.1/GCF_001887655.1_ASM188765v1_genomic.fna.gz
GCF_001887655.1	PRJNA224116	SAMN04256431			na		666	666	Vibrio cholerae	strain=E9120		latest	Complete Genome	Major	Full	2016/11/30	ASM188765v1	Nankai University	GCA_001887655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/655/GCF_001887655.1_ASM188765v1	./data/refseq/bacteria/GCF_001887655.1/GCF_001887655.1_ASM188765v1_rna_from_genomic.fna.gz
GCF_001887655.1	PRJNA224116	SAMN04256431			na		666	666	Vibrio cholerae	strain=E9120		latest	Complete Genome	Major	Full	2016/11/30	ASM188765v1	Nankai University	GCA_001887655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/655/GCF_001887655.1_ASM188765v1	./data/refseq/bacteria/GCF_001887655.1/GCF_001887655.1_ASM188765v1_assembly_report.txt
GCF_001887655.1	PRJNA224116	SAMN04256431			na		666	666	Vibrio cholerae	strain=E9120		latest	Complete Genome	Major	Full	2016/11/30	ASM188765v1	Nankai University	GCA_001887655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/655/GCF_001887655.1_ASM188765v1	./data/refseq/bacteria/GCF_001887655.1/GCF_001887655.1_ASM188765v1_assembly_stats.txt
GCF_001887655.1	PRJNA224116	SAMN04256431			na		666	666	Vibrio cholerae	strain=E9120		latest	Complete Genome	Major	Full	2016/11/30	ASM188765v1	Nankai University	GCA_001887655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/655/GCF_001887655.1_ASM188765v1	./data/refseq/bacteria/GCF_001887655.1/GCF_001887655.1_ASM188765v1_feature_table.txt.gz
GCF_002073335.2	PRJNA224116	SAMN04875560			na		666	666	Vibrio cholerae	strain=FDAARGOS_223		latest	Complete Genome	Major	Full	2018/03/01	ASM207333v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073335.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/335/GCF_002073335.2_ASM207333v2	./data/refseq/bacteria/GCF_002073335.2/GCF_002073335.2_ASM207333v2_genomic.fna.gz
GCF_002073335.2	PRJNA224116	SAMN04875560			na		666	666	Vibrio cholerae	strain=FDAARGOS_223		latest	Complete Genome	Major	Full	2018/03/01	ASM207333v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073335.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/335/GCF_002073335.2_ASM207333v2	./data/refseq/bacteria/GCF_002073335.2/GCF_002073335.2_ASM207333v2_rna_from_genomic.fna.gz
GCF_002073335.2	PRJNA224116	SAMN04875560			na		666	666	Vibrio cholerae	strain=FDAARGOS_223		latest	Complete Genome	Major	Full	2018/03/01	ASM207333v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073335.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/335/GCF_002073335.2_ASM207333v2	./data/refseq/bacteria/GCF_002073335.2/GCF_002073335.2_ASM207333v2_assembly_report.txt
GCF_002073335.2	PRJNA224116	SAMN04875560			na		666	666	Vibrio cholerae	strain=FDAARGOS_223		latest	Complete Genome	Major	Full	2018/03/01	ASM207333v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073335.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/335/GCF_002073335.2_ASM207333v2	./data/refseq/bacteria/GCF_002073335.2/GCF_002073335.2_ASM207333v2_assembly_stats.txt
