assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000756125.1	PRJNA224116	SAMN02866341			representative genome		28450	28450	Burkholderia pseudomallei	strain=Mahidol-1106a		latest	Complete Genome	Major	Full	2014/09/18	ASM75612v1	Los Alamos National Laboratory	GCA_000756125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/125/GCF_000756125.1_ASM75612v1	./data/refseq/bacteria/GCF_000756125.1/GCF_000756125.1_ASM75612v1_genomic.fna.gz
GCF_000756125.1	PRJNA224116	SAMN02866341			representative genome		28450	28450	Burkholderia pseudomallei	strain=Mahidol-1106a		latest	Complete Genome	Major	Full	2014/09/18	ASM75612v1	Los Alamos National Laboratory	GCA_000756125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/125/GCF_000756125.1_ASM75612v1	./data/refseq/bacteria/GCF_000756125.1/GCF_000756125.1_ASM75612v1_rna_from_genomic.fna.gz
GCF_000756125.1	PRJNA224116	SAMN02866341			representative genome		28450	28450	Burkholderia pseudomallei	strain=Mahidol-1106a		latest	Complete Genome	Major	Full	2014/09/18	ASM75612v1	Los Alamos National Laboratory	GCA_000756125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/125/GCF_000756125.1_ASM75612v1	./data/refseq/bacteria/GCF_000756125.1/GCF_000756125.1_ASM75612v1_assembly_report.txt
GCF_000756125.1	PRJNA224116	SAMN02866341			representative genome		28450	28450	Burkholderia pseudomallei	strain=Mahidol-1106a		latest	Complete Genome	Major	Full	2014/09/18	ASM75612v1	Los Alamos National Laboratory	GCA_000756125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/125/GCF_000756125.1_ASM75612v1	./data/refseq/bacteria/GCF_000756125.1/GCF_000756125.1_ASM75612v1_assembly_stats.txt
GCF_000756125.1	PRJNA224116	SAMN02866341			representative genome		28450	28450	Burkholderia pseudomallei	strain=Mahidol-1106a		latest	Complete Genome	Major	Full	2014/09/18	ASM75612v1	Los Alamos National Laboratory	GCA_000756125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/125/GCF_000756125.1_ASM75612v1	./data/refseq/bacteria/GCF_000756125.1/GCF_000756125.1_ASM75612v1_feature_table.txt.gz
GCF_000756145.1	PRJNA224116	SAMN02864954			na		28450	28450	Burkholderia pseudomallei	strain=1106a		latest	Complete Genome	Major	Full	2014/09/18	ASM75614v1	Los Alamos National Laboratory	GCA_000756145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/145/GCF_000756145.1_ASM75614v1	./data/refseq/bacteria/GCF_000756145.1/GCF_000756145.1_ASM75614v1_genomic.fna.gz
GCF_000756145.1	PRJNA224116	SAMN02864954			na		28450	28450	Burkholderia pseudomallei	strain=1106a		latest	Complete Genome	Major	Full	2014/09/18	ASM75614v1	Los Alamos National Laboratory	GCA_000756145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/145/GCF_000756145.1_ASM75614v1	./data/refseq/bacteria/GCF_000756145.1/GCF_000756145.1_ASM75614v1_rna_from_genomic.fna.gz
GCF_000756145.1	PRJNA224116	SAMN02864954			na		28450	28450	Burkholderia pseudomallei	strain=1106a		latest	Complete Genome	Major	Full	2014/09/18	ASM75614v1	Los Alamos National Laboratory	GCA_000756145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/145/GCF_000756145.1_ASM75614v1	./data/refseq/bacteria/GCF_000756145.1/GCF_000756145.1_ASM75614v1_assembly_report.txt
GCF_000756145.1	PRJNA224116	SAMN02864954			na		28450	28450	Burkholderia pseudomallei	strain=1106a		latest	Complete Genome	Major	Full	2014/09/18	ASM75614v1	Los Alamos National Laboratory	GCA_000756145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/145/GCF_000756145.1_ASM75614v1	./data/refseq/bacteria/GCF_000756145.1/GCF_000756145.1_ASM75614v1_assembly_stats.txt
GCF_000756145.1	PRJNA224116	SAMN02864954			na		28450	28450	Burkholderia pseudomallei	strain=1106a		latest	Complete Genome	Major	Full	2014/09/18	ASM75614v1	Los Alamos National Laboratory	GCA_000756145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/145/GCF_000756145.1_ASM75614v1	./data/refseq/bacteria/GCF_000756145.1/GCF_000756145.1_ASM75614v1_feature_table.txt.gz
GCF_000756165.1	PRJNA224116	SAMN02866334			na		28450	28450	Burkholderia pseudomallei	strain=MSHR1655		latest	Complete Genome	Major	Full	2014/09/18	ASM75616v1	Los Alamos National Laboratory	GCA_000756165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/165/GCF_000756165.1_ASM75616v1	./data/refseq/bacteria/GCF_000756165.1/GCF_000756165.1_ASM75616v1_genomic.fna.gz
GCF_000756165.1	PRJNA224116	SAMN02866334			na		28450	28450	Burkholderia pseudomallei	strain=MSHR1655		latest	Complete Genome	Major	Full	2014/09/18	ASM75616v1	Los Alamos National Laboratory	GCA_000756165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/165/GCF_000756165.1_ASM75616v1	./data/refseq/bacteria/GCF_000756165.1/GCF_000756165.1_ASM75616v1_rna_from_genomic.fna.gz
GCF_000756165.1	PRJNA224116	SAMN02866334			na		28450	28450	Burkholderia pseudomallei	strain=MSHR1655		latest	Complete Genome	Major	Full	2014/09/18	ASM75616v1	Los Alamos National Laboratory	GCA_000756165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/165/GCF_000756165.1_ASM75616v1	./data/refseq/bacteria/GCF_000756165.1/GCF_000756165.1_ASM75616v1_assembly_report.txt
GCF_000756165.1	PRJNA224116	SAMN02866334			na		28450	28450	Burkholderia pseudomallei	strain=MSHR1655		latest	Complete Genome	Major	Full	2014/09/18	ASM75616v1	Los Alamos National Laboratory	GCA_000756165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/165/GCF_000756165.1_ASM75616v1	./data/refseq/bacteria/GCF_000756165.1/GCF_000756165.1_ASM75616v1_assembly_stats.txt
GCF_000756165.1	PRJNA224116	SAMN02866334			na		28450	28450	Burkholderia pseudomallei	strain=MSHR1655		latest	Complete Genome	Major	Full	2014/09/18	ASM75616v1	Los Alamos National Laboratory	GCA_000756165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/165/GCF_000756165.1_ASM75616v1	./data/refseq/bacteria/GCF_000756165.1/GCF_000756165.1_ASM75616v1_feature_table.txt.gz
GCF_000757015.2	PRJNA224116	SAMN02849693			na		28450	28450	Burkholderia pseudomallei	strain=PHLS 112		latest	Complete Genome	Major	Full	2015/03/20	ASM75701v2	Los Alamos National Laboratory	GCA_000757015.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/757/015/GCF_000757015.2_ASM75701v2	./data/refseq/bacteria/GCF_000757015.2/GCF_000757015.2_ASM75701v2_genomic.fna.gz
GCF_000757015.2	PRJNA224116	SAMN02849693			na		28450	28450	Burkholderia pseudomallei	strain=PHLS 112		latest	Complete Genome	Major	Full	2015/03/20	ASM75701v2	Los Alamos National Laboratory	GCA_000757015.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/757/015/GCF_000757015.2_ASM75701v2	./data/refseq/bacteria/GCF_000757015.2/GCF_000757015.2_ASM75701v2_rna_from_genomic.fna.gz
GCF_000757015.2	PRJNA224116	SAMN02849693			na		28450	28450	Burkholderia pseudomallei	strain=PHLS 112		latest	Complete Genome	Major	Full	2015/03/20	ASM75701v2	Los Alamos National Laboratory	GCA_000757015.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/757/015/GCF_000757015.2_ASM75701v2	./data/refseq/bacteria/GCF_000757015.2/GCF_000757015.2_ASM75701v2_assembly_report.txt
GCF_000757015.2	PRJNA224116	SAMN02849693			na		28450	28450	Burkholderia pseudomallei	strain=PHLS 112		latest	Complete Genome	Major	Full	2015/03/20	ASM75701v2	Los Alamos National Laboratory	GCA_000757015.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/757/015/GCF_000757015.2_ASM75701v2	./data/refseq/bacteria/GCF_000757015.2/GCF_000757015.2_ASM75701v2_assembly_stats.txt
GCF_000757015.2	PRJNA224116	SAMN02849693			na		28450	28450	Burkholderia pseudomallei	strain=PHLS 112		latest	Complete Genome	Major	Full	2015/03/20	ASM75701v2	Los Alamos National Laboratory	GCA_000757015.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/757/015/GCF_000757015.2_ASM75701v2	./data/refseq/bacteria/GCF_000757015.2/GCF_000757015.2_ASM75701v2_feature_table.txt.gz
GCF_000763555.1	PRJNA224116	SAMN02902623			na		28450	28450	Burkholderia pseudomallei	strain=BGK		latest	Chromosome	Major	Full	2014/10/06	ASM76355v1	Los Alamos National Laboratory	GCA_000763555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/555/GCF_000763555.1_ASM76355v1	./data/refseq/bacteria/GCF_000763555.1/GCF_000763555.1_ASM76355v1_genomic.fna.gz
GCF_000763555.1	PRJNA224116	SAMN02902623			na		28450	28450	Burkholderia pseudomallei	strain=BGK		latest	Chromosome	Major	Full	2014/10/06	ASM76355v1	Los Alamos National Laboratory	GCA_000763555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/555/GCF_000763555.1_ASM76355v1	./data/refseq/bacteria/GCF_000763555.1/GCF_000763555.1_ASM76355v1_rna_from_genomic.fna.gz
GCF_000763555.1	PRJNA224116	SAMN02902623			na		28450	28450	Burkholderia pseudomallei	strain=BGK		latest	Chromosome	Major	Full	2014/10/06	ASM76355v1	Los Alamos National Laboratory	GCA_000763555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/555/GCF_000763555.1_ASM76355v1	./data/refseq/bacteria/GCF_000763555.1/GCF_000763555.1_ASM76355v1_assembly_report.txt
GCF_000763555.1	PRJNA224116	SAMN02902623			na		28450	28450	Burkholderia pseudomallei	strain=BGK		latest	Chromosome	Major	Full	2014/10/06	ASM76355v1	Los Alamos National Laboratory	GCA_000763555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/555/GCF_000763555.1_ASM76355v1	./data/refseq/bacteria/GCF_000763555.1/GCF_000763555.1_ASM76355v1_assembly_stats.txt
GCF_000763555.1	PRJNA224116	SAMN02902623			na		28450	28450	Burkholderia pseudomallei	strain=BGK		latest	Chromosome	Major	Full	2014/10/06	ASM76355v1	Los Alamos National Laboratory	GCA_000763555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/763/555/GCF_000763555.1_ASM76355v1	./data/refseq/bacteria/GCF_000763555.1/GCF_000763555.1_ASM76355v1_feature_table.txt.gz
GCF_000770565.1	PRJNA224116	SAMN02951647			na		28450	28450	Burkholderia pseudomallei	strain=TSV202		latest	Complete Genome	Major	Full	2014/10/31	ASM77056v1	Los Alamos National Laboratory	GCA_000770565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/770/565/GCF_000770565.1_ASM77056v1	./data/refseq/bacteria/GCF_000770565.1/GCF_000770565.1_ASM77056v1_genomic.fna.gz
GCF_000770565.1	PRJNA224116	SAMN02951647			na		28450	28450	Burkholderia pseudomallei	strain=TSV202		latest	Complete Genome	Major	Full	2014/10/31	ASM77056v1	Los Alamos National Laboratory	GCA_000770565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/770/565/GCF_000770565.1_ASM77056v1	./data/refseq/bacteria/GCF_000770565.1/GCF_000770565.1_ASM77056v1_rna_from_genomic.fna.gz
GCF_000770565.1	PRJNA224116	SAMN02951647			na		28450	28450	Burkholderia pseudomallei	strain=TSV202		latest	Complete Genome	Major	Full	2014/10/31	ASM77056v1	Los Alamos National Laboratory	GCA_000770565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/770/565/GCF_000770565.1_ASM77056v1	./data/refseq/bacteria/GCF_000770565.1/GCF_000770565.1_ASM77056v1_assembly_report.txt
GCF_000770565.1	PRJNA224116	SAMN02951647			na		28450	28450	Burkholderia pseudomallei	strain=TSV202		latest	Complete Genome	Major	Full	2014/10/31	ASM77056v1	Los Alamos National Laboratory	GCA_000770565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/770/565/GCF_000770565.1_ASM77056v1	./data/refseq/bacteria/GCF_000770565.1/GCF_000770565.1_ASM77056v1_assembly_stats.txt
GCF_000770565.1	PRJNA224116	SAMN02951647			na		28450	28450	Burkholderia pseudomallei	strain=TSV202		latest	Complete Genome	Major	Full	2014/10/31	ASM77056v1	Los Alamos National Laboratory	GCA_000770565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/770/565/GCF_000770565.1_ASM77056v1	./data/refseq/bacteria/GCF_000770565.1/GCF_000770565.1_ASM77056v1_feature_table.txt.gz
GCF_000953095.1	PRJNA224116	SAMEA807056			na		28450	28450	Burkholderia pseudomallei	strain=C1		latest	Complete Genome	Major	Full	2014/07/14	BP_3921g	SC	GCA_000953095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/095/GCF_000953095.1_BP_3921g	./data/refseq/bacteria/GCF_000953095.1/GCF_000953095.1_BP_3921g_genomic.fna.gz
GCF_000953095.1	PRJNA224116	SAMEA807056			na		28450	28450	Burkholderia pseudomallei	strain=C1		latest	Complete Genome	Major	Full	2014/07/14	BP_3921g	SC	GCA_000953095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/095/GCF_000953095.1_BP_3921g	./data/refseq/bacteria/GCF_000953095.1/GCF_000953095.1_BP_3921g_rna_from_genomic.fna.gz
GCF_000953095.1	PRJNA224116	SAMEA807056			na		28450	28450	Burkholderia pseudomallei	strain=C1		latest	Complete Genome	Major	Full	2014/07/14	BP_3921g	SC	GCA_000953095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/095/GCF_000953095.1_BP_3921g	./data/refseq/bacteria/GCF_000953095.1/GCF_000953095.1_BP_3921g_assembly_report.txt
GCF_000953095.1	PRJNA224116	SAMEA807056			na		28450	28450	Burkholderia pseudomallei	strain=C1		latest	Complete Genome	Major	Full	2014/07/14	BP_3921g	SC	GCA_000953095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/095/GCF_000953095.1_BP_3921g	./data/refseq/bacteria/GCF_000953095.1/GCF_000953095.1_BP_3921g_assembly_stats.txt
GCF_000953095.1	PRJNA224116	SAMEA807056			na		28450	28450	Burkholderia pseudomallei	strain=C1		latest	Complete Genome	Major	Full	2014/07/14	BP_3921g	SC	GCA_000953095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/095/GCF_000953095.1_BP_3921g	./data/refseq/bacteria/GCF_000953095.1/GCF_000953095.1_BP_3921g_feature_table.txt.gz
GCF_000954175.1	PRJNA224116	SAMN03372474			na		28450	28450	Burkholderia pseudomallei	strain=vgh07	human	latest	Complete Genome	Major	Full	2015/03/17	ASM95417v1	National Kaohsiung Normal University	GCA_000954175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/954/175/GCF_000954175.1_ASM95417v1	./data/refseq/bacteria/GCF_000954175.1/GCF_000954175.1_ASM95417v1_genomic.fna.gz
GCF_000954175.1	PRJNA224116	SAMN03372474			na		28450	28450	Burkholderia pseudomallei	strain=vgh07	human	latest	Complete Genome	Major	Full	2015/03/17	ASM95417v1	National Kaohsiung Normal University	GCA_000954175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/954/175/GCF_000954175.1_ASM95417v1	./data/refseq/bacteria/GCF_000954175.1/GCF_000954175.1_ASM95417v1_rna_from_genomic.fna.gz
GCF_000954175.1	PRJNA224116	SAMN03372474			na		28450	28450	Burkholderia pseudomallei	strain=vgh07	human	latest	Complete Genome	Major	Full	2015/03/17	ASM95417v1	National Kaohsiung Normal University	GCA_000954175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/954/175/GCF_000954175.1_ASM95417v1	./data/refseq/bacteria/GCF_000954175.1/GCF_000954175.1_ASM95417v1_assembly_report.txt
GCF_000954175.1	PRJNA224116	SAMN03372474			na		28450	28450	Burkholderia pseudomallei	strain=vgh07	human	latest	Complete Genome	Major	Full	2015/03/17	ASM95417v1	National Kaohsiung Normal University	GCA_000954175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/954/175/GCF_000954175.1_ASM95417v1	./data/refseq/bacteria/GCF_000954175.1/GCF_000954175.1_ASM95417v1_assembly_stats.txt
GCF_000954175.1	PRJNA224116	SAMN03372474			na		28450	28450	Burkholderia pseudomallei	strain=vgh07	human	latest	Complete Genome	Major	Full	2015/03/17	ASM95417v1	National Kaohsiung Normal University	GCA_000954175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/954/175/GCF_000954175.1_ASM95417v1	./data/refseq/bacteria/GCF_000954175.1/GCF_000954175.1_ASM95417v1_feature_table.txt.gz
GCF_000959305.1	PRJNA224116	SAMN03075633			na		28450	28450	Burkholderia pseudomallei	strain=MSHR668		latest	Complete Genome	Major	Full	2015/03/20	ASM95930v1	Los Alamos National Laboratory	GCA_000959305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/305/GCF_000959305.1_ASM95930v1	./data/refseq/bacteria/GCF_000959305.1/GCF_000959305.1_ASM95930v1_genomic.fna.gz
GCF_000959305.1	PRJNA224116	SAMN03075633			na		28450	28450	Burkholderia pseudomallei	strain=MSHR668		latest	Complete Genome	Major	Full	2015/03/20	ASM95930v1	Los Alamos National Laboratory	GCA_000959305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/305/GCF_000959305.1_ASM95930v1	./data/refseq/bacteria/GCF_000959305.1/GCF_000959305.1_ASM95930v1_rna_from_genomic.fna.gz
GCF_000959305.1	PRJNA224116	SAMN03075633			na		28450	28450	Burkholderia pseudomallei	strain=MSHR668		latest	Complete Genome	Major	Full	2015/03/20	ASM95930v1	Los Alamos National Laboratory	GCA_000959305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/305/GCF_000959305.1_ASM95930v1	./data/refseq/bacteria/GCF_000959305.1/GCF_000959305.1_ASM95930v1_assembly_report.txt
GCF_000959305.1	PRJNA224116	SAMN03075633			na		28450	28450	Burkholderia pseudomallei	strain=MSHR668		latest	Complete Genome	Major	Full	2015/03/20	ASM95930v1	Los Alamos National Laboratory	GCA_000959305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/305/GCF_000959305.1_ASM95930v1	./data/refseq/bacteria/GCF_000959305.1/GCF_000959305.1_ASM95930v1_assembly_stats.txt
GCF_000959305.1	PRJNA224116	SAMN03075633			na		28450	28450	Burkholderia pseudomallei	strain=MSHR668		latest	Complete Genome	Major	Full	2015/03/20	ASM95930v1	Los Alamos National Laboratory	GCA_000959305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/305/GCF_000959305.1_ASM95930v1	./data/refseq/bacteria/GCF_000959305.1/GCF_000959305.1_ASM95930v1_feature_table.txt.gz
GCF_001277875.1	PRJNA224116	SAMN04009759			na		28450	28450	Burkholderia pseudomallei	strain=vgh16R		latest	Complete Genome	Major	Full	2015/09/02	ASM127787v1	National Kaohsiung Normal University	GCA_001277875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/875/GCF_001277875.1_ASM127787v1	./data/refseq/bacteria/GCF_001277875.1/GCF_001277875.1_ASM127787v1_genomic.fna.gz
GCF_001277875.1	PRJNA224116	SAMN04009759			na		28450	28450	Burkholderia pseudomallei	strain=vgh16R		latest	Complete Genome	Major	Full	2015/09/02	ASM127787v1	National Kaohsiung Normal University	GCA_001277875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/875/GCF_001277875.1_ASM127787v1	./data/refseq/bacteria/GCF_001277875.1/GCF_001277875.1_ASM127787v1_rna_from_genomic.fna.gz
GCF_001277875.1	PRJNA224116	SAMN04009759			na		28450	28450	Burkholderia pseudomallei	strain=vgh16R		latest	Complete Genome	Major	Full	2015/09/02	ASM127787v1	National Kaohsiung Normal University	GCA_001277875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/875/GCF_001277875.1_ASM127787v1	./data/refseq/bacteria/GCF_001277875.1/GCF_001277875.1_ASM127787v1_assembly_report.txt
GCF_001277875.1	PRJNA224116	SAMN04009759			na		28450	28450	Burkholderia pseudomallei	strain=vgh16R		latest	Complete Genome	Major	Full	2015/09/02	ASM127787v1	National Kaohsiung Normal University	GCA_001277875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/875/GCF_001277875.1_ASM127787v1	./data/refseq/bacteria/GCF_001277875.1/GCF_001277875.1_ASM127787v1_assembly_stats.txt
GCF_001277875.1	PRJNA224116	SAMN04009759			na		28450	28450	Burkholderia pseudomallei	strain=vgh16R		latest	Complete Genome	Major	Full	2015/09/02	ASM127787v1	National Kaohsiung Normal University	GCA_001277875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/875/GCF_001277875.1_ASM127787v1	./data/refseq/bacteria/GCF_001277875.1/GCF_001277875.1_ASM127787v1_feature_table.txt.gz
GCF_001277895.1	PRJNA224116	SAMN04009760			na		28450	28450	Burkholderia pseudomallei	strain=vgh16W		latest	Complete Genome	Major	Full	2015/09/02	ASM127789v1	National Kaohsiung Normal University	GCA_001277895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/895/GCF_001277895.1_ASM127789v1	./data/refseq/bacteria/GCF_001277895.1/GCF_001277895.1_ASM127789v1_genomic.fna.gz
GCF_001277895.1	PRJNA224116	SAMN04009760			na		28450	28450	Burkholderia pseudomallei	strain=vgh16W		latest	Complete Genome	Major	Full	2015/09/02	ASM127789v1	National Kaohsiung Normal University	GCA_001277895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/895/GCF_001277895.1_ASM127789v1	./data/refseq/bacteria/GCF_001277895.1/GCF_001277895.1_ASM127789v1_rna_from_genomic.fna.gz
