assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_000015925.1	NC_009076.1	3983200	1992040	0.0286212435955595	-0.0365622933698426	-1563.6166232881624	5751.333223686977	3988455
GCF_000959145.1	NZ_CP009298.1	3441500	1404040	0.0365278470414172	-0.0312481550727289	-1118.182418265394	5262.638864254186	4055060
GCF_000959265.1	NZ_CP009535.1	2087240	79980	0.0290849823522607	-0.036912948051833	-7348.351864944276	61.044159988054986	4121652
GCF_000182585.2	NC_012695.1	4012110	2003720	0.0305943047704099	-0.0375918786384473	-1314.2945910626277	6235.629719469022	4098576
GCF_000756185.1	NZ_CP008777.1	537130	2549200	0.0359391482913666	-0.030281830996035	-1278.0855420246246	5953.130567895001	4021786
GCF_000195145.1	NZ_CM001156.1	3978050	1996350	0.0286145652316735	-0.0370547567620622	-1615.8214581572224	5761.990226180616	3983232
GCF_000294635.1	NC_018527.1	3996520	2023420	0.0296171845925921	-0.0363304796631831	-1159.987938412701	6043.194689591109	4001777
GCF_000494855.1	NC_022659.1	1678670	3688230	0.0373575253278598	-0.0294563158116071	-5093.078788372237	2414.1646721204866	3997089
GCF_000511895.1	NZ_CP004001.1	3289120	1278110	0.03651367501531	-0.0293386361560591	-1123.6883151608058	4776.354869286375	4029451
GCF_000970935.1	NZ_CM003196.1	2479540	453270	0.0368859079573871	-0.0303188381756487	-4388.5772240198	1754.845597153013	3975521
GCF_000970955.1	NZ_CM003194.1	797870	2914640	0.0293261093818838	-0.0365379728131035	-2953.9578464770834	3253.709346605854	4084272
GCF_000521645.1	NZ_CP004042.1	910	1942290	0.0373953181291378	-0.0314176210077831	0.0140056022408963	7260.617633409068	4067985
GCF_000959225.1	NZ_CP009478.1	2676320	586160	0.0312516062625041	-0.037000673083809	-5569.150369010914	2164.7131664961043	4240604
GCF_000959205.1	NZ_CP009485.1	2471440	343030	0.0380566829318385	-0.0292058743397787	-4902.419507376028	1313.792339664995	4088931
GCF_000520895.1	NZ_CP004023.1	3911130	1796770	0.0374010630241765	-0.0318734569808133	-31.39282779371409	6714.206644801766	4067942
GCF_000959185.1	NZ_CP009474.1	1338720	3334510	0.0367417594860303	-0.030334563930412	-3786.207228663344	3552.7082403732056	4021787
GCF_000511915.1	NZ_CP004003.1	1655510	3607640	0.0374841136052189	-0.0318538038846698	-5211.102203449486	2106.2897673421216	4067895
GCF_000764575.1	NZ_CP004377.1	2490040	489720	0.0368112586562792	-0.0301495997480837	-4170.473378277639	1860.419247658672	3955135
GCF_000959345.1	NZ_CP009551.1	1292950	3318370	0.0373248380669655	-0.0295484478782517	-3444.408093346696	4115.457436542886	4185347
GCF_000583835.1	NZ_CP004368.1	364670	2413260	0.0377539375961491	-0.0297958905503243	-788.8733678772259	6945.36758348371	4059501
GCF_000755945.1	NZ_CP008892.1	1289800	3232310	0.0363375087070965	-0.0293591105248052	-3537.950482387012	3520.6515641287124	3925545
GCF_000755925.1	NZ_CP008911.1	1259680	3220860	0.0376272054852124	-0.0290648542377337	-3234.428202056981	4144.954095038936	4017692
GCF_000755905.1	NZ_CP008894.1	3766470	1760500	0.0294803281519259	-0.0368966437233025	-2014.7262164981191	5386.6344743227	3984054
GCF_000755965.1	NZ_CP008909.1	1986970	3969450	0.0376416262237379	-0.030270017952735	-6182.655713848214	1279.7243989606516	4054219
GCF_000756065.1	NZ_CP008784.1	700250	2689680	0.0377492209076815	-0.0303029258065688	-1593.74057506505	5916.205682552036	4060827
GCF_000770495.1	NZ_CP009161.1	3934630	1895100	0.0285499509670679	-0.0378475457131131	-2114.062485252482	5619.820763810965	4110442
GCF_000770475.1	NZ_CP009153.1	2718960	768800	0.0300928651988135	-0.036110165837124	-4371.025263047695	2671.037827685977	3968347
GCF_000770395.1	NZ_CP009235.1	960580	2969150	0.0298447787037312	-0.0371054464171341	-3488.639146357856	2505.925156459863	4031107
GCF_000770415.1	NZ_CP009270.1	2065190	3935170	0.0364460881821476	-0.027289217709836	-5752.587256885241	1151.550329861798	3945449
GCF_000770435.1	NZ_CP009271.1	3225290	1181150	0.0294790325315108	-0.0371721643478309	-3686.688004010509	3911.872899015239	4032226
GCF_000770515.1	NZ_CP009162.1	1896290	3897190	0.0371000917684118	-0.0296957872936217	-5759.822559018805	1663.540813279808	3969389
GCF_000770455.1	NZ_CP009151.1	832670	2806040	0.0371384663652838	-0.0290150316803251	-1960.964042265771	5367.838754939795	4008750
GCF_000770535.1	NZ_CP009165.1	773190	2749720	0.0370065831601573	-0.0290104910027522	-1815.16290026184	5514.377585965504	4008865
