assembly_accession	start	end	orientation
GCF_008931645.1	3761981	3763522	-
GCF_008931645.1	4587224	4588765	-
GCF_008931645.1	4812243	4813784	-
GCF_008931645.1	4892864	4894405	-
GCF_008931645.1	5016873	5018414	-
GCF_008931785.1	602864	604404	-
GCF_008931785.1	1435221	1436761	-
GCF_008931785.1	1705732	1707274	-
GCF_008931785.1	1788593	1790133	-
GCF_008931785.1	1908916	1910457	-
GCF_008931785.1	2252977	2254515	+
GCF_008931785.1	2387813	2389353	+
GCF_008931785.1	2893738	2895276	+
GCF_009497055.1	104012	105553	-
GCF_009497055.1	616986	618527	-
GCF_009497055.1	725770	727311	-
GCF_009497055.1	1098921	1100462	+
GCF_009497055.1	1214042	1215583	+
GCF_009497055.1	1293994	1295535	+
GCF_009497055.1	1552264	1553805	+
GCF_009497055.1	2344978	2346519	+
GCF_009728975.1	284276	285817	+
GCF_009728975.1	393121	394662	+
GCF_009728975.1	876709	878250	+
GCF_009728975.1	3384780	3386321	-
GCF_009728975.1	4099281	4100822	-
GCF_009728975.1	4325022	4326563	-
GCF_009728975.1	4404974	4406515	-
GCF_009728975.1	4520095	4521636	-
GCF_009738085.1	283852	285393	+
GCF_009738085.1	408531	410072	+
GCF_009738085.1	1204937	1206478	+
GCF_009738085.1	4047628	4049169	-
GCF_009738085.1	4543424	4544965	-
GCF_009738085.1	4773641	4775182	-
GCF_009738085.1	4853505	4855046	-
GCF_009738085.1	4971491	4973032	-
GCF_009905155.1	229649	231184	+
GCF_009905155.1	958856	960391	+
GCF_009905155.1	3468790	3470317	-
GCF_009905155.1	3968619	3970146	-
GCF_009905155.1	4084794	4086330	-
GCF_009905155.1	4413782	4415323	+
GCF_009905155.1	4534078	4535619	+
GCF_009905155.1	4615293	4616834	+
GCF_009930835.1	278802	280353	+
GCF_009930835.1	394937	396486	+
GCF_009930835.1	955140	956691	+
GCF_009930835.1	3448661	3450212	-
GCF_009930835.1	4349379	4350930	-
GCF_009930835.1	4582349	4583899	-
GCF_009930835.1	4660455	4662006	-
GCF_009930835.1	4786923	4788473	-
GCF_011044215.1	173487	175011	+
GCF_011044215.1	2794336	2795864	-
GCF_011044215.1	3298058	3299597	-
GCF_011044215.1	3530263	3531791	-
GCF_011044215.1	3610518	3612059	-
GCF_011044215.1	3729788	3731316	-
GCF_011044215.1	4059918	4061446	+
GCF_011044215.1	4178816	4180343	+
GCF_011045335.1	1783287	1784812	-
GCF_011045335.1	2293818	2295350	-
GCF_011045335.1	2403185	2404721	-
GCF_011045335.1	2736000	2737529	+
GCF_011045335.1	2859904	2861441	+
GCF_011045335.1	2939945	2941470	+
GCF_011045335.1	3199312	3200839	+
GCF_011045335.1	3951977	3953513	+
GCF_011045355.1	1620814	1622359	-
GCF_011045355.1	2374281	2375803	-
GCF_011045355.1	2633659	2635195	-
GCF_011045355.1	2713691	2715214	-
GCF_011045355.1	2837963	2839494	-
GCF_011045355.1	3169861	3171394	+
GCF_011045355.1	3280115	3281653	+
GCF_011045355.1	3790822	3792350	+
GCF_012562255.1	771102	772644	-
GCF_012562255.1	1579036	1580584	-
GCF_012562255.1	1804072	1805612	-
GCF_012562255.1	1884697	1886242	-
GCF_012562255.1	2008725	2010268	-
GCF_012562255.1	2337519	2339062	+
GCF_012562255.1	2466168	2467709	+
GCF_012562255.1	3078704	3080248	+
GCF_013046845.1	285581	287122	+
GCF_013046845.1	400572	402113	+
GCF_013046845.1	912801	914342	+
GCF_013046845.1	3461481	3463022	-
GCF_013046845.1	4187693	4189234	-
GCF_013046845.1	4413447	4414988	-
GCF_013046845.1	4493521	4495062	-
GCF_013046845.1	4621037	4622578	-
GCF_013624605.1	265018	266569	+
GCF_013624605.1	376701	378252	+
GCF_013624605.1	886808	888359	+
GCF_013624605.1	3524813	3526364	-
GCF_013624605.1	4398124	4399675	-
GCF_013624605.1	4628584	4630135	-
GCF_013624605.1	4699875	4701426	-
GCF_013624605.1	4818055	4819606	-
GCF_013624995.1	265018	266569	+
GCF_013624995.1	376701	378252	+
GCF_013624995.1	886808	888359	+
GCF_013624995.1	3599624	3601175	-
GCF_013624995.1	4473076	4474627	-
GCF_013624995.1	4703536	4705087	-
GCF_013624995.1	4774827	4776378	-
GCF_013624995.1	4893007	4894558	-
GCF_013625115.1	271948	273499	+
GCF_013625115.1	383631	385182	+
GCF_013625115.1	912684	914235	+
GCF_013625115.1	3498107	3499658	-
GCF_013625115.1	4333964	4335515	-
GCF_013625115.1	4564424	4565975	-
GCF_013625115.1	4635716	4637267	-
GCF_013625115.1	4753896	4755447	-
GCF_013625265.1	310015	311566	+
GCF_013625265.1	419382	420933	+
GCF_013625265.1	904893	906444	+
GCF_013625265.1	3429900	3431451	-
GCF_013625265.1	4221625	4223176	-
GCF_013625265.1	4484739	4486290	-
GCF_013625265.1	4564966	4566517	-
GCF_013625265.1	4686189	4687740	-
GCF_013625435.1	291675	293226	+
GCF_013625435.1	405730	407281	+
GCF_013625435.1	1285777	1287328	+
GCF_013625435.1	3845817	3847368	-
GCF_013625435.1	4332112	4333663	-
GCF_013625435.1	4562385	4563936	-
GCF_013625435.1	4642265	4643816	-
GCF_013625435.1	4759142	4760693	-
GCF_013625575.1	311215	312766	+
GCF_013625575.1	420582	422133	+
GCF_013625575.1	904893	906444	+
GCF_013625575.1	3427649	3429200	-
GCF_013625575.1	4220574	4222125	-
GCF_013625575.1	4483688	4485239	-
GCF_013625575.1	4563915	4565466	-
GCF_013625575.1	4685138	4686689	-
GCF_013625795.1	267663	269214	+
GCF_013625795.1	378896	380447	+
GCF_013625795.1	876485	878036	+
GCF_013625795.1	3414038	3415589	-
GCF_013625795.1	4212267	4213818	-
GCF_013625795.1	4475254	4476805	-
GCF_013625795.1	4546532	4548083	-
GCF_013625795.1	4664305	4665856	-
GCF_013629235.1	286668	288219	+
GCF_013629235.1	397913	399464	+
GCF_013629235.1	1014167	1015718	+
GCF_013629235.1	3470767	3472318	-
GCF_013629235.1	4239491	4241042	-
GCF_013629235.1	4534608	4536159	-
GCF_013629235.1	4605945	4607496	-
GCF_013629235.1	4722670	4724221	-
GCF_013629455.1	263203	264754	+
GCF_013629455.1	378964	380515	+
GCF_013629455.1	858324	859875	+
GCF_013629455.1	3726927	3728478	-
GCF_013629455.1	4538797	4540348	-
GCF_013629455.1	4815972	4817523	-
GCF_013629455.1	4896911	4898462	-
GCF_013629455.1	5014686	5016237	-
GCF_013629675.1	283049	284600	+
GCF_013629675.1	362695	364246	+
GCF_013629675.1	944898	946449	+
GCF_013629675.1	3530813	3532364	-
GCF_013629675.1	4320254	4321805	-
GCF_013629675.1	4581143	4582694	-
GCF_013629675.1	4652480	4654031	-
GCF_013629675.1	4770532	4772083	-
GCF_013635255.1	264029	265580	+
GCF_013635255.1	395703	397254	+
GCF_013635255.1	905013	906564	+
GCF_013635255.1	3496392	3497943	-
GCF_013635255.1	4299751	4301302	-
GCF_013635255.1	4559044	4560595	-
GCF_013635255.1	4630337	4631888	-
GCF_013635255.1	4747017	4748568	-
GCF_013635495.1	266768	268319	+
GCF_013635495.1	401507	403058	+
GCF_013635495.1	1013435	1014986	+
GCF_013635495.1	3575585	3577136	-
GCF_013635495.1	4414833	4416384	-
GCF_013635495.1	4677716	4679267	-
GCF_013635495.1	4755808	4757359	-
GCF_013635495.1	4874601	4876152	-
GCF_013707135.1	289272	290813	+
GCF_013707135.1	398608	400149	+
GCF_013707135.1	1172592	1174133	+
GCF_013707135.1	3790025	3791566	-
GCF_013707135.1	4259466	4261007	-
GCF_013707135.1	4524523	4526064	-
GCF_013707135.1	4604874	4606415	-
GCF_013707135.1	4727423	4728964	-
GCF_013708455.1	266712	268253	+
GCF_013708455.1	378395	379936	+
GCF_013708455.1	878347	879888	+
GCF_013708455.1	3535891	3537432	-
GCF_013708455.1	4298899	4300440	-
GCF_013708455.1	4529359	4530900	-
GCF_013708455.1	4600651	4602192	-
GCF_013708455.1	4718831	4720372	-
GCF_013726395.1	292864	294415	+
GCF_013726395.1	402231	403782	+
GCF_013726395.1	920411	921962	+
GCF_013726395.1	3438450	3440001	-
GCF_013726395.1	4246030	4247581	-
GCF_013726395.1	4509858	4511409	-
GCF_013726395.1	4591284	4592835	-
GCF_013726395.1	4713823	4715374	-
GCF_013731155.1	289586	291137	+
GCF_013731155.1	398956	400507	+
GCF_013731155.1	3167821	3169372	-
GCF_013731155.1	3877086	3878637	-
GCF_013731155.1	4143491	4145042	-
GCF_013731155.1	4223842	4225393	-
GCF_013731155.1	4346391	4347942	-
GCF_013731155.1	18551	20102	+
GCF_013734915.1	265018	266569	+
GCF_013734915.1	376701	378252	+
GCF_013734915.1	874359	875910	+
GCF_013734915.1	3601339	3602890	-
GCF_013734915.1	4403745	4405296	-
GCF_013734915.1	4634205	4635756	-
GCF_013734915.1	4705498	4707049	-
GCF_013734915.1	4823678	4825229	-
GCF_013738375.1	265018	266569	+
GCF_013738375.1	376701	378252	+
GCF_013738375.1	851966	853517	+
GCF_013738375.1	3662236	3663787	-
GCF_013738375.1	4472543	4474094	-
GCF_013738375.1	4703003	4704554	-
GCF_013738375.1	4774295	4775846	-
GCF_013738375.1	4892477	4894028	-
GCF_013739595.1	265018	266569	+
GCF_013739595.1	377477	379028	+
GCF_013739595.1	887335	888886	+
GCF_013739595.1	3633651	3635202	-
GCF_013739595.1	4451679	4453230	-
GCF_013739595.1	4682139	4683690	-
GCF_013739595.1	4753431	4754982	-
GCF_013739595.1	4871611	4873162	-
GCF_013740655.1	265018	266569	+
GCF_013740655.1	376701	378252	+
GCF_013740655.1	871519	873070	+
GCF_013740655.1	3539936	3541487	-
GCF_013740655.1	4310963	4312514	-
GCF_013740655.1	4541423	4542974	-
GCF_013740655.1	4612715	4614266	-
GCF_013740655.1	4730895	4732446	-
GCF_013742375.1	266370	267921	+
GCF_013742375.1	379499	381053	+
GCF_013742375.1	893473	895024	+
GCF_013742375.1	3490819	3492370	-
GCF_013742375.1	4348335	4349886	-
GCF_013742375.1	4578795	4580346	-
GCF_013742375.1	4650087	4651638	-
GCF_013742375.1	4768267	4769818	-
GCF_013743295.1	289272	290823	+
GCF_013743295.1	398608	400159	+
GCF_013743295.1	1172592	1174143	+
GCF_013743295.1	3789946	3791497	-
GCF_013743295.1	4259387	4260938	-
GCF_013743295.1	4524444	4525995	-
GCF_013743295.1	4604795	4606346	-
GCF_013743295.1	4727344	4728895	-
GCF_013743935.1	289272	290823	+
GCF_013743935.1	398608	400159	+
GCF_013743935.1	1172592	1174143	+
GCF_013743935.1	3789946	3791497	-
GCF_013743935.1	4259387	4260938	-
GCF_013743935.1	4524444	4525995	-
GCF_013743935.1	4604795	4606346	-
GCF_013743935.1	4727344	4728895	-
GCF_013744415.1	287969	289520	+
GCF_013744415.1	398663	400214	+
GCF_013744415.1	919460	921011	+
GCF_013744415.1	3466147	3467698	-
GCF_013744415.1	4254757	4256308	-
GCF_013744415.1	4516859	4518410	-
GCF_013744415.1	4597210	4598761	-
GCF_013744415.1	4721203	4722754	-
GCF_013747035.1	301216	302767	+
GCF_013747035.1	413033	414584	+
GCF_013747035.1	882584	884135	+
GCF_013747035.1	3390359	3391910	-
GCF_013747035.1	4176332	4177883	-
GCF_013747035.1	4442617	4444168	-
GCF_013747035.1	4524167	4525718	-
GCF_013747035.1	4646717	4648268	-
GCF_013873515.1	62660	64201	-
GCF_013873515.1	181425	182966	-
GCF_013873515.1	491230	492771	+
GCF_013873515.1	603919	605460	+
GCF_013873515.1	1103169	1104710	+
GCF_013873515.1	3607258	3608799	-
GCF_013873515.1	4319757	4321298	-
GCF_013873515.1	4582473	4584014	-
GCF_013873655.1	16588	18129	+
GCF_013873655.1	136790	138331	+
GCF_013873655.1	216616	218157	+
GCF_013873655.1	485966	487507	+
GCF_013873655.1	1247806	1249347	+
GCF_013873655.1	3932868	3934409	-
GCF_013873655.1	4434416	4435957	-
GCF_013873655.1	4551941	4553482	-
GCF_013873945.1	315548	317089	+
GCF_013873945.1	433073	434614	+
GCF_013873945.1	934621	936162	+
GCF_013873945.1	3619685	3621226	-
GCF_013873945.1	4381525	4383066	-
GCF_013873945.1	4650875	4652416	-
GCF_013873945.1	4730701	4732242	-
GCF_013873945.1	4850903	4852444	-
GCF_014109705.1	270946	272487	-
GCF_014109705.1	379829	381370	-
GCF_014109705.1	712355	713896	+
GCF_014109705.1	836667	838208	+
GCF_014109705.1	916493	918034	+
GCF_014109705.1	1174662	1176203	+
GCF_014109705.1	1901022	1902563	+
GCF_014109705.1	4552137	4553678	-
GCF_014117285.1	289601	291152	+
GCF_014117285.1	402446	403997	+
GCF_014117285.1	885302	886853	+
GCF_014117285.1	3568238	3569789	-
GCF_014117285.1	4471451	4473002	-
GCF_014117285.1	4702757	4704308	-
GCF_014117285.1	4785099	4786650	-
GCF_014117285.1	4903837	4905388	-
GCF_014333255.1	2446685	2448236	-
GCF_014333255.1	3082070	3083621	-
GCF_014333255.1	3548910	3550461	+
GCF_014333255.1	3629549	3631100	+
GCF_014333255.1	4705805	4707356	+
GCF_014333275.1	655696	656755	+
GCF_014333275.1	4455055	4456606	-
GCF_014771415.1	284276	285817	+
GCF_014771415.1	395891	397432	+
GCF_014771415.1	884225	885766	+
GCF_014771415.1	3386433	3387974	-
GCF_014771415.1	4111546	4113087	-
GCF_014771415.1	4337287	4338828	-
GCF_014771415.1	4417239	4418780	-
GCF_014771415.1	4532360	4533901	-
GCF_015137995.1	276981	278522	+
GCF_015137995.1	407070	408611	+
GCF_015137995.1	1017300	1018841	+
GCF_015137995.1	3670862	3672403	-
GCF_015137995.1	4497543	4499083	-
GCF_015137995.1	4722561	4724102	-
GCF_015137995.1	4803182	4804723	-
GCF_015137995.1	4927191	4928732	-
GCF_015238615.1	378034	379575	+
GCF_015238615.1	492989	494530	+
GCF_015238615.1	1051727	1053268	+
GCF_015238615.1	3732755	3734296	-
GCF_015238615.1	4511416	4512957	-
GCF_015238615.1	4776829	4778370	-
GCF_015238615.1	4854976	4856517	-
GCF_015238615.1	4974507	4976048	-
GCF_015535055.1	285342	286883	+
GCF_015535055.1	394187	395728	+
GCF_015535055.1	882514	884055	+
GCF_015535055.1	3389010	3390551	-
GCF_015535055.1	4114306	4115847	-
GCF_015535055.1	4340047	4341588	-
GCF_015535055.1	4419999	4421540	-
GCF_015535055.1	4535120	4536661	-
GCF_015910205.1	307092	308633	+
GCF_015910205.1	415722	417263	+
GCF_015910205.1	898913	900454	+
GCF_015910205.1	3348999	3350540	-
GCF_015910205.1	4369365	4370904	-
GCF_015910205.1	4623304	4624845	-
GCF_015910205.1	4703465	4705006	-
GCF_015910205.1	4825480	4827021	-
GCF_015910225.1	470406	471945	-
GCF_015910225.1	724345	725886	-
GCF_015910225.1	804506	806047	-
GCF_015910225.1	926521	928062	-
GCF_015910225.1	1280340	1281881	+
GCF_015910225.1	1388970	1390511	+
GCF_015910225.1	1871877	1873418	+
GCF_015910225.1	4046231	4047772	-
GCF_015910245.1	307092	308633	+
GCF_015910245.1	415722	417263	+
GCF_015910245.1	898948	900489	+
GCF_015910245.1	3349032	3350573	-
GCF_015910245.1	4090484	4092023	-
GCF_015910245.1	4344423	4345964	-
GCF_015910245.1	4424584	4426125	-
GCF_015910245.1	4546599	4548140	-
GCF_015910265.1	294554	296095	+
GCF_015910265.1	413486	415027	+
GCF_015910265.1	916972	918513	+
GCF_015910265.1	3555402	3556943	-
GCF_015910265.1	4318475	4320016	-
GCF_015910265.1	4594560	4596101	-
GCF_015910265.1	4674847	4676388	-
GCF_015910265.1	4795105	4796646	-
GCF_015910285.1	294554	296095	+
GCF_015910285.1	413486	415027	+
GCF_015910285.1	916972	918513	+
GCF_015910285.1	3568741	3570282	-
GCF_015910285.1	4331552	4333093	-
GCF_015910285.1	4611697	4613238	-
GCF_015910285.1	4691983	4693524	-
GCF_015910285.1	4812241	4813782	-
GCF_015910305.1	311874	313415	-
GCF_015910305.1	587954	589495	-
GCF_015910305.1	668241	669782	-
GCF_015910305.1	788507	790048	-
GCF_015910305.1	1129794	1131335	+
GCF_015910305.1	1248726	1250267	+
GCF_015910305.1	1752212	1753753	+
GCF_015910305.1	4464025	4465566	-
GCF_015910325.1	294554	296095	+
GCF_015910325.1	415664	417205	+
GCF_015910325.1	1195703	1197244	+
GCF_015910325.1	3809032	3810573	-
GCF_015910325.1	4587125	4588666	-
GCF_015910325.1	4864339	4865880	-
GCF_015910325.1	4944626	4946167	-
GCF_015910325.1	5064884	5066425	-
GCF_015910345.1	294554	296095	+
GCF_015910345.1	415664	417205	+
GCF_015910345.1	1194455	1195996	+
GCF_015910345.1	3810013	3811554	-
GCF_015910345.1	4588122	4589663	-
GCF_015910345.1	4865234	4866775	-
GCF_015910345.1	4945521	4947062	-
GCF_015910345.1	5065779	5067320	-
GCF_015910365.1	294554	296095	+
GCF_015910365.1	413486	415027	+
GCF_015910365.1	916972	918513	+
GCF_015910365.1	3567276	3568817	-
GCF_015910365.1	4522118	4523659	-
GCF_015910365.1	4801859	4803400	-
GCF_015910365.1	4882145	4883686	-
GCF_015910365.1	5002403	5003944	-
GCF_015910385.1	292664	294205	+
GCF_015910385.1	401555	403096	+
GCF_015910385.1	882783	884324	+
GCF_015910385.1	3435149	3436690	-
GCF_015910385.1	4128848	4130389	-
GCF_015910385.1	4354974	4356515	-
GCF_015910385.1	4434811	4436352	-
GCF_015910385.1	4551358	4552899	-
GCF_015910425.1	939675	941216	-
GCF_015910425.1	1681127	1682666	-
GCF_015910425.1	1935066	1936607	-
GCF_015910425.1	2015228	2016769	-
GCF_015910425.1	2137243	2138784	-
GCF_015910425.1	2491062	2492603	+
GCF_015910425.1	2599692	2601233	+
GCF_015910425.1	3082918	3084459	+
GCF_016126855.1	280618	282159	+
GCF_016126855.1	390849	392390	+
GCF_016126855.1	986936	988477	+
GCF_016126855.1	3630829	3632370	-
GCF_016126855.1	4381183	4382724	-
GCF_016126855.1	4639455	4640996	-
GCF_016126855.1	4719406	4720947	-
GCF_016126855.1	4834526	4836067	-
GCF_016725825.1	330035	331576	+
GCF_016725825.1	2979377	2980918	-
GCF_016725825.1	3864374	3865915	-
GCF_016725825.1	4129786	4131327	-
GCF_016725825.1	4207933	4209474	-
GCF_016725825.1	4327475	4329016	-
GCF_016725825.1	4660763	4662304	+
GCF_016725825.1	4775717	4777258	+
GCF_016745355.1	274442	275983	+
GCF_016745355.1	386065	387606	+
GCF_016745355.1	1191085	1192626	+
GCF_016745355.1	3714967	3716507	-
GCF_016745355.1	4178193	4179734	-
GCF_016745355.1	4442334	4443875	-
GCF_016745355.1	4522161	4523702	-
GCF_016745355.1	4640871	4642412	-
GCF_016767735.1	305823	307364	+
GCF_016767735.1	421970	423511	+
GCF_016767735.1	1201633	1203174	+
GCF_016767735.1	3659725	3661266	-
GCF_016767735.1	4174623	4176164	-
GCF_016767735.1	4440012	4441553	-
GCF_016767735.1	4518119	4519660	-
GCF_016767735.1	4643261	4644802	-
GCF_016767755.1	305823	307364	+
GCF_016767755.1	421969	423510	+
GCF_016767755.1	1201632	1203173	+
GCF_016767755.1	3659722	3661263	-
GCF_016767755.1	4174620	4176161	-
GCF_016767755.1	4440008	4441549	-
GCF_016767755.1	4518114	4519655	-
GCF_016767755.1	4643255	4644796	-
GCF_016864035.1	275998	277539	+
GCF_016864035.1	401140	402681	+
GCF_016864035.1	933667	935208	+
GCF_016864035.1	3480052	3481593	-
GCF_016864035.1	4229254	4230795	-
GCF_016864035.1	4460561	4462102	-
GCF_016864035.1	4540381	4541922	-
GCF_016864035.1	4659119	4660660	-
GCF_016864135.1	288524	290065	+
GCF_016864135.1	404593	406134	+
GCF_016864135.1	913710	915251	+
