assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_013466605.1	NZ_CP059162.1	6942200	3668600	0.0345492411203907	-0.039053971877542	-103.4696556243104	12681.248012837035	6953033
GCF_016757635.1	NZ_CP068390.1	6885980	3303530	0.0340297590927257	-0.0369222744759878	-1949.028936270816	11278.201244268706	6915942
GCF_000963835.1	NZ_CP011110.1	630	3275500	0.0389913158456195	-0.0361776027562187	-1.5639189730541208	12767.5896811718	6646309
GCF_001602135.1	NZ_CP014867.1	2987120	6396300	0.0375718302848564	-0.0330013977009482	-10119.372250622382	2689.5484820605	6837781
GCF_002844145.1	NZ_CP025309.1	6805470	3430560	0.0334989582605355	-0.0372925856624546	-1051.792671883691	11535.288478396007	6826693
GCF_003850605.1	NZ_CP027713.1	6700510	3345490	0.0323552518959075	-0.0378894933685374	-1880.5745926348625	10831.433731002857	6711360
GCF_003851145.1	NZ_CP027714.1	6641160	3305750	0.0330792127863966	-0.038189873737687	-1759.756351458094	10978.13871775516	6670884
GCF_003851785.1	NZ_CP027716.1	6583130	3324610	0.0330643344272429	-0.0389233775576581	-1648.564171897341	11034.72366167863	6613798
GCF_003851985.1	NZ_CP027753.1	5890	3688800	0.033365272327176	-0.0361996449798599	-8.53492135047801	12279.606370074853	7016593
GCF_009834495.1	NZ_CP019399.1	7166750	3576200	0.0345926791412126	-0.0363799013695749	-648.6314346532772	12413.75867547138	7197297
GCF_014524625.1	NZ_CP061079.1	6816810	3430880	0.0336080741570789	-0.0372002852046097	-1059.245008549872	11536.51618948575	6827675
GCF_016772375.1	NZ_CP061943.1	6488110	3458020	0.0313759774504351	-0.0393646027256811	-1075.4744507718192	10860.37434768756	6488895
GCF_017922675.1	NZ_CP054865.1	6959520	3357760	0.0341277682431085	-0.0375606921466834	-2039.031125742388	11489.436852108143	6989222
GCF_017922815.1	NZ_CP054866.1	162500	3782620	0.0382983987358806	-0.0356846973520785	-577.3221611322208	13287.18386297241	6957662
GCF_017922915.1	NZ_CP054867.1	6606280	3363960	0.0334578929286557	-0.0376437733606424	-795.7789976991108	11409.730505025504	6663454
GCF_017922975.1	NZ_CP054868.1	3518840	7258810	0.0376626364565671	-0.0330814363561494	-11714.842260895914	2376.34360096186	7305652
GCF_900636995.1	NZ_LR134334.1	4137830	392380	0.0350150517353366	-0.0397917351979396	-13815.342016058052	1104.844364407351	7209930
GCF_003851365.1	NZ_CP027719.1	7172960	3510160	0.0340614595956911	-0.036099231753957	-1225.401468631737	11997.79208189103	7203062
GCF_003851385.1	NZ_CP027722.1	6711080	3384960	0.03446499733222	-0.0372845461539014	-692.1487777001975	11714.790459383368	6741275
GCF_003851405.1	NZ_CP027747.1	6767110	3414510	0.0335710119923762	-0.0365172312286608	-740.6988672325479	11502.105580786463	6797278
GCF_003851445.1	NZ_CP027750.1	6868050	3430570	0.032992594112311	-0.037851760664679	-1653.329171067902	11360.024274537853	6889553
GCF_003851865.1	NZ_CP027721.1	6903910	3496600	0.0341387946854411	-0.0370363243930849	-640.4594729211218	11978.99925440497	6934077
GCF_003851905.1	NZ_CP027720.1	7007720	3458580	0.0344549009818447	-0.037286486329624	-1274.6127531132138	11958.889528614742	7037850
GCF_003851925.1	NZ_CP027749.1	7035290	3561050	0.0344564470523715	-0.0367502164920208	-491.5047950937168	12276.407937621376	7046099
GCF_003851955.1	NZ_CP027751.1	6862390	3459510	0.033271163030963	-0.037663400336671	-1301.387583202683	11515.021533943	6873200
GCF_003852005.1	NZ_CP027752.1	6926380	3526600	0.0339585887088305	-0.0373820802355641	-691.9148040968585	12019.231025073012	6947716
GCF_016413685.1	NZ_CP066546.1	850500	4316490	0.0334457297265513	-0.0372626011036871	-3109.718246706768	8482.548699103983	6757898
GCF_000264555.1	NZ_CM001490.1	6949640	3548410	0.0333253443625278	-0.035783945473245	-307.9531899816709	11862.99568440011	6980251
GCF_000281915.1	NZ_CM001559.1	6655350	3440430	0.0312865304776628	-0.0392398734137515	-1848.9530460139783	10774.77160423633	6666321
GCF_003008635.1	NZ_CP027656.1	6807170	3260180	0.0349692571740398	-0.0379297594140337	-2049.2413242647635	11404.4147101761	6818002
GCF_003850345.1	NZ_CP027707.1	7043930	3348230	0.0346249161401086	-0.0382149471926574	-2485.869086682776	11638.099018154458	7065155
GCF_003850365.1	NZ_CP027709.1	7174310	3420100	0.0350116995398216	-0.0399126933864638	-2921.4595555340425	12079.01655424791	7218893
GCF_003850385.1	NZ_CP027708.1	7182710	3420110	0.0352110692383029	-0.0396326501529341	-2833.09465726834	12079.094386888224	7212397
GCF_003850405.1	NZ_CP027710.1	7182840	3435680	0.0350912831217766	-0.0389893237140306	-2467.1394940560804	12159.500673275412	7227643
GCF_003850425.1	NZ_CP027735.1	7034980	3436280	0.0354737187160545	-0.0382390711611345	-1536.6521407586197	12224.450528565336	7064618
GCF_003850445.1	NZ_CP027736.1	6842410	3348470	0.0349211727241045	-0.038039392926816	-1543.5734734632526	11747.170011032522	6870622
GCF_003850465.1	NZ_CP027737.1	6883970	3402840	0.0348512047325429	-0.0381549464385116	-1389.8188109571072	11892.41810283549	6913645
GCF_003850485.1	NZ_CP027738.1	6910380	3363940	0.0348315361540643	-0.0378257900932819	-1664.831338241966	11749.864053810496	6940016
GCF_003850505.1	NZ_CP027740.1	7044660	3436070	0.0348616336354001	-0.0388686320330259	-2014.4495028447311	12011.72463282259	7074317
GCF_003850525.1	NZ_CP027711.1	6848580	3419000	0.0347713315662314	-0.0380047651855091	-1113.3634789275288	11920.684058069772	6878216
GCF_003850585.1	NZ_CP027739.1	6985960	3440930	0.0349923072760815	-0.0386020733672824	-1610.8595805121158	12073.697220156886	7015602
