assembly_accession	start	end	orientation
GCF_000832425.1	4678525	4680076	-
GCF_000832425.1	4921557	4923108	-
GCF_000832425.1	4934855	4936406	-
GCF_000832425.1	4955436	4956987	-
GCF_000832425.1	5056553	5058104	-
GCF_000832425.1	5119668	5121219	-
GCF_000832425.1	5172993	5174543	-
GCF_000832425.1	5192786	5194337	-
GCF_000832445.1	3449701	3451252	-
GCF_000832445.1	4031471	4033022	+
GCF_000832445.1	4051034	4052585	+
GCF_000832445.1	4104127	4105678	+
GCF_000832445.1	4167190	4168741	+
GCF_000832445.1	4268378	4269929	+
GCF_000832445.1	4288956	4290506	+
GCF_000832445.1	4302284	4303835	+
GCF_000832445.1	4312258	4313809	+
GCF_000832445.1	4555147	4556698	+
GCF_000832445.1	4764283	4765836	+
GCF_000832465.1	704838	706387	-
GCF_000832465.1	913965	915515	-
GCF_000832465.1	1156677	1158228	-
GCF_000832465.1	1166650	1168201	-
GCF_000832465.1	1179951	1181502	-
GCF_000832465.1	1200530	1202081	-
GCF_000832465.1	1301716	1303267	-
GCF_000832465.1	1364780	1366331	-
GCF_000832465.1	1418102	1419653	-
GCF_000832465.1	1437898	1439449	-
GCF_000832465.1	2019532	2021083	+
GCF_000832505.1	1955043	1956593	-
GCF_000832505.1	2535993	2537542	+
GCF_000832505.1	2555785	2557334	+
GCF_000832505.1	2609105	2610654	+
GCF_000832505.1	2672219	2673770	+
GCF_000832505.1	2772949	2774498	+
GCF_000832505.1	2793526	2795076	+
GCF_000832505.1	2806824	2808375	+
GCF_000832505.1	2817076	2818625	+
GCF_000832505.1	3059823	3061372	+
GCF_000832505.1	3268877	3270426	+
GCF_000832565.1	352714	354265	-
GCF_000832565.1	561846	563396	-
GCF_000832565.1	804736	806287	-
GCF_000832565.1	814709	816260	-
GCF_000832565.1	828006	829556	-
GCF_000832565.1	848584	850136	-
GCF_000832565.1	949772	951323	-
GCF_000832565.1	1012833	1014384	-
GCF_000832565.1	1066155	1067706	-
GCF_000832565.1	1085946	1087497	-
GCF_000832565.1	1667684	1669235	+
GCF_000832585.1	2016505	2018055	-
GCF_000832585.1	2225641	2227191	-
GCF_000832585.1	2468531	2470082	-
GCF_000832585.1	2478504	2480055	-
GCF_000832585.1	2491802	2493353	-
GCF_000832585.1	2512381	2513932	-
GCF_000832585.1	2613788	2615339	-
GCF_000832585.1	2676851	2678402	-
GCF_000832585.1	2730171	2731722	-
GCF_000832585.1	2749965	2751516	-
GCF_000832585.1	3331741	3333292	+
GCF_000832725.1	1633120	1634671	-
GCF_000832725.1	1842066	1843617	-
GCF_000832725.1	2084849	2086400	-
GCF_000832725.1	2094819	2096370	-
GCF_000832725.1	2115396	2116946	-
GCF_000832725.1	2216273	2217824	-
GCF_000832725.1	2279346	2280897	-
GCF_000832725.1	2332668	2334219	-
GCF_000832725.1	2352461	2354012	-
GCF_000832725.1	2933760	2935311	+
GCF_000832745.1	2646482	2648033	-
GCF_000832745.1	3228569	3230119	+
GCF_000832745.1	3248361	3249911	+
GCF_000832745.1	3301457	3303008	+
GCF_000832745.1	3364570	3366119	+
GCF_000832745.1	3465599	3467149	+
GCF_000832745.1	3486178	3487727	+
GCF_000832745.1	3496149	3497700	+
GCF_000832745.1	3738893	3740444	+
GCF_000832745.1	3947841	3949391	+
GCF_000832965.1	1107748	1109298	-
GCF_000832965.1	1316853	1318404	-
GCF_000832965.1	1560303	1562131	-
GCF_000832965.1	1570554	1572114	-
GCF_000832965.1	1584068	1585719	-
GCF_000832965.1	1604742	1606293	-
GCF_000832965.1	1707995	1709544	-
GCF_000832965.1	1771057	1772607	-
GCF_000832965.1	1824367	1825918	-
GCF_000832965.1	1844161	1845712	-
GCF_000832965.1	2429900	2431454	+
GCF_000833065.1	3748503	3750058	-
GCF_000833065.1	3957609	3959161	-
GCF_000833065.1	4199983	4201536	-
GCF_000833065.1	4209954	4211508	-
GCF_000833065.1	4223478	4225032	-
GCF_000833065.1	4244057	4245611	-
GCF_000833065.1	4344777	4346331	-
GCF_000833065.1	4407841	4409395	-
GCF_000833065.1	4461162	4462716	-
GCF_000833065.1	4480956	4482511	-
GCF_000833065.1	5062367	5063920	+
GCF_000833125.1	2372124	2373677	-
GCF_000833125.1	2953894	2955444	+
GCF_000833125.1	2973686	2975237	+
GCF_000833125.1	3027007	3028560	+
GCF_000833125.1	3090072	3091621	+
GCF_000833125.1	3191256	3192811	+
GCF_000833125.1	3212251	3213804	+
GCF_000833125.1	3225551	3227105	+
GCF_000833125.1	3235529	3237123	+
GCF_000833125.1	3478707	3480258	+
GCF_000833125.1	3687656	3689206	+
GCF_000875715.1	291432	292983	+
GCF_000875715.1	311226	312777	+
GCF_000875715.1	364548	366099	+
GCF_000875715.1	427612	429163	+
GCF_000875715.1	528799	530350	+
GCF_000875715.1	549378	550929	+
GCF_000875715.1	562677	564228	+
GCF_000875715.1	572650	574201	+
GCF_000875715.1	815544	817095	+
GCF_000875715.1	1024679	1026230	+
GCF_000875715.1	4910089	4911640	-
GCF_001277955.1	9294	10845	+
GCF_001277955.1	29088	30639	+
GCF_001277955.1	82410	83961	+
GCF_001277955.1	145474	147025	+
GCF_001277955.1	246194	247745	+
GCF_001277955.1	266773	268324	+
GCF_001277955.1	280071	281622	+
GCF_001277955.1	290023	291574	+
GCF_001277955.1	532340	533890	+
GCF_001277955.1	741442	742993	+
GCF_001277955.1	4654809	4656360	-
GCF_001543225.1	9308	10859	+
GCF_001543225.1	29102	30653	+
GCF_001543225.1	82424	83975	+
GCF_001543225.1	145488	147039	+
GCF_001543225.1	246208	247759	+
GCF_001543225.1	266787	268338	+
GCF_001543225.1	280085	281636	+
GCF_001543225.1	290058	291609	+
GCF_001543225.1	532436	533986	+
GCF_001543225.1	741538	743089	+
GCF_001543225.1	4655019	4656570	-
GCF_001654475.1	9307	10861	+
GCF_001654475.1	29101	30655	+
GCF_001654475.1	82423	83977	+
GCF_001654475.1	145487	147041	+
GCF_001654475.1	246207	247761	+
GCF_001654475.1	266786	268340	+
GCF_001654475.1	280084	281638	+
GCF_001654475.1	290057	291611	+
GCF_001654475.1	532367	533920	+
GCF_001654475.1	741469	743023	+
GCF_001654475.1	4655190	4656743	-
GCF_001683065.1	9309	10860	+
GCF_001683065.1	29103	30654	+
GCF_001683065.1	82425	83976	+
GCF_001683065.1	145489	147040	+
GCF_001683065.1	246221	247772	+
GCF_001683065.1	266800	268351	+
GCF_001683065.1	280098	281649	+
GCF_001683065.1	290071	291622	+
GCF_001683065.1	532479	534029	+
GCF_001683065.1	741431	742982	+
GCF_001683065.1	4654844	4656395	-
GCF_001683095.1	9309	10860	+
GCF_001683095.1	29103	30654	+
GCF_001683095.1	82425	83976	+
GCF_001683095.1	145489	147040	+
GCF_001683095.1	246221	247772	+
GCF_001683095.1	266800	268351	+
GCF_001683095.1	280098	281649	+
GCF_001683095.1	290071	291622	+
GCF_001683095.1	532479	534029	+
GCF_001683095.1	741431	742982	+
GCF_001683095.1	4656412	4657963	-
GCF_001683135.1	9309	10860	+
GCF_001683135.1	29103	30654	+
GCF_001683135.1	82425	83976	+
GCF_001683135.1	145489	147040	+
GCF_001683135.1	246221	247772	+
GCF_001683135.1	266800	268351	+
GCF_001683135.1	280098	281649	+
GCF_001683135.1	290071	291622	+
GCF_001683135.1	532479	534029	+
GCF_001683135.1	741431	742982	+
GCF_001683135.1	4656408	4657959	-
GCF_001683155.1	9309	10860	+
GCF_001683155.1	29103	30654	+
GCF_001683155.1	82425	83976	+
GCF_001683155.1	145489	147040	+
GCF_001683155.1	246221	247772	+
GCF_001683155.1	266800	268351	+
GCF_001683155.1	280098	281649	+
GCF_001683155.1	290071	291622	+
GCF_001683155.1	532479	534029	+
GCF_001683155.1	741431	742982	+
GCF_001683155.1	4656409	4657960	-
GCF_001683175.1	9309	10860	+
GCF_001683175.1	29103	30654	+
GCF_001683175.1	82425	83976	+
GCF_001683175.1	145489	147040	+
GCF_001683175.1	246221	247772	+
GCF_001683175.1	266800	268351	+
GCF_001683175.1	280098	281649	+
GCF_001683175.1	290071	291622	+
GCF_001683175.1	532479	534029	+
GCF_001683175.1	741431	742982	+
GCF_001683175.1	4656410	4657961	-
GCF_001683195.1	9309	10860	+
GCF_001683195.1	29103	30654	+
GCF_001683195.1	82425	83976	+
GCF_001683195.1	145489	147040	+
GCF_001683195.1	246221	247772	+
GCF_001683195.1	266800	268351	+
GCF_001683195.1	280098	281649	+
GCF_001683195.1	290071	291622	+
GCF_001683195.1	532479	534029	+
GCF_001683195.1	741431	742982	+
GCF_001683195.1	4656408	4657959	-
GCF_001683215.1	9309	10860	+
GCF_001683215.1	29103	30654	+
GCF_001683215.1	82425	83976	+
GCF_001683215.1	145489	147040	+
GCF_001683215.1	246221	247772	+
GCF_001683215.1	266800	268351	+
GCF_001683215.1	280098	281649	+
GCF_001683215.1	290071	291622	+
GCF_001683215.1	532479	534029	+
GCF_001683215.1	741431	742982	+
GCF_001683215.1	4654846	4656397	-
GCF_001683235.1	9309	10860	+
GCF_001683235.1	29103	30654	+
GCF_001683235.1	82425	83976	+
GCF_001683235.1	145489	147040	+
GCF_001683235.1	246221	247772	+
GCF_001683235.1	266800	268351	+
GCF_001683235.1	280098	281649	+
GCF_001683235.1	290071	291622	+
GCF_001683235.1	532479	534029	+
GCF_001683235.1	741431	742982	+
GCF_001683235.1	4654843	4656394	-
GCF_001683255.1	9309	10860	+
GCF_001683255.1	29103	30654	+
GCF_001683255.1	82425	83976	+
GCF_001683255.1	145489	147040	+
GCF_001683255.1	246221	247772	+
GCF_001683255.1	266800	268351	+
GCF_001683255.1	280098	281649	+
GCF_001683255.1	290071	291622	+
GCF_001683255.1	532479	534029	+
GCF_001683255.1	741430	742981	+
GCF_001683255.1	4654812	4656363	-
GCF_001683275.1	9309	10860	+
GCF_001683275.1	29103	30654	+
GCF_001683275.1	82425	83976	+
GCF_001683275.1	145489	147040	+
GCF_001683275.1	246221	247772	+
GCF_001683275.1	266800	268351	+
GCF_001683275.1	280098	281649	+
GCF_001683275.1	290071	291622	+
GCF_001683275.1	532479	534029	+
GCF_001683275.1	741431	742982	+
GCF_001683275.1	4654842	4656393	-
GCF_001683295.1	9309	10860	+
GCF_001683295.1	29103	30654	+
GCF_001683295.1	82425	83976	+
GCF_001683295.1	145489	147040	+
GCF_001683295.1	246221	247772	+
GCF_001683295.1	266800	268351	+
GCF_001683295.1	280098	281649	+
GCF_001683295.1	290071	291622	+
GCF_001683295.1	532479	534029	+
GCF_001683295.1	741431	742982	+
GCF_001683295.1	4654831	4656382	-
GCF_001936375.1	9308	10859	+
GCF_001936375.1	29101	30652	+
GCF_001936375.1	82425	83976	+
GCF_001936375.1	145499	147050	+
GCF_001936375.1	246218	247769	+
GCF_001936375.1	266798	268349	+
GCF_001936375.1	280096	281647	+
GCF_001936375.1	290069	291620	+
GCF_001936375.1	532518	534068	+
GCF_001936375.1	741599	743150	+
GCF_001936375.1	4655450	4657001	-
GCF_001990245.1	9309	10860	+
GCF_001990245.1	29103	30654	+
GCF_001990245.1	82425	83976	+
GCF_001990245.1	145489	147040	+
GCF_001990245.1	246221	247772	+
GCF_001990245.1	266800	268351	+
GCF_001990245.1	280098	281649	+
GCF_001990245.1	290071	291622	+
GCF_001990245.1	532479	534029	+
GCF_001990245.1	741433	742984	+
GCF_001990245.1	4656419	4657970	-
GCF_002208785.1	2227894	2229445	-
GCF_002208785.1	2809451	2811002	+
GCF_002208785.1	2829245	2830796	+
GCF_002208785.1	2882567	2884118	+
GCF_002208785.1	2945631	2947182	+
GCF_002208785.1	3046363	3047914	+
GCF_002208785.1	3066941	3068492	+
GCF_002208785.1	3080239	3081790	+
GCF_002208785.1	3090212	3091763	+
GCF_002208785.1	3332590	3334140	+
GCF_002208785.1	3541721	3543272	+
GCF_002277915.1	2421153	2422704	-
GCF_002277915.1	3002419	3003970	+
GCF_002277915.1	3022213	3023764	+
GCF_002277915.1	3075534	3077085	+
GCF_002277915.1	3138598	3140149	+
GCF_002277915.1	3239330	3240881	+
GCF_002277915.1	3259909	3261460	+
GCF_002277915.1	3273207	3274758	+
GCF_002277915.1	3283180	3284731	+
GCF_002277915.1	3525586	3527136	+
GCF_002277915.1	3734560	3736111	+
GCF_002356575.1	94803	96354	-
GCF_002356575.1	157867	159418	-
GCF_002356575.1	211189	212740	-
GCF_002356575.1	230983	232534	-
GCF_002356575.1	812391	813942	+
GCF_002356575.1	4726808	4728359	-
GCF_002356575.1	4935909	4937459	-
GCF_002356575.1	5178287	5179838	-
GCF_002356575.1	5188260	5189811	-
GCF_002356575.1	5201558	5203109	-
GCF_002356575.1	5222137	5223688	-
GCF_002980615.3	8902	10453	+
GCF_002980615.3	28696	30247	+
GCF_002980615.3	82018	83569	+
GCF_002980615.3	145082	146633	+
GCF_002980615.3	246269	247820	+
GCF_002980615.3	266848	268399	+
GCF_002980615.3	280147	281698	+
GCF_002980615.3	290120	291671	+
GCF_002980615.3	532922	534472	+
GCF_002980615.3	742102	743653	+
GCF_002980615.3	4656863	4658414	-
GCF_003227955.1	9208	10759	+
GCF_003227955.1	29002	30553	+
GCF_003227955.1	82324	83875	+
GCF_003227955.1	145388	146939	+
GCF_003227955.1	246574	248125	+
GCF_003227955.1	267153	268704	+
GCF_003227955.1	280452	282003	+
GCF_003227955.1	290424	291975	+
GCF_003227955.1	533184	534735	+
GCF_003227955.1	742322	743873	+
GCF_003227955.1	4656139	4657690	-
GCF_003410255.1	8942	10493	+
GCF_003410255.1	28738	30289	+
GCF_003410255.1	82059	83610	+
GCF_003410255.1	87773	89324	+
GCF_003410255.1	150841	152391	+
GCF_003410255.1	258249	259799	+
GCF_003410255.1	278779	280331	+
GCF_003410255.1	285800	287355	+
GCF_003410255.1	293178	294729	+
GCF_003410255.1	303149	304700	+
GCF_003410255.1	310321	311872	+
GCF_003410255.1	526037	527587	+
GCF_003410255.1	735248	736798	+
GCF_003410255.1	4636342	4637893	-
GCF_003410355.1	9062	10613	+
GCF_003410355.1	28860	30411	+
GCF_003410355.1	82180	83731	+
GCF_003410355.1	87895	89446	+
GCF_003410355.1	150952	152503	+
GCF_003410355.1	264671	266222	+
GCF_003410355.1	294092	295643	+
GCF_003410355.1	301284	302835	+
GCF_003410355.1	308651	310202	+
GCF_003410355.1	318766	320317	+
GCF_003410355.1	325904	327462	+
GCF_003410355.1	538575	540126	+
GCF_003410355.1	750146	751697	+
GCF_003410355.1	4715133	4716683	-
GCF_004328845.1	467546	469099	-
GCF_004328845.1	1044177	1045731	+
GCF_004328845.1	1063975	1065529	+
GCF_004328845.1	1117298	1118852	+
GCF_004328845.1	1123013	1124566	+
GCF_004328845.1	1186068	1187622	+
GCF_004328845.1	1315828	1317381	+
GCF_004328845.1	1336346	1337900	+
GCF_004328845.1	1343538	1345092	+
GCF_004328845.1	1350906	1352459	+
GCF_004328845.1	1361023	1362576	+
GCF_004328845.1	1368157	1369711	+
GCF_004328845.1	1578793	1580347	+
GCF_004328845.1	1790250	1791804	+
GCF_006088855.1	9303	10854	+
GCF_006088855.1	29096	30647	+
GCF_006088855.1	82420	83971	+
GCF_006088855.1	145495	147046	+
GCF_006088855.1	246527	248078	+
GCF_006088855.1	267108	268657	+
GCF_006088855.1	277079	278630	+
GCF_006088855.1	519870	521420	+
GCF_006088855.1	728766	730316	+
GCF_006088855.1	4640482	4642033	-
GCF_006742565.1	3548484	3550035	-
GCF_006742565.1	4130565	4132116	+
GCF_006742565.1	4150356	4151907	+
GCF_006742565.1	4203678	4205229	+
GCF_006742565.1	4266751	4268302	+
GCF_006742565.1	4367628	4369179	+
GCF_006742565.1	4388207	4389758	+
GCF_006742565.1	4398181	4399731	+
GCF_006742565.1	4640964	4642514	+
GCF_006742565.1	4849911	4851462	+
GCF_009806595.1	3805421	3806972	-
GCF_009806595.1	4386826	4388377	+
GCF_009806595.1	4406620	4408171	+
GCF_009806595.1	4459942	4461493	+
GCF_009806595.1	4523006	4524557	+
GCF_009806595.1	4623726	4625277	+
GCF_009806595.1	4644305	4645856	+
GCF_009806595.1	4657603	4659154	+
GCF_009806595.1	4667576	4669127	+
GCF_009806595.1	4909953	4911503	+
GCF_009806595.1	5119061	5120612	+
GCF_009806615.1	1648913	1650464	-
GCF_009806615.1	1858016	1859566	-
GCF_009806615.1	2100393	2101944	-
GCF_009806615.1	2110366	2111917	-
GCF_009806615.1	2123664	2125215	-
GCF_009806615.1	2144243	2145794	-
GCF_009806615.1	2244963	2246514	-
GCF_009806615.1	2308027	2309578	-
GCF_009806615.1	2361349	2362900	-
GCF_009806615.1	2381143	2382694	-
GCF_009806615.1	2962552	2964103	+
GCF_009806635.1	386812	388363	+
GCF_009806635.1	406606	408157	+
GCF_009806635.1	459928	461479	+
GCF_009806635.1	522992	524543	+
GCF_009806635.1	623712	625263	+
GCF_009806635.1	644291	645842	+
GCF_009806635.1	657589	659140	+
GCF_009806635.1	667562	669113	+
GCF_009806635.1	909940	911490	+
GCF_009806635.1	1119042	1120593	+
GCF_009806635.1	5032823	5034374	-
GCF_009806655.1	2413984	2415535	-
GCF_009806655.1	2995395	2996946	+
GCF_009806655.1	3015189	3016740	+
GCF_009806655.1	3068511	3070062	+
GCF_009806655.1	3131575	3133126	+
GCF_009806655.1	3232295	3233846	+
GCF_009806655.1	3252874	3254425	+
GCF_009806655.1	3266172	3267723	+
GCF_009806655.1	3276145	3277696	+
GCF_009806655.1	3518523	3520075	+
GCF_009806655.1	3727634	3729185	+
GCF_009806675.1	1016697	1018248	-
GCF_009806675.1	1225807	1227357	-
GCF_009806675.1	1468184	1469735	-
GCF_009806675.1	1478157	1479708	-
GCF_009806675.1	1491455	1493006	-
GCF_009806675.1	1512034	1513585	-
GCF_009806675.1	1612754	1614305	-
GCF_009806675.1	1675818	1677369	-
GCF_009806675.1	1729140	1730691	-
GCF_009806675.1	1748934	1750485	-
GCF_009806675.1	2330342	2331893	+
GCF_009806695.1	2129948	2131499	-
GCF_009806695.1	2339058	2340608	-
GCF_009806695.1	2581435	2582986	-
GCF_009806695.1	2591408	2592959	-
GCF_009806695.1	2604706	2606257	-
GCF_009806695.1	2625285	2626836	-
GCF_009806695.1	2726005	2727556	-
GCF_009806695.1	2789069	2790620	-
GCF_009806695.1	2842391	2843942	-
GCF_009806695.1	2862185	2863736	-
GCF_009806695.1	3443595	3445146	+
GCF_012273315.1	1871321	1872874	-
GCF_012273315.1	2452729	2454283	+
GCF_012273315.1	2472523	2474077	+
GCF_012273315.1	2525845	2527399	+
GCF_012273315.1	2588909	2590463	+
GCF_012273315.1	2689629	2691183	+
GCF_012273315.1	2710208	2711762	+
GCF_012273315.1	2723506	2725060	+
GCF_012273315.1	2733479	2735033	+
GCF_012273315.1	2975855	2977408	+
GCF_012273315.1	3184957	3186511	+
GCF_012273335.1	2243914	2245467	-
GCF_012273335.1	2825320	2826874	+
GCF_012273335.1	2845114	2846668	+
GCF_012273335.1	2898436	2899990	+
GCF_012273335.1	2961500	2963054	+
GCF_012273335.1	3062220	3063774	+
GCF_012273335.1	3082799	3084353	+
GCF_012273335.1	3096097	3097651	+
GCF_012273335.1	3106070	3107624	+
GCF_012273335.1	3348448	3350001	+
GCF_012273335.1	3557557	3559111	+
GCF_012273355.1	959	2507	-
GCF_012273355.1	10920	12474	-
GCF_012273355.1	24218	25772	-
GCF_012273355.1	44797	46351	-
GCF_012273355.1	145516	147070	-
GCF_012273355.1	208580	210134	-
GCF_012273355.1	261902	263456	-
GCF_012273355.1	281696	283250	-
GCF_012273355.1	863102	864655	+
GCF_012273355.1	4776899	4778453	-
GCF_012273355.1	4986010	4987563	-
GCF_012273355.1	5228384	5229938	-
GCF_012273355.1	5238357	5239911	-
GCF_012273375.1	2812408	2813962	-
GCF_012273375.1	3021517	3023070	-
GCF_012273375.1	3263894	3265448	-
GCF_012273375.1	3273867	3275421	-
GCF_012273375.1	3287165	3288719	-
GCF_012273375.1	3307744	3309298	-
GCF_012273375.1	3408463	3410017	-
GCF_012273375.1	3471527	3473081	-
GCF_012273375.1	3524849	3526403	-
GCF_012273375.1	3544643	3546197	-
GCF_012273375.1	4126052	4127605	+
GCF_013349165.1	2248916	2250469	-
GCF_013349165.1	2830325	2831879	+
GCF_013349165.1	2850119	2851673	+
GCF_013349165.1	2903441	2904995	+
GCF_013349165.1	2966505	2968059	+
GCF_013349165.1	3067225	3068779	+
GCF_013349165.1	3087804	3089358	+
GCF_013349165.1	3101102	3102656	+
GCF_013349165.1	3111075	3112629	+
GCF_013349165.1	3353453	3355006	+
GCF_013349165.1	3562562	3564116	+
GCF_013349185.1	1937587	1939141	-
GCF_013349185.1	2146697	2148250	-
GCF_013349185.1	2389074	2390628	-
GCF_013349185.1	2399047	2400601	-
GCF_013349185.1	2412345	2413899	-
GCF_013349185.1	2432924	2434478	-
GCF_013349185.1	2533644	2535198	-
GCF_013349185.1	2596708	2598262	-
GCF_013349185.1	2650030	2651584	-
GCF_013349185.1	2669824	2671378	-
GCF_013349185.1	3251234	3252787	+
GCF_013349245.1	2106174	2107727	-
GCF_013349245.1	2687581	2689135	+
GCF_013349245.1	2707375	2708929	+
GCF_013349245.1	2760697	2762251	+
GCF_013349245.1	2823763	2825317	+
GCF_013349245.1	2924483	2926037	+
GCF_013349245.1	2945062	2946616	+
GCF_013349245.1	2958360	2959914	+
GCF_013349245.1	2968333	2969887	+
GCF_013349245.1	3210710	3212263	+
GCF_013349245.1	3419819	3421373	+
GCF_014249775.1	9307	10861	+
GCF_014249775.1	29101	30655	+
GCF_014249775.1	82423	83977	+
GCF_014249775.1	145487	147041	+
GCF_014249775.1	246207	247761	+
GCF_014249775.1	266786	268340	+
GCF_014249775.1	280084	281638	+
GCF_014249775.1	290057	291611	+
GCF_014249775.1	532435	533988	+
GCF_014249775.1	741537	743091	+
GCF_014249775.1	4655317	4656870	-
GCF_000007845.1	9308	10859	+
GCF_000007845.1	29102	30653	+
GCF_000007845.1	82424	83975	+
GCF_000007845.1	145488	147039	+
GCF_000007845.1	246208	247759	+
GCF_000007845.1	266787	268338	+
GCF_000007845.1	280085	281636	+
GCF_000007845.1	290058	291609	+
GCF_000007845.1	532436	533986	+
GCF_000007845.1	741537	743088	+
GCF_000007845.1	4655193	4656744	-
GCF_000008165.1	9309	10860	+
GCF_000008165.1	29103	30654	+
GCF_000008165.1	82425	83976	+
GCF_000008165.1	145489	147040	+
GCF_000008165.1	246221	247772	+
GCF_000008165.1	266800	268351	+
GCF_000008165.1	280098	281649	+
GCF_000008165.1	290071	291622	+
GCF_000008165.1	532479	534029	+
GCF_000008165.1	741433	742984	+
GCF_000008165.1	4656415	4657966	-
GCF_000832635.1	1882387	1883936	-
GCF_000832635.1	2091521	2093071	-
GCF_000832635.1	2333880	2335429	-
GCF_000832635.1	2343850	2345401	-
GCF_000832635.1	2357148	2358699	-
GCF_000832635.1	2377725	2379276	-
GCF_000832635.1	2478461	2480011	-
GCF_000832635.1	2541522	2543073	-
GCF_000832635.1	2594843	2596394	-
GCF_000832635.1	2614634	2616185	-
GCF_000832635.1	3196180	3197731	+
GCF_000742895.1	3529148	3530700	-
GCF_000742895.1	4110918	4112469	+
GCF_000742895.1	4130485	4132036	+
GCF_000742895.1	4183575	4185126	+
GCF_000742895.1	4246638	4248190	+
GCF_000742895.1	4347824	4349373	+
GCF_000742895.1	4368627	4370178	+
GCF_000742895.1	4381924	4383475	+
GCF_000742895.1	4391933	4393484	+
GCF_000742895.1	4634860	4636411	+
GCF_000742895.1	4844000	4845551	+
GCF_000008445.1	9308	10859	+
GCF_000008445.1	29102	30653	+
GCF_000008445.1	82424	83975	+
GCF_000008445.1	145488	147039	+
GCF_000008445.1	246208	247759	+
GCF_000008445.1	266787	268338	+
GCF_000008445.1	280085	281636	+
GCF_000008445.1	290058	291609	+
GCF_000008445.1	532436	533986	+
GCF_000008445.1	741538	743089	+
GCF_000008445.1	4655319	4656870	-
GCF_000022865.1	9208	10759	+
GCF_000022865.1	29002	30553	+
GCF_000022865.1	82324	83875	+
GCF_000022865.1	145388	146939	+
GCF_000022865.1	246108	247659	+
GCF_000022865.1	266687	268238	+
GCF_000022865.1	279985	281536	+
GCF_000022865.1	289958	291509	+
GCF_000022865.1	532336	533886	+
GCF_000022865.1	741438	742989	+
GCF_000022865.1	4655219	4656770	-
GCF_000512775.2	9308	10859	+
GCF_000512775.2	29101	30652	+
GCF_000512775.2	82423	83974	+
GCF_000512775.2	145487	147038	+
GCF_000512775.2	246219	247770	+
GCF_000512775.2	266798	268349	+
GCF_000512775.2	280096	281647	+
GCF_000512775.2	290042	291590	+
GCF_000512775.2	532446	533996	+
GCF_000512775.2	741548	743099	+
GCF_000512775.2	4656576	4658127	-
GCF_000512835.2	9308	10859	+
GCF_000512835.2	29102	30653	+
GCF_000512835.2	82424	83975	+
GCF_000512835.2	145488	147039	+
GCF_000512835.2	246219	247770	+
GCF_000512835.2	266798	268349	+
GCF_000512835.2	280096	281647	+
GCF_000512835.2	290069	291620	+
GCF_000512835.2	532477	534027	+
GCF_000512835.2	741588	743139	+
GCF_000512835.2	4656601	4658152	-
GCF_000258885.1	9308	10859	+
GCF_000258885.1	29102	30653	+
GCF_000258885.1	82424	83975	+
GCF_000258885.1	145488	147039	+
GCF_000258885.1	246672	248223	+
GCF_000258885.1	267251	268802	+
