assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001571545.2	PRJNA224116	SAMN03448049			na		548	548	Klebsiella aerogenes	strain=G7		latest	Complete Genome	Major	Full	2016/03/11	ASM157154v2	IMI Translocation	GCA_001571545.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/571/545/GCF_001571545.2_ASM157154v2	./data/refseq/bacteria/GCF_001571545.2/GCF_001571545.2_ASM157154v2_genomic.fna.gz
GCF_001571545.2	PRJNA224116	SAMN03448049			na		548	548	Klebsiella aerogenes	strain=G7		latest	Complete Genome	Major	Full	2016/03/11	ASM157154v2	IMI Translocation	GCA_001571545.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/571/545/GCF_001571545.2_ASM157154v2	./data/refseq/bacteria/GCF_001571545.2/GCF_001571545.2_ASM157154v2_rna_from_genomic.fna.gz
GCF_001571545.2	PRJNA224116	SAMN03448049			na		548	548	Klebsiella aerogenes	strain=G7		latest	Complete Genome	Major	Full	2016/03/11	ASM157154v2	IMI Translocation	GCA_001571545.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/571/545/GCF_001571545.2_ASM157154v2	./data/refseq/bacteria/GCF_001571545.2/GCF_001571545.2_ASM157154v2_assembly_report.txt
GCF_001571545.2	PRJNA224116	SAMN03448049			na		548	548	Klebsiella aerogenes	strain=G7		latest	Complete Genome	Major	Full	2016/03/11	ASM157154v2	IMI Translocation	GCA_001571545.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/571/545/GCF_001571545.2_ASM157154v2	./data/refseq/bacteria/GCF_001571545.2/GCF_001571545.2_ASM157154v2_assembly_stats.txt
GCF_001571545.2	PRJNA224116	SAMN03448049			na		548	548	Klebsiella aerogenes	strain=G7		latest	Complete Genome	Major	Full	2016/03/11	ASM157154v2	IMI Translocation	GCA_001571545.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/571/545/GCF_001571545.2_ASM157154v2	./data/refseq/bacteria/GCF_001571545.2/GCF_001571545.2_ASM157154v2_feature_table.txt.gz
GCF_002591115.1	PRJNA224116	SAMN07312407			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_363		latest	Complete Genome	Major	Full	2017/10/18	ASM259111v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002591115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/115/GCF_002591115.1_ASM259111v1	./data/refseq/bacteria/GCF_002591115.1/GCF_002591115.1_ASM259111v1_genomic.fna.gz
GCF_002591115.1	PRJNA224116	SAMN07312407			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_363		latest	Complete Genome	Major	Full	2017/10/18	ASM259111v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002591115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/115/GCF_002591115.1_ASM259111v1	./data/refseq/bacteria/GCF_002591115.1/GCF_002591115.1_ASM259111v1_rna_from_genomic.fna.gz
GCF_002591115.1	PRJNA224116	SAMN07312407			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_363		latest	Complete Genome	Major	Full	2017/10/18	ASM259111v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002591115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/115/GCF_002591115.1_ASM259111v1	./data/refseq/bacteria/GCF_002591115.1/GCF_002591115.1_ASM259111v1_assembly_report.txt
GCF_002591115.1	PRJNA224116	SAMN07312407			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_363		latest	Complete Genome	Major	Full	2017/10/18	ASM259111v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002591115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/115/GCF_002591115.1_ASM259111v1	./data/refseq/bacteria/GCF_002591115.1/GCF_002591115.1_ASM259111v1_assembly_stats.txt
GCF_002591115.1	PRJNA224116	SAMN07312407			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_363		latest	Complete Genome	Major	Full	2017/10/18	ASM259111v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002591115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/115/GCF_002591115.1_ASM259111v1	./data/refseq/bacteria/GCF_002591115.1/GCF_002591115.1_ASM259111v1_feature_table.txt.gz
GCF_002796405.1	PRJNA224116	SAMN04014859			na		548	548	Klebsiella aerogenes	strain=AR_0018		latest	Complete Genome	Major	Full	2017/11/27	ASM279640v1	Centers for Disease Control and Prevention	GCA_002796405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/405/GCF_002796405.1_ASM279640v1	./data/refseq/bacteria/GCF_002796405.1/GCF_002796405.1_ASM279640v1_genomic.fna.gz
GCF_002796405.1	PRJNA224116	SAMN04014859			na		548	548	Klebsiella aerogenes	strain=AR_0018		latest	Complete Genome	Major	Full	2017/11/27	ASM279640v1	Centers for Disease Control and Prevention	GCA_002796405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/405/GCF_002796405.1_ASM279640v1	./data/refseq/bacteria/GCF_002796405.1/GCF_002796405.1_ASM279640v1_rna_from_genomic.fna.gz
GCF_002796405.1	PRJNA224116	SAMN04014859			na		548	548	Klebsiella aerogenes	strain=AR_0018		latest	Complete Genome	Major	Full	2017/11/27	ASM279640v1	Centers for Disease Control and Prevention	GCA_002796405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/405/GCF_002796405.1_ASM279640v1	./data/refseq/bacteria/GCF_002796405.1/GCF_002796405.1_ASM279640v1_assembly_report.txt
GCF_002796405.1	PRJNA224116	SAMN04014859			na		548	548	Klebsiella aerogenes	strain=AR_0018		latest	Complete Genome	Major	Full	2017/11/27	ASM279640v1	Centers for Disease Control and Prevention	GCA_002796405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/405/GCF_002796405.1_ASM279640v1	./data/refseq/bacteria/GCF_002796405.1/GCF_002796405.1_ASM279640v1_assembly_stats.txt
GCF_002796405.1	PRJNA224116	SAMN04014859			na		548	548	Klebsiella aerogenes	strain=AR_0018		latest	Complete Genome	Major	Full	2017/11/27	ASM279640v1	Centers for Disease Control and Prevention	GCA_002796405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/405/GCF_002796405.1_ASM279640v1	./data/refseq/bacteria/GCF_002796405.1/GCF_002796405.1_ASM279640v1_feature_table.txt.gz
GCF_002796425.1	PRJNA224116	SAMN04014848			na		548	548	Klebsiella aerogenes	strain=AR_0007		latest	Complete Genome	Major	Full	2017/11/27	ASM279642v1	Centers for Disease Control and Prevention	GCA_002796425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/425/GCF_002796425.1_ASM279642v1	./data/refseq/bacteria/GCF_002796425.1/GCF_002796425.1_ASM279642v1_genomic.fna.gz
GCF_002796425.1	PRJNA224116	SAMN04014848			na		548	548	Klebsiella aerogenes	strain=AR_0007		latest	Complete Genome	Major	Full	2017/11/27	ASM279642v1	Centers for Disease Control and Prevention	GCA_002796425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/425/GCF_002796425.1_ASM279642v1	./data/refseq/bacteria/GCF_002796425.1/GCF_002796425.1_ASM279642v1_rna_from_genomic.fna.gz
GCF_002796425.1	PRJNA224116	SAMN04014848			na		548	548	Klebsiella aerogenes	strain=AR_0007		latest	Complete Genome	Major	Full	2017/11/27	ASM279642v1	Centers for Disease Control and Prevention	GCA_002796425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/425/GCF_002796425.1_ASM279642v1	./data/refseq/bacteria/GCF_002796425.1/GCF_002796425.1_ASM279642v1_assembly_report.txt
GCF_002796425.1	PRJNA224116	SAMN04014848			na		548	548	Klebsiella aerogenes	strain=AR_0007		latest	Complete Genome	Major	Full	2017/11/27	ASM279642v1	Centers for Disease Control and Prevention	GCA_002796425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/425/GCF_002796425.1_ASM279642v1	./data/refseq/bacteria/GCF_002796425.1/GCF_002796425.1_ASM279642v1_assembly_stats.txt
GCF_002796425.1	PRJNA224116	SAMN04014848			na		548	548	Klebsiella aerogenes	strain=AR_0007		latest	Complete Genome	Major	Full	2017/11/27	ASM279642v1	Centers for Disease Control and Prevention	GCA_002796425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/425/GCF_002796425.1_ASM279642v1	./data/refseq/bacteria/GCF_002796425.1/GCF_002796425.1_ASM279642v1_feature_table.txt.gz
GCF_002796525.1	PRJNA224116	SAMN04014850			na		548	548	Klebsiella aerogenes	strain=AR_0009		latest	Complete Genome	Major	Full	2017/11/27	ASM279652v1	Centers for Disease Control and Prevention	GCA_002796525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/525/GCF_002796525.1_ASM279652v1	./data/refseq/bacteria/GCF_002796525.1/GCF_002796525.1_ASM279652v1_genomic.fna.gz
GCF_002796525.1	PRJNA224116	SAMN04014850			na		548	548	Klebsiella aerogenes	strain=AR_0009		latest	Complete Genome	Major	Full	2017/11/27	ASM279652v1	Centers for Disease Control and Prevention	GCA_002796525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/525/GCF_002796525.1_ASM279652v1	./data/refseq/bacteria/GCF_002796525.1/GCF_002796525.1_ASM279652v1_rna_from_genomic.fna.gz
GCF_002796525.1	PRJNA224116	SAMN04014850			na		548	548	Klebsiella aerogenes	strain=AR_0009		latest	Complete Genome	Major	Full	2017/11/27	ASM279652v1	Centers for Disease Control and Prevention	GCA_002796525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/525/GCF_002796525.1_ASM279652v1	./data/refseq/bacteria/GCF_002796525.1/GCF_002796525.1_ASM279652v1_assembly_report.txt
GCF_002796525.1	PRJNA224116	SAMN04014850			na		548	548	Klebsiella aerogenes	strain=AR_0009		latest	Complete Genome	Major	Full	2017/11/27	ASM279652v1	Centers for Disease Control and Prevention	GCA_002796525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/525/GCF_002796525.1_ASM279652v1	./data/refseq/bacteria/GCF_002796525.1/GCF_002796525.1_ASM279652v1_assembly_stats.txt
GCF_002796525.1	PRJNA224116	SAMN04014850			na		548	548	Klebsiella aerogenes	strain=AR_0009		latest	Complete Genome	Major	Full	2017/11/27	ASM279652v1	Centers for Disease Control and Prevention	GCA_002796525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/525/GCF_002796525.1_ASM279652v1	./data/refseq/bacteria/GCF_002796525.1/GCF_002796525.1_ASM279652v1_feature_table.txt.gz
GCF_002948835.2	PRJNA224116	SAMN04014903			na		548	548	Klebsiella aerogenes	strain=AR_0062		latest	Complete Genome	Major	Full	2018/10/18	ASM294883v2	Centers for Disease Control and Prevention	GCA_002948835.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/948/835/GCF_002948835.2_ASM294883v2	./data/refseq/bacteria/GCF_002948835.2/GCF_002948835.2_ASM294883v2_genomic.fna.gz
GCF_002948835.2	PRJNA224116	SAMN04014903			na		548	548	Klebsiella aerogenes	strain=AR_0062		latest	Complete Genome	Major	Full	2018/10/18	ASM294883v2	Centers for Disease Control and Prevention	GCA_002948835.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/948/835/GCF_002948835.2_ASM294883v2	./data/refseq/bacteria/GCF_002948835.2/GCF_002948835.2_ASM294883v2_rna_from_genomic.fna.gz
GCF_002948835.2	PRJNA224116	SAMN04014903			na		548	548	Klebsiella aerogenes	strain=AR_0062		latest	Complete Genome	Major	Full	2018/10/18	ASM294883v2	Centers for Disease Control and Prevention	GCA_002948835.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/948/835/GCF_002948835.2_ASM294883v2	./data/refseq/bacteria/GCF_002948835.2/GCF_002948835.2_ASM294883v2_assembly_report.txt
GCF_002948835.2	PRJNA224116	SAMN04014903			na		548	548	Klebsiella aerogenes	strain=AR_0062		latest	Complete Genome	Major	Full	2018/10/18	ASM294883v2	Centers for Disease Control and Prevention	GCA_002948835.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/948/835/GCF_002948835.2_ASM294883v2	./data/refseq/bacteria/GCF_002948835.2/GCF_002948835.2_ASM294883v2_assembly_stats.txt
GCF_002948835.2	PRJNA224116	SAMN04014903			na		548	548	Klebsiella aerogenes	strain=AR_0062		latest	Complete Genome	Major	Full	2018/10/18	ASM294883v2	Centers for Disease Control and Prevention	GCA_002948835.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/948/835/GCF_002948835.2_ASM294883v2	./data/refseq/bacteria/GCF_002948835.2/GCF_002948835.2_ASM294883v2_feature_table.txt.gz
GCF_003546885.1	PRJNA224116	SAMN06173340			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_327		latest	Complete Genome	Major	Full	2018/09/11	ASM354688v1	US Food and Drug Administration	GCA_003546885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/546/885/GCF_003546885.1_ASM354688v1	./data/refseq/bacteria/GCF_003546885.1/GCF_003546885.1_ASM354688v1_genomic.fna.gz
GCF_003546885.1	PRJNA224116	SAMN06173340			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_327		latest	Complete Genome	Major	Full	2018/09/11	ASM354688v1	US Food and Drug Administration	GCA_003546885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/546/885/GCF_003546885.1_ASM354688v1	./data/refseq/bacteria/GCF_003546885.1/GCF_003546885.1_ASM354688v1_rna_from_genomic.fna.gz
GCF_003546885.1	PRJNA224116	SAMN06173340			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_327		latest	Complete Genome	Major	Full	2018/09/11	ASM354688v1	US Food and Drug Administration	GCA_003546885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/546/885/GCF_003546885.1_ASM354688v1	./data/refseq/bacteria/GCF_003546885.1/GCF_003546885.1_ASM354688v1_assembly_report.txt
GCF_003546885.1	PRJNA224116	SAMN06173340			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_327		latest	Complete Genome	Major	Full	2018/09/11	ASM354688v1	US Food and Drug Administration	GCA_003546885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/546/885/GCF_003546885.1_ASM354688v1	./data/refseq/bacteria/GCF_003546885.1/GCF_003546885.1_ASM354688v1_assembly_stats.txt
GCF_003546885.1	PRJNA224116	SAMN06173340			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_327		latest	Complete Genome	Major	Full	2018/09/11	ASM354688v1	US Food and Drug Administration	GCA_003546885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/546/885/GCF_003546885.1_ASM354688v1	./data/refseq/bacteria/GCF_003546885.1/GCF_003546885.1_ASM354688v1_feature_table.txt.gz
GCF_003812185.1	PRJNA224116	SAMN10163207			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_513		latest	Complete Genome	Major	Full	2018/11/21	ASM381218v1	US Food and Drug Administration	GCA_003812185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/185/GCF_003812185.1_ASM381218v1	./data/refseq/bacteria/GCF_003812185.1/GCF_003812185.1_ASM381218v1_genomic.fna.gz
GCF_003812185.1	PRJNA224116	SAMN10163207			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_513		latest	Complete Genome	Major	Full	2018/11/21	ASM381218v1	US Food and Drug Administration	GCA_003812185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/185/GCF_003812185.1_ASM381218v1	./data/refseq/bacteria/GCF_003812185.1/GCF_003812185.1_ASM381218v1_rna_from_genomic.fna.gz
GCF_003812185.1	PRJNA224116	SAMN10163207			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_513		latest	Complete Genome	Major	Full	2018/11/21	ASM381218v1	US Food and Drug Administration	GCA_003812185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/185/GCF_003812185.1_ASM381218v1	./data/refseq/bacteria/GCF_003812185.1/GCF_003812185.1_ASM381218v1_assembly_report.txt
GCF_003812185.1	PRJNA224116	SAMN10163207			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_513		latest	Complete Genome	Major	Full	2018/11/21	ASM381218v1	US Food and Drug Administration	GCA_003812185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/185/GCF_003812185.1_ASM381218v1	./data/refseq/bacteria/GCF_003812185.1/GCF_003812185.1_ASM381218v1_assembly_stats.txt
GCF_003812185.1	PRJNA224116	SAMN10163207			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_513		latest	Complete Genome	Major	Full	2018/11/21	ASM381218v1	US Food and Drug Administration	GCA_003812185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/185/GCF_003812185.1_ASM381218v1	./data/refseq/bacteria/GCF_003812185.1/GCF_003812185.1_ASM381218v1_feature_table.txt.gz
GCF_006874725.1	PRJNA224116	SAMN10788268			na		548	548	Klebsiella aerogenes	strain=LU2		latest	Complete Genome	Major	Full	2019/07/11	ASM687472v1	University of Life Sciences in Lublin	GCA_006874725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/874/725/GCF_006874725.1_ASM687472v1	./data/refseq/bacteria/GCF_006874725.1/GCF_006874725.1_ASM687472v1_genomic.fna.gz
GCF_006874725.1	PRJNA224116	SAMN10788268			na		548	548	Klebsiella aerogenes	strain=LU2		latest	Complete Genome	Major	Full	2019/07/11	ASM687472v1	University of Life Sciences in Lublin	GCA_006874725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/874/725/GCF_006874725.1_ASM687472v1	./data/refseq/bacteria/GCF_006874725.1/GCF_006874725.1_ASM687472v1_rna_from_genomic.fna.gz
GCF_006874725.1	PRJNA224116	SAMN10788268			na		548	548	Klebsiella aerogenes	strain=LU2		latest	Complete Genome	Major	Full	2019/07/11	ASM687472v1	University of Life Sciences in Lublin	GCA_006874725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/874/725/GCF_006874725.1_ASM687472v1	./data/refseq/bacteria/GCF_006874725.1/GCF_006874725.1_ASM687472v1_assembly_report.txt
GCF_006874725.1	PRJNA224116	SAMN10788268			na		548	548	Klebsiella aerogenes	strain=LU2		latest	Complete Genome	Major	Full	2019/07/11	ASM687472v1	University of Life Sciences in Lublin	GCA_006874725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/874/725/GCF_006874725.1_ASM687472v1	./data/refseq/bacteria/GCF_006874725.1/GCF_006874725.1_ASM687472v1_assembly_stats.txt
GCF_006874725.1	PRJNA224116	SAMN10788268			na		548	548	Klebsiella aerogenes	strain=LU2		latest	Complete Genome	Major	Full	2019/07/11	ASM687472v1	University of Life Sciences in Lublin	GCA_006874725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/874/725/GCF_006874725.1_ASM687472v1	./data/refseq/bacteria/GCF_006874725.1/GCF_006874725.1_ASM687472v1_feature_table.txt.gz
GCF_007632255.1	PRJNA224116	SAMN12330869			na		548	548	Klebsiella aerogenes	strain=Ka37751		latest	Complete Genome	Major	Full	2019/07/30	ASM763225v1	The First Affiliated Hospital, School of Medicine, Zhejiang University	GCA_007632255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/632/255/GCF_007632255.1_ASM763225v1	./data/refseq/bacteria/GCF_007632255.1/GCF_007632255.1_ASM763225v1_genomic.fna.gz
GCF_007632255.1	PRJNA224116	SAMN12330869			na		548	548	Klebsiella aerogenes	strain=Ka37751		latest	Complete Genome	Major	Full	2019/07/30	ASM763225v1	The First Affiliated Hospital, School of Medicine, Zhejiang University	GCA_007632255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/632/255/GCF_007632255.1_ASM763225v1	./data/refseq/bacteria/GCF_007632255.1/GCF_007632255.1_ASM763225v1_rna_from_genomic.fna.gz
GCF_007632255.1	PRJNA224116	SAMN12330869			na		548	548	Klebsiella aerogenes	strain=Ka37751		latest	Complete Genome	Major	Full	2019/07/30	ASM763225v1	The First Affiliated Hospital, School of Medicine, Zhejiang University	GCA_007632255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/632/255/GCF_007632255.1_ASM763225v1	./data/refseq/bacteria/GCF_007632255.1/GCF_007632255.1_ASM763225v1_assembly_report.txt
GCF_007632255.1	PRJNA224116	SAMN12330869			na		548	548	Klebsiella aerogenes	strain=Ka37751		latest	Complete Genome	Major	Full	2019/07/30	ASM763225v1	The First Affiliated Hospital, School of Medicine, Zhejiang University	GCA_007632255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/632/255/GCF_007632255.1_ASM763225v1	./data/refseq/bacteria/GCF_007632255.1/GCF_007632255.1_ASM763225v1_assembly_stats.txt
GCF_007632255.1	PRJNA224116	SAMN12330869			na		548	548	Klebsiella aerogenes	strain=Ka37751		latest	Complete Genome	Major	Full	2019/07/30	ASM763225v1	The First Affiliated Hospital, School of Medicine, Zhejiang University	GCA_007632255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/632/255/GCF_007632255.1_ASM763225v1	./data/refseq/bacteria/GCF_007632255.1/GCF_007632255.1_ASM763225v1_feature_table.txt.gz
GCF_008693885.1	PRJNA224116	SAMN11056356			na		548	548	Klebsiella aerogenes	strain=FDAARGOS_641		latest	Complete Genome	Major	Full	2019/09/25	ASM869388v1	US Food and Drug Administration	GCA_008693885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/693/885/GCF_008693885.1_ASM869388v1	./data/refseq/bacteria/GCF_008693885.1/GCF_008693885.1_ASM869388v1_genomic.fna.gz
