assembly_accession	rel_start	rel_center	rel_end	orientation	has_tandem
GCF_000008345.1	-0.5997476445506253	-0.5991448393706145	-0.5985420341906035	-	False
GCF_004136215.1	0.4689883258878989	0.4695802842016932	0.4701722425154873	+	False
GCF_004136215.1	-0.8183887223219866	-0.817781566185952	-0.8171744100499173	-	False
GCF_004136215.1	-0.5997610929601531	-0.5991539368241185	-0.5985467806880839	-	False
GCF_000025765.1	0.4823244108265294	0.4829112354583778	0.4834980600902262	+	False
GCF_000025765.1	-0.8287303019668789	-0.828093614745743	-0.8274569275246069	-	False
GCF_000025765.1	-0.6178138734312595	-0.6171771862101234	-0.6165404989889874	-	False
GCF_000213155.1	0.4714094417524939	0.4720078615783825	0.4726062814042709	+	False
GCF_000213155.1	-0.8118758489763187	-0.8112523116704581	-0.8106287743645975	-	False
GCF_000213155.1	-0.6051249529483004	-0.6045014156424398	-0.6038778783365792	-	False
GCF_000217615.1	0.4692807855626327	0.4698686614328742	0.4704565373031156	+	False
GCF_000217615.1	-0.8182281324905664	-0.8176253273105554	-0.8170225221305445	-	False
GCF_000217615.1	-0.5996005031287329	-0.5989976979487219	-0.598394892768711	-	False
GCF_000240015.1	0.4675316655622611	0.4681349322275028	0.4687381988927444	+	False
GCF_000240015.1	-0.8125951895637994	-0.8119739094985732	-0.811352629433347	-	False
GCF_000240015.1	-0.6066025275173257	-0.6059812474520995	-0.6053599673868733	-	False
GCF_000240035.1	0.4711203727367448	0.471719582440482	0.4723187921442192	+	False
GCF_000240035.1	-0.8163098121018854	-0.8157008016240279	-0.8150917911461705	-	False
GCF_000240035.1	-0.6143788812429568	-0.6137698707650994	-0.6131608602872419	-	False
GCF_000240055.1	0.4713895194200092	0.4719884366531057	0.4725873538862026	+	False
GCF_000240055.1	-0.8126607254967508	-0.8120394302347387	-0.8114181349727266	-	False
GCF_000240055.1	-0.6066589480378648	-0.6060376527758526	-0.6054163575138405	-	False
GCF_004136195.1	0.4713194829773288	0.4719226918125501	0.4725259006477716	+	False
GCF_004136195.1	-0.8119528233985474	-0.8113250834260288	-0.8106973434535104	-	False
GCF_004136195.1	-0.6052738336713996	-0.6046460936988811	-0.6040183537263626	-	False
GCF_000302515.1	0.467236793379134	0.4678222347881271	0.4684076761971201	+	False
GCF_000302515.1	-0.8098330896486011	-0.8092071758308554	-0.8085812620131096	-	False
GCF_000302515.1	-0.6106076785332917	-0.609981764715546	-0.6093558508978003	-	False
GCF_000709495.1	0.4713002714892292	0.4718988211362305	0.4724973707832315	+	False
GCF_000709495.1	-0.811910138098043	-0.8112871424831467	-0.8106641468682505	-	False
GCF_000709495.1	-0.6052048563387656	-0.6045818607238693	-0.6039588651089731	-	False
GCF_006739385.1	0.4714084323318492	0.4720072168464329	0.4726060013610167	+	False
GCF_006739385.1	-0.811874877266479	-0.8112513909799044	-0.8106279046933298	-	False
GCF_006739385.1	-0.6051613536689141	-0.6045378673823395	-0.6039143810957649	-	False
