assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_013426135.1	NZ_CP053925.1	5611520	2630740	0.040836396688758	-0.0417226716670164	-1674.9195210201387	10761.715967802891	5642069
GCF_013426155.1	NZ_CP053927.1	5320030	2582200	0.0432838000864947	-0.0434495637654388	-712.5686031348413	11183.424742868425	5352713
GCF_014333335.1	NZ_CP060487.1	3735930	1044640	0.043512777491795	-0.0417770910751109	-6338.595722742079	4920.339805517122	5262921
GCF_015074945.1	NZ_CP063238.1	5272360	2661510	0.0255375511857916	-0.041358251112036	-4085.802896090512	6712.221382390767	5315598
GCF_015160915.1	NZ_CP063354.1	1330930	3807980	0.0411639864818051	-0.0420267657622499	-5361.861481327394	4834.670789111804	4994354
GCF_015708655.1	NZ_CP054277.1	3010260	425430	0.0431006467263685	-0.0418326524080305	-8947.453771608616	1870.96681531669	5158598
GCF_017142405.1	NZ_CP068395.1	1430	2535350	0.0420303186098044	-0.0343350023489844	-1.7047929926487226	10649.23521941857	5235632
GCF_018502425.1	NZ_CP075531.1	2663500	32010	0.0392795114040969	-0.0399778881522677	-10453.348032138409	85.33763227138556	5198006
GCF_904866365.1	NZ_LR890657.1	1430	2779470	0.0408835430232998	-0.0392957895144705	-1.7149981317369485	11356.600140972403	5541541
GCF_000513215.1	NZ_HG326223.1	4403780	1804310	0.0433496866221787	-0.0429646628819844	-3114.391774460385	8054.154187451501	5113802
GCF_000336425.1	NC_020211.1	4490	2640300	0.0429369942146546	-0.04195344354913	0.092896174863388	11335.485079192167	5241455
GCF_017298675.1	NZ_CP071188.1	1420	2543450	0.0432589559599672	-0.039821142384578	-1.9986525701087408	10995.38774712929	5117328
GCF_017298695.1	NZ_CP071190.1	1430	2544660	0.0432033929717699	-0.039819999896971	-1.9986525701087388	10986.459358675533	5118556
GCF_017298715.1	NZ_CP071194.1	1430	2543430	0.0432586113464412	-0.0398203966596354	-1.9986525701087383	10995.175927256503	5117319
GCF_017298735.1	NZ_CP071192.1	1420	2544720	0.0432659935731548	-0.0398214863515232	-1.9986525701087383	11002.671510698165	5118599
GCF_017298755.1	NZ_CP071196.1	1430	2543430	0.0432558203929455	-0.0398197577549687	-1.9986525701087388	10994.468431514251	5117320
GCF_017298775.1	NZ_CP071198.1	1430	2543430	0.0432554231563706	-0.0398203966596354	-1.9986525701087408	10994.36548934032	5117319
GCF_017298795.1	NZ_CP071200.1	1430	2543430	0.0432548225756347	-0.0398197577549687	-1.9986525701087403	10994.214786353805	5117320
GCF_017298815.1	NZ_CP071202.1	1430	2543450	0.0432472322873912	-0.0398191843995221	-1.9986525701087368	10992.371829546855	5117341
GCF_017298835.1	NZ_CP071204.1	1430	2543430	0.0432557996907359	-0.0398197577549687	-1.998652570108742	10994.463169012506	5117320
GCF_017298855.1	NZ_CP071206.1	1430	2543450	0.0432472322873911	-0.0398191608411859	-1.9986525701087383	10992.371829546855	5117340
GCF_017298875.1	NZ_CP071208.1	1430	2543470	0.0432555398855289	-0.0398196728197971	-1.998652570108741	10994.566203991277	5117321
GCF_017298895.1	NZ_CP071210.1	1430	2543430	0.0432558222958061	-0.0398203754161081	-1.9986525701087408	10994.468915221356	5117320
GCF_017298915.1	NZ_CP071212.1	1430	2543370	0.0432748035721287	-0.0398220650607275	-1.99865257010874	10999.03234220492	5117259
GCF_017298935.1	NZ_CP071214.1	1420	2543420	0.0432641370228029	-0.0398215227983504	-1.99865257010874	10996.574996434216	5117300
GCF_017298955.1	NZ_CP071216.1	1430	2544680	0.0431940339372511	-0.0398199345615085	-1.9986525701087383	10984.163541090134	5118577
GCF_017298975.1	NZ_CP071218.1	1430	2543430	0.0432559284827177	-0.0398203966596354	-1.998652570108739	10994.493943297975	5117319
GCF_017298995.1	NZ_CP071222.1	1430	2543430	0.0432558509566115	-0.0398203758991762	-1.9986525701087392	10994.474236161794	5117320
GCF_017299015.1	NZ_CP071224.1	1430	2543430	0.0432557996907359	-0.0398197577549687	-1.998652570108742	10994.463169012506	5117320
GCF_017299035.1	NZ_CP071226.1	1430	2543450	0.0432478676510785	-0.0398197577549687	-1.998652570108738	10992.533340266911	5117340
GCF_017299175.1	NZ_CP071228.1	1430	2543450	0.0432637329288668	-0.039820732745938	-1.9986525701087408	10996.562380914078	5117303
GCF_017299275.1	NZ_CP071232.1	1430	2543430	0.043255607042668	-0.0398197577549687	-1.9986525701087408	10994.414197873666	5117320
GCF_017299315.1	NZ_CP071230.1	1420	2543440	0.0432544269174969	-0.0398169930639775	-1.99865257010874	10994.193196519063	5117300
GCF_017299435.1	NZ_CP071234.1	1430	2544710	0.043186278754448	-0.0398213621667077	-1.998652570108739	10982.316826052182	5118600
GCF_017299535.1	NZ_CP071238.1	1430	2543400	0.0432657420694658	-0.0398199345615085	-1.9986525701087403	10996.862696830847	5117297
GCF_017299575.1	NZ_CP071240.1	1430	2543420	0.0432580308828192	-0.0398210150178637	-1.9986525701087383	10994.9890523807	5117318
GCF_017301255.1	NZ_CP071220.1	1430	2543430	0.0432566359242505	-0.0398197577549687	-1.9986525701087392	10994.675739571974	5117320
GCF_017301275.1	NZ_CP071236.1	1430	2544690	0.0431957321550365	-0.0398203966596354	-1.99865257010874	10984.63469905264	5118579
GCF_017301295.1	NZ_CP071242.1	1430	2544680	0.0431958586956596	-0.0398199345615085	-1.9986525701087376	10984.62762277232	5118577
GCF_017301315.1	NZ_CP071244.1	1420	2543440	0.0432551474989558	-0.0398221304085326	-1.9986525701087408	10994.376369767091	5117309
GCF_017654245.1	NZ_CP072199.1	1622510	4198500	0.0431677695755282	-0.0408276958424325	-6520.435157590206	4599.548385943773	5140264
GCF_000828775.1	NZ_AP013063.1	4669620	1928320	0.0409002150401266	-0.0408404789747976	-3158.248265885515	8037.359206607748	5225577
GCF_900029885.1	NZ_HG738868.1	5116560	2539380	0.0406201490799424	-0.0419658293942409	-473.7846252647336	10435.383755725394	5123091
