assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_009665145.1	NZ_CP046448.1	159380	2276780	0.0742827527582273	-0.080369612644646	-1790.8016475766528	13937.836313237673	4015360
GCF_009676665.1	NZ_CP046047.1	8570	2161060	0.0763251634555471	-0.0803842096139863	-50.37177405946228	16378.555932707352	4049479
GCF_009857115.1	NZ_CP047325.1	1514650	3489110	0.0818142942645185	-0.0765102790979791	-11026.181917525795	5131.790377216149	4119195
GCF_009884005.1	NZ_CP047485.1	4112040	1958240	0.0819061889293221	-0.0779290520172526	-742.4585600713015	16041.91659414306	4112497
GCF_009913255.1	NZ_CP028201.1	3840490	1737900	0.0810785111420845	-0.0758502657774696	-2439.6955593397784	13508.513189758549	4025706
GCF_009913275.1	NZ_CP028202.1	2997860	1013690	0.0780389008743146	-0.0826625963733775	-7555.20410306653	8846.473320562836	4281863
GCF_009913395.1	NZ_CP028209.1	662660	2782870	0.0760363044761086	-0.0836362656724628	-5612.94501740291	10518.23667058314	4102601
GCF_009913535.1	NZ_CP028213.1	3687710	1714640	0.0759624407693626	-0.0804329522529023	-2440.7535830516267	13429.25494621608	4192708
GCF_009913555.1	NZ_CP028215.1	2259850	125160	0.0823069124353142	-0.0771127741011389	-15284.37188202454	1176.8330121682093	4098278
GCF_009913575.1	NZ_CP028217.1	949690	3071570	0.0754680629325315	-0.0819023656073553	-7636.507064160424	8377.155086694891	4047680
GCF_009913595.1	NZ_CP028218.1	2062780	57470	0.0739578797945301	-0.0813630198921111	-16109.27075444652	206.5575511602411	4145782
GCF_009914155.1	NZ_CP031693.1	652060	2563190	0.081972902668989	-0.0752366968489677	-4466.84141340137	11199.26394199076	4089165
GCF_009937745.1	NZ_CP046860.1	3307140	1004120	0.0311053549160601	-0.0334280117389889	-1206.4500665702778	8237.215923422451	4457201
GCF_011765645.1	NZ_CP050319.1	8490	2148860	0.0774719776977479	-0.079778881863434	-50.43838420506727	16531.441575933994	4142132
GCF_012647565.1	NZ_CP051462.1	1030	2011480	0.0811464151952157	-0.0732058285788928	0.1030927835051545	16315.934670140758	4197841
GCF_013285325.1	NZ_CP054177.1	1050	1978340	0.0818317159768163	-0.0753008045912501	-1.170070176247661	16193.19826275557	4101682
GCF_013388335.1	NZ_CP058242.1	4205430	1942680	0.0816733109799893	-0.0769138918727349	-1453.955002153666	16062.905785606925	4215613
GCF_013393725.1	NZ_CP028812.1	3726820	1738750	0.073472851437258	-0.0806883731109513	-2993.802756155125	13047.623544138807	4242126
GCF_014171535.1	NZ_CP049924.1	4065430	1952270	0.0799500270478668	-0.0761667141324764	-445.6671692148673	15711.793496966358	4070574
GCF_014879275.1	NZ_CP062497.1	4191090	1946130	0.0801574338896972	-0.074855401370266	-1126.5853766653938	15807.027723041245	4200880
GCF_015535655.1	NZ_CP046592.1	4097550	1968910	0.0805629177025748	-0.076763309347902	-411.0838670433364	16033.237198558329	4105857
GCF_015602625.1	NZ_CP046591.1	2684080	663330	0.0771248533525248	-0.0830200974324386	-11107.37884643161	5668.920292724004	4186822
GCF_015654205.1	NZ_CP064818.1	2114150	4130100	0.0775992701548427	-0.0663418129941688	-14116.97596203464	1587.5859223524938	4134673
GCF_016065415.1	NZ_CP065789.1	4204990	1947910	0.0814045570240424	-0.07708621910224	-1455.3240160695734	16061.098593907473	4215646
GCF_016894165.1	NZ_CP069789.1	4075310	1950410	0.0799103518724875	-0.0756428618093125	-449.8390802147551	15700.064977208183	4080024
GCF_017753785.1	NZ_CP072525.1	4145700	1933490	0.0801062135056549	-0.0764559345902822	-1341.250719137841	15693.435727066746	4156177
GCF_018141065.1	NZ_CP047645.1	4098120	1973110	0.080017323479672	-0.0756981578053819	-257.8675089346801	15897.397397147914	4103088
GCF_018394175.1	NZ_CP074571.1	4026700	1924450	0.0797691830795411	-0.0743537949259244	-247.1407354974448	15471.692254246978	4030791
GCF_001565875.1	NZ_CP014471.1	1250	1938140	0.0813148783616095	-0.0701458499867334	-0.4643040205082933	15752.976931491075	4122154
GCF_001465815.1	NZ_CP013654.1	3612550	1699090	0.0742995367949683	-0.0809122235645545	-2602.3175731280203	12879.917924086614	4030837
GCF_001541905.1	NZ_CP014166.1	4051590	1927520	0.0812224031615936	-0.0759635928512196	-441.2436830596329	15759.450271654188	4056281
GCF_001660525.1	NZ_CP015975.1	3866730	1783490	0.0790871601663511	-0.0746631715324294	-1368.4248016039237	14298.779947768711	3876919
GCF_001697265.1	NZ_CP015375.1	395250	2657710	0.0772893490157333	-0.0823567845616427	-3762.321819383393	13736.42458003941	4211343
GCF_001703495.1	NZ_CP016852.1	4210120	1949560	0.0817758463082801	-0.0771361286559459	-1455.958158806234	16054.869528603222	4214812
GCF_002173615.1	NZ_CP021507.1	4178010	1984650	0.0776184587115737	-0.0723109051841843	-361.6861008690461	15611.725401862546	4190134
GCF_002173695.1	NZ_CP021498.1	840	1910120	0.0818302799550573	-0.0752178798533622	-16.58772029025685	15621.193727102724	3988602
GCF_002173715.1	NZ_CP021499.1	840	1910140	0.0818248935090505	-0.0752158405821509	-17.178893766406652	15620.32895352662	3988649
GCF_002201955.1	NZ_CP021889.1	840	1910130	0.0818207786750386	-0.0752162004938474	-18.04598184154145	15619.45883500715	3988630
GCF_002201995.1	NZ_CP021892.1	4076100	1937420	0.0789922080336304	-0.0746289025707778	-572.8940256402338	15513.343749719324	4086692
GCF_002202035.1	NZ_CP021921.1	840	2013400	0.0812413907463141	-0.0758213510190794	-2.750961079082834	16353.520133377668	4147173
GCF_003426125.1	NZ_CP031675.1	4052440	1904730	0.0786127011674966	-0.07761898610318	-1681.079329508564	14993.584257918405	4060726
GCF_003665195.1	NZ_CP032852.1	677020	2668030	0.0713114701565168	-0.0750652311775113	-4734.170460224174	9470.533189757678	4202955
GCF_003665215.1	NZ_CP032855.1	2078480	4116580	0.0804905425217634	-0.075339155867263	-15689.320879066929	715.655032975001	4293706
GCF_003665235.1	NZ_CP032853.1	3683370	1491740	0.0797707632379508	-0.0756169776272377	-4915.197578921098	11663.083755946553	4184648
GCF_003665255.1	NZ_CP032860.1	1557050	3608400	0.0815576999465684	-0.0764787199276038	-11512.547690990794	5221.071211344658	4199434
GCF_003665275.1	NZ_CP032857.1	258400	2233730	0.0790097750224539	-0.0750889480094032	-2017.5937379712711	13596.167173061582	4191876
GCF_003665295.1	NZ_CP032867.1	1846920	3776670	0.0814483189877487	-0.0749768868851982	-13641.341231224518	2076.160860612146	4119216
GCF_003665315.1	NZ_CP032863.1	2275310	89930	0.081208414618582	-0.0751827260830231	-15758.079057775823	675.8118281208056	4122398
GCF_003665335.1	NZ_CP032861.1	2528420	591620	0.070713943200508	-0.0811665140895196	-11093.02177343655	4630.727850793379	4108100
GCF_003665355.1	NZ_CP032865.1	1901000	4092070	0.0749682224915979	-0.0814646541865802	-15425.553220231148	1000.6935247164968	4122184
GCF_003665395.1	NZ_CP032872.1	647170	2624530	0.0789578042446726	-0.0749166400729172	-4443.961106575031	11175.582443497486	4196696
GCF_004328925.1	NZ_CP029609.1	4207910	2013910	0.0825793892630721	-0.0767735700384057	-145.41264598319498	16813.202409472116	4216133
GCF_006741845.1	NZ_AP019714.1	4205990	1947900	0.0818984040294242	-0.0771777661153035	-1432.6758817833083	16060.33907629706	4211090
GCF_012648205.1	NZ_CP051465.1	4054890	1918860	0.08058371187342	-0.0762477889203855	-783.9813828410526	15567.015185173042	4059834
GCF_012648345.1	NZ_CP051466.1	4055090	1919110	0.0805788501466638	-0.0762505680895329	-783.114601469315	15568.055829363531	4060035
GCF_014298115.1	NZ_CP060417.1	3993780	1913110	0.0797802488738406	-0.0746739081571469	-190.32825416575244	15465.20859092195	4004302
GCF_014961985.1	NZ_CP063151.1	3480210	1529670	0.0737610365086237	-0.0810040378315627	-4054.753569195872	11745.597663346509	4162120
GCF_018454405.1	NZ_CP075344.1	4207240	1942430	0.0817139432826795	-0.0767538348763227	-1446.5332042599282	16027.647033657418	4215114
GCF_000155325.1	NZ_CM000487.1	4204300	1947470	0.0814102918090386	-0.0770486822960221	-1450.7221185740484	16055.045326658374	4214547
GCF_000789275.1	NZ_CP010052.1	4205430	1942700	0.0816771172841089	-0.0769153956230877	-1453.2347565258544	16063.716760348058	4215619
GCF_002009095.1	NZ_CP019662.1	4205150	1948100	0.0813637026519653	-0.0770913759011419	-1466.048288918897	16051.040789268722	4215398
GCF_012931705.2	NZ_CP051860.2	4216920	1980000	0.0812719780636456	-0.0775384388188949	-1169.573022158384	16292.351034611544	4227167
GCF_000155375.1	NZ_CM000490.1	4204460	1941900	0.0816970958340601	-0.0768216105734147	-1433.3419412273795	16061.170397134956	4214643
GCF_000155355.1	NZ_CM000489.1	4182880	1932890	0.0820866855071688	-0.0774326339765832	-1516.902768171293	15979.406731563193	4187615
GCF_000186085.1	NZ_CM000488.1	4204350	1941870	0.0816782288728107	-0.0768843373945762	-1450.3571521281658	16057.67120751702	4214598
GCF_006088795.1	NZ_CP034484.1	4200670	1949720	0.0812817705478254	-0.0771797735318332	-1438.9530791161203	16059.802822865706	4211262
GCF_000209795.2	NC_017196.2	4097470	1938290	0.0803614571542381	-0.0750355028371795	-561.5689102406303	15735.158817340693	4105380
GCF_000146565.1	NC_014479.1	4019740	1897230	0.0800131349768804	-0.0758273859523565	-850.5760593827945	15332.102605730865	4027676
GCF_006094475.1	NZ_CP034943.1	4037320	1908520	0.0803653812870066	-0.0761229208027847	-801.0932876909163	15493.547424515746	4045538
GCF_000186745.1	NC_014976.1	2213260	76100	0.0810727085629518	-0.0774114522132111	-15926.621953962198	627.6645892414647	4093599
GCF_000227465.1	NC_016047.1	540	2048020	0.0798408730788328	-0.0754150506414221	0.0444444444444444	16347.77467236442	4207222
GCF_000227485.1	NC_017195.1	1420	1924920	0.0798801182869454	-0.0727727858600954	-1.2872987872875934	15363.918220159238	4011949
GCF_000971925.1	NZ_CP011115.1	4205450	1942690	0.0816712058435661	-0.0769125218164972	-1454.0513397707632	16062.568463242796	4215633
GCF_000344745.1	NC_020507.1	4210880	1948300	0.0819122977730152	-0.0771224880286884	-1451.8624044312212	16063.112452185707	4215610
GCF_000321395.1	NC_019896.1	4720	2119380	0.0746913884061968	-0.0812175796905587	0.15625	15870.97489073779	4043754
GCF_000523045.1	NZ_AP012496.1	4032910	1929910	0.0799311451446084	-0.0758817013490415	-450.8799799236589	15624.27274781968	4043042
GCF_000293765.1	NC_018520.1	4136650	1927800	0.0807103682031273	-0.0760845035153923	-1164.3369115993191	15760.168012653614	4146839
GCF_000699465.1	NZ_CP007800.1	4178180	1931850	0.0816786384453487	-0.0773964083460449	-1523.469095355905	15979.865789211226	4188369
GCF_000338735.1	NC_020244.1	1680	1948090	0.0811936580224534	-0.0742241867879772	-3.89924125392666	15799.84861325144	4061186
GCF_000349795.1	NC_020832.1	4017250	1918960	0.0795852961308817	-0.0744387956744708	-309.9129820657803	15405.534833437556	4021944
GCF_000737405.1	NZ_CP005997.1	4047690	1890670	0.0794157285643574	-0.0772934203844377	-1579.6243972935397	15220.929809629286	4057487
GCF_000706705.1	NZ_CP007409.1	4028920	1936380	0.0796294694085867	-0.0755903086452942	-316.74267124802867	15617.343356759886	4039155
GCF_000497485.1	NC_022898.1	4023270	1905730	0.0812236766630886	-0.0759198129464433	-514.5174114268405	15675.274860181376	4033459
GCF_000973605.1	NZ_CP007173.1	4007820	1897030	0.079765970822222	-0.0741969930266779	-488.7429511295738	15235.078072627475	4012933
GCF_001597265.1	NZ_CP014840.1	4024790	2048270	0.0736559305604736	-0.0786984312929999	-529.5818259076235	15025.336734024282	4175482
