assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001594325.2	NZ_CP008858.2	6597000	3170180	0.0316578797120138	-0.0305072497654867	-413.4133005600374	10040.87794751638	6618768
GCF_001606045.1	NZ_CP014948.1	6348890	3116320	0.031405897886911	-0.0319796427125189	-548.3976144747609	9789.256226349184	6370730
GCF_001618925.1	NZ_CP015117.1	3569020	8320	0.0293573335805476	-0.0302061141132306	-10709.00199844196	46.50967347826504	6827737
GCF_001632245.1	NZ_CP015377.1	2066030	5442150	0.0314902406963987	-0.0316736907362711	-6827.967726417248	3803.5357646683087	7021552
GCF_001679685.1	NZ_CP016214.1	3192820	6379400	0.0319860608228328	-0.0307023727919246	-9873.734508024694	318.88458105790954	6430493
GCF_001687285.1	NZ_CP011857.1	6810930	3250140	0.029515876045523	-0.0301142638200279	-1135.4707050562083	9587.601709695717	6833187
GCF_001721745.1	NZ_CP012585.1	6560	3194210	0.032124448568176	-0.0255745663937367	-19.37059945433787	10220.7934946698	6643823
GCF_001721765.1	NZ_CP012578.1	6621210	3194210	0.0319916458366712	-0.0305847973928708	-260.3368835102245	10221.082747828254	6642996
GCF_001721805.1	NZ_CP012581.1	6660800	3194210	0.0319928597312222	-0.029937672279149	-158.63701980698949	10220.7934946698	6681975
GCF_001721825.1	NZ_CP012583.1	6560	3194210	0.032123920469296	-0.0251583885500787	-19.370599454337874	10220.625155230333	6681981
GCF_001721845.1	NZ_CP012584.1	6661410	3195450	0.032008997455468	-0.0299417826925559	-147.03954292590498	10230.66892438999	6683204
GCF_001722025.1	NZ_CP012579.1	6560	3194210	0.0321251661038309	-0.025160025864389	-19.370599454337867	10221.0201998211	6681992
GCF_001722045.1	NZ_CP012582.1	6617320	3194210	0.0319912038278326	-0.0305914360903475	-250.81445506976203	10220.97816915328	6639108
GCF_001729505.1	NZ_CP017149.1	6254780	3086320	0.0312351971723739	-0.0308806952891288	-146.46096001835286	9638.679922431393	6276434
GCF_001750705.1	NZ_CP017353.1	2675660	6061860	0.0306220230071194	-0.0300760475193411	-8350.652423656351	2021.822069835135	6866790
GCF_001792835.1	NZ_CP015001.1	6686450	3294270	0.0317857965839659	-0.0314728875924918	-165.04188304960488	10511.135957310784	6721480
GCF_001792855.1	NZ_CP015002.1	6320	3431840	0.0319019104351379	-0.0301095626214067	-20.74800444144845	10907.326592725398	6928736
GCF_001792875.1	NZ_CP015003.1	6320	3542560	0.0314704668878424	-0.0294363062871155	-20.74800444144844	11107.97409372873	7006578
GCF_001870265.1	NZ_CP014999.1	6983670	3405900	0.0318132860544079	-0.030899454821195	-179.7150155316096	10875.403989011333	7018690
GCF_001874465.1	NZ_CP017969.1	6447610	3057950	0.0303228729909885	-0.0316796464352574	-1016.300355565064	9729.089929314794	6723378
GCF_001879525.1	NZ_CP013113.1	70	3246490	0.0310679792044504	-0.0306652506038991	0.0282131661442005	10086.690098759933	6504659
GCF_001900195.1	NZ_CP013477.1	6200	3077430	0.0314302144848994	-0.0302271892680716	-23.413187800490512	9642.682640250154	6213026
GCF_001900225.1	NZ_CP013478.1	6200	3077430	0.0314302144848994	-0.030228199413211	-23.41318780049051	9642.682640250154	6213029
GCF_001900265.1	NZ_CP013479.1	6191000	2857930	0.0292752900828094	-0.0324375975515394	-2448.80128197498	8375.783632491093	6213276
GCF_002075065.1	NZ_CP014866.1	6422960	3190860	0.0316167364080316	-0.0316469309347627	-141.18509209003128	10087.426920772588	6445239
GCF_002085605.1	NZ_CP016955.1	7373380	3671510	0.0245415815328444	-0.0303250343086421	-2216.556399221002	9009.39126601384	7380063
GCF_002085755.1	NZ_CP020603.1	7010340	3320820	0.0304405864474948	-0.03028927373472	-1057.0159699114167	10118.46593938006	7040952
GCF_002104595.1	NZ_CP020704.1	6963630	3462970	0.0308192213025021	-0.0330892251702094	-910.3055486835962	10673.500013716157	6985102
GCF_002104615.1	NZ_CP020703.1	6871420	3462960	0.0308186254888002	-0.0321348304296287	-279.3284610414366	10673.708768138858	6893164
GCF_002116945.1	NZ_CP015647.1	3760	3090080	0.0318196379758105	-0.028724289229821	0.0711610486891385	9894.068729283545	6368297
GCF_002116985.1	NZ_CP015648.1	810	3113820	0.0309638989429918	-0.0287980193770065	-1.6408067010005418	9637.459682545885	6349902
GCF_002117025.1	NZ_CP015649.1	3262120	6498830	0.0321763648162896	-0.0308980030317065	-10080.596497624128	340.49978695670586	6499441
GCF_002117045.1	NZ_CP015650.1	4404610	1115140	0.0317284897722417	-0.0310804323044924	-5831.3916604523865	4392.493802407107	6401521
GCF_002192475.1	NZ_CP021774.1	6560	3516350	0.0312507357462801	-0.0300043997265388	-21.17699796471252	10947.187254659248	7008516
GCF_002192495.1	NZ_CP021775.1	7219810	3698970	0.0296098163950559	-0.0312766239180635	-61.26559722219904	10950.74354675256	7241575
GCF_002205335.1	NZ_CP021999.1	6544940	3171030	0.0317845272195877	-0.0314775421199234	-538.2044054867557	10084.008972049663	6566724
GCF_002205355.1	NZ_CP022000.1	6560	3692170	0.0291076523079705	-0.0301134640183375	-21.17699796471252	10706.776884025943	7148302
GCF_002215345.1	NZ_CP017293.1	6793940	3369490	0.0307307794739643	-0.0318412587161751	-552.3055613483189	10351.60440856892	6816227
GCF_002223805.1	NZ_CP019338.1	6639690	3261090	0.0311092276232784	-0.0305032297401213	-163.82007871893947	10142.007449897928	6661962
GCF_002237425.1	NZ_CP022525.1	1874820	5442410	0.029519029402581	-0.0330162617348704	-5487.56184000004	5043.950690219843	6943220
GCF_002287725.2	NZ_CP023316.1	5680	3485090	0.0318543278867804	-0.0308668497536915	-20.040486348113635	11063.39789316224	6930893
GCF_002411865.3	NZ_CP031449.2	6903630	3387620	0.0323012789595328	-0.0312947951743447	-60.19897779001488	10943.107821100724	6925889
GCF_002442855.1	NZ_CP017306.1	6590	3163670	0.0316442999382143	-0.0302866432205246	-20.666250800889355	9969.695471081912	6334472
GCF_002753655.1	NZ_CP024477.1	6598570	3101840	0.0316864915716897	-0.0317462209617305	-1267.5367403535429	9833.271350598308	6621378
GCF_002812825.1	NZ_CP025049.1	6441080	3226270	0.0278069805802784	-0.0310992387858222	-880.0086832259957	9119.11250953346	6526814
GCF_002812845.1	NZ_CP025050.1	6554920	3263840	0.0253165415548223	-0.0312384648957131	-1898.0359398184123	8382.798968211011	6638559
GCF_002812865.1	NZ_CP025051.1	6600	3162320	0.0315926853994893	-0.0298090950416101	-21.04938578300374	9948.7221346879	6437515
GCF_002812885.1	NZ_CP025053.1	6600	3162320	0.0315927711913579	-0.0297209171698994	-21.04938578300372	9948.749208199471	6434352
GCF_002812905.2	NZ_CP025055.2	6724310	3383300	0.0291274302925379	-0.031247625012364	-585.5362291090942	9861.162894253852	6752906
GCF_002812925.2	NZ_CP025056.2	6724310	3383300	0.0291269652740109	-0.031247625012364	-585.6948887803152	9861.00423458263	6752906
GCF_002946935.1	NZ_CP026680.1	6623260	3135190	0.0311511567661745	-0.0311483391278325	-1098.1322097870827	9766.648347490584	6645227
GCF_002968515.1	NZ_CP027165.1	5218210	1918200	0.0308837207124412	-0.0316226009703191	-4103.400580718715	6332.463833045237	6463575
GCF_002968585.1	NZ_CP027171.1	4631200	1125150	0.0310618849949779	-0.0311975016885128	-6761.924417626997	4176.083258588265	6747010
GCF_002968655.1	NZ_CP027172.1	7001380	3594530	0.0280654855542346	-0.0328932379952209	-555.7779137407033	10650.46716264553	7240677
GCF_002968695.1	NZ_CP027174.1	5518450	2083640	0.0304272461256031	-0.0335947765728754	-4563.113964697487	6977.42113922501	7012922
GCF_002968755.1	NZ_CP027169.1	1236940	4374220	0.031891841671156	-0.0298331192759688	-3619.8908526961545	6385.481887421127	6586916
GCF_002968955.1	NZ_CP027166.1	1745910	5414540	0.0318357526947539	-0.0293343917283003	-4446.988775525686	7232.374231260303	7162784
GCF_002997005.1	NZ_CP027538.1	3076840	6383700	0.030450490972568	-0.0311731874447046	-9420.33993455762	649.2177600789762	6822666
GCF_003025345.2	NZ_CP020560.1	6097550	2950930	0.0317255380406344	-0.0301056530712741	-107.59074444988616	9366.362145246016	6118054
GCF_003052005.2	NZ_CP028584.2	5840	3522580	0.030913460360482	-0.0309261669940947	-23.58937981303708	10847.882511959677	6886080
GCF_003073615.1	NZ_CP029089.1	5511890	2012070	0.0303008355921644	-0.0302582096490607	-4466.652122459169	6123.187046703062	6853499
GCF_003073695.1	NZ_CP029093.1	6563410	3113840	0.0319110740026628	-0.0298190294116472	-348.7912893902601	9937.502183947672	6584825
GCF_003073735.1	NZ_CP029088.1	7104280	3551390	0.0302431217196262	-0.0305129186198076	-106.92910827614924	10735.151027688906	7125975
GCF_003073795.1	NZ_CP029090.1	6228790	2493080	0.0305028631579797	-0.029903326265852	-3220.3198040673224	7951.629161237034	7267567
GCF_003073895.1	NZ_CP029097.1	253210	3752240	0.0303178225337019	-0.0287860357809475	-323.8516987636269	10284.45486251855	7139518
GCF_003074095.1	NZ_CP029148.1	6146740	2327510	0.0294756189466259	-0.0312813974575574	-4258.260605570865	7697.390557336675	7167215
GCF_003074115.1	NZ_CP029147.1	3508180	69110	0.0303349728369482	-0.0317603846172187	-10597.212644885236	325.41052598251486	6776714
GCF_003193645.1	NZ_CP029660.1	5116440	1860980	0.0320264915554596	-0.0309394331325255	-3485.515082071587	6588.173668366992	6475581
GCF_003194245.1	NZ_CP023255.1	4767980	1286400	0.0306553942727364	-0.0310394304472185	-6409.132948415682	4398.4060961543	6859232
GCF_003204335.1	NZ_CP029745.1	6795860	3287780	0.0205187672269227	-0.0316705293726669	-4356.091941313061	6764.608397971174	6799785
GCF_003206535.1	NZ_CP029707.1	5518750	2041100	0.0306056410234272	-0.0321906070332798	-4320.37269557439	6874.398541591955	7038012
GCF_003288335.1	NZ_CP030351.1	4668060	1431630	0.0329939195958696	-0.0285513185828671	-4319.535918223824	4920.901477451143	6303875
GCF_003288355.1	NZ_CP030328.1	1352130	4781130	0.030945389812432	-0.0318445767249089	-4439.678965515277	6171.506200458332	6540996
GCF_003288435.1	NZ_CP030327.1	3060480	6519730	0.0315046487088499	-0.0268987300896479	-8510.539839196232	2387.730468779568	6685102
GCF_003319235.1	NZ_CP030861.1	2559190	6091240	0.0297186355530364	-0.0310727270477343	-7299.478305092546	3197.297045628947	6876988
GCF_003332705.2	NZ_CP032552.1	6788120	3256450	0.0311883941019672	-0.0310191149671494	-797.1457789618185	10157.820354984546	6810079
GCF_003369735.1	NZ_CP030913.1	6040	3315970	0.0322029730544909	-0.0296919302717775	-24.02402811879777	10634.941382410056	6868832
GCF_003369755.1	NZ_CP030912.1	7084860	3542490	0.0314453985225536	-0.0325412168258904	-388.9085827585211	11138.397357949318	7106857
GCF_003408495.1	NZ_CP030911.1	5390	3427200	0.0323272020278511	-0.0300332553316873	-19.953499088641127	11048.371215912635	6940949
GCF_003411785.2	NZ_CP039293.1	5960	3346550	0.0318837181105596	-0.0296325103852206	-20.903169512494088	10630.173722086642	6879622
GCF_003429185.1	NZ_CP031659.1	9640	3233980	0.0325411476445087	-0.0309604032121651	-21.05127849173192	10474.139727830783	6546467
GCF_003429205.1	NZ_CP031660.1	6482280	3136480	0.0305986374775592	-0.0314129982458077	-913.0519447135524	9597.85684892394	6503460
GCF_003433235.1	NZ_CP029605.1	7066130	3351240	0.0290631191996998	-0.0309679630986996	-1761.7375327118232	9742.571104493474	7097241
GCF_003441555.1	NZ_CP031878.1	423210	3719640	0.0300552886266839	-0.0311600270966161	-1429.2864545055838	8552.053787736968	6872115
GCF_003441575.1	NZ_CP031879.1	1460	3457060	0.0280908177166634	-0.0246434317359862	0.3508771929824559	9717.043040354934	6515212
GCF_003571505.1	NZ_CP012901.1	6968550	3550140	0.0298419881340133	-0.0324304548915858	-493.90208011349085	10592.182908126037	6972899
GCF_003571805.1	NZ_CP032257.1	3265080	13820	0.0290216836185858	-0.0334216628510566	-10821.956572376925	44.30790860445372	6946231
GCF_003626935.1	NZ_CP032569.1	6534590	2969550	0.0294270971945721	-0.0304924173721598	-1468.5086307011827	9410.723278915317	6876113
GCF_003665495.1	NZ_CP030075.1	2057700	5234130	0.0319304262537962	-0.0311086515919604	-6606.752821591082	3535.745660768139	6714842
GCF_003716765.1	NZ_CP033439.1	6843750	3315110	0.0301068250662193	-0.0310125668159587	-922.0088966983498	10021.219836216556	6877287
GCF_003795165.1	NZ_CP029713.1	7133770	3528810	0.0316809424473048	-0.0319319458149181	-330.5333934566517	11186.434057563723	7156017
GCF_003798105.1	NZ_CP033684.1	6110	3644380	0.030087388526678	-0.0291047646821022	-24.626429647238368	10921.98258655066	7079598
GCF_003798125.1	NZ_CP033686.1	6684520	3201680	0.0301253812927044	-0.0307424513074831	-1066.4619736825132	9646.336066274524	6706800
GCF_003798145.1	NZ_CP033685.1	6000	3401750	0.0312758089617394	-0.0300679850592495	-22.25499114872889	10614.142212015886	6729216
GCF_003812885.1	NZ_CP033833.1	3223210	6699740	0.0304816445548615	-0.0303513307590656	-10067.599480917286	529.4441261641836	6999770
GCF_003812905.1	NZ_CP033843.1	2724220	5907180	0.0332853539652078	-0.0292316032399353	-8071.487417109357	2523.113595817902	6865838
GCF_003813005.1	NZ_CP033832.1	1380250	4953620	0.0289577763935159	-0.0305212871776256	-4640.407198311631	5713.046328280906	7029824
GCF_003813025.1	NZ_CP033835.1	63250	3812560	0.031990961101991	-0.0317782554468617	-122.03928813959271	11872.366723187466	7119105
GCF_003950015.1	NZ_CP034354.1	3074460	6533420	0.0314178003141301	-0.0317394674868052	-9886.568931224438	981.7810246737288	7047704
GCF_003950255.1	NZ_CP034369.1	6241420	2549970	0.0327806069915234	-0.0282321209555278	-1873.431031576933	8548.323632029158	6937609
GCF_003952325.1	NZ_CP034436.1	6358660	3105580	0.0304126032877118	-0.0293199429745584	-42.82282861670525	9496.231946788104	6744658
GCF_003957825.1	NZ_CP034429.1	6236240	3074460	0.031093905995478	-0.0309056167363795	-212.64875612792144	9559.036257189173	6258491
GCF_003991465.1	NZ_CP034409.1	5346810	1643430	0.0328332968394099	-0.0281363466221463	-4633.165042955899	5787.826132796328	7005215
GCF_004000495.1	NZ_CP034430.1	6728510	3232610	0.0291667318208303	-0.0313633977153844	-1538.9242001089192	9425.40947448749	6750271
GCF_004010895.1	NZ_CP022478.1	5500040	1934120	0.0313503760933975	-0.0323689671820336	-4971.767643470473	6571.602763297923	6824837
GCF_004102665.1	NZ_CP032126.1	6362030	3086690	0.0312259199247092	-0.0317973541479975	-773.7075103705499	9641.014489067307	6383803
GCF_004193735.1	NZ_CP035739.1	4122500	764720	0.031433067458429	-0.0309154745577713	-8456.905423358283	1925.2816439754824	6902135
GCF_004355145.1	NZ_CP037926.1	6590	3152430	0.0316957946165556	-0.0303880020237161	-19.37352395289684	9951.622483548215	6373893
GCF_005154325.1	NZ_CP039749.1	6048500	2669420	0.0311606700855788	-0.0313470295355094	-1728.837967239239	8863.578519320321	6811689
GCF_005305005.1	NZ_CP040127.1	6518620	3200330	0.0318361880517232	-0.0313335574705975	-201.41296594861657	10195.97495895892	6539894
GCF_006364735.1	NZ_CP041008.1	5745650	2648940	0.0308698311921326	-0.0310898708951607	-1298.8965000285352	8328.742281592022	6263676
GCF_006364795.1	NZ_CP041013.1	69200	3448320	0.0313471448577762	-0.0313230171477968	-114.87353544269548	10477.708727198147	6792215
GCF_006971785.1	NZ_CP041354.1	6505890	3147520	0.0306254075028635	-0.0292524456522473	-186.5650076098869	9637.493107976938	6527298
GCF_007559065.1	NZ_CP041774.1	6786940	3181330	0.0307407986717615	-0.0295960179355644	-895.8676390571549	9775.305150521352	6809062
GCF_007559085.1	NZ_CP041771.1	6594630	3217960	0.0307375475564149	-0.0306559146514461	-459.5233300855337	9891.97676954736	6616247
GCF_007559105.1	NZ_CP041773.1	2474190	5810110	0.033611573334418	-0.0307560475454868	-7730.14856118646	3482.41812841674	6714255
GCF_007559125.1	NZ_CP041772.1	2378300	5537480	0.0314938556790014	-0.0307943693614994	-7398.660478469563	2550.8204811800088	6514208
GCF_007567125.1	NZ_CP041785.1	5432950	2087290	0.0288603110697747	-0.030079980071025	-3594.625677001465	6469.121968960841	6382154
GCF_007567285.1	NZ_CP041787.1	4264710	1030860	0.0295797144752493	-0.0312631359486669	-6505.256982873481	3604.798370536343	6267146
GCF_007833895.1	NZ_CP040684.1	4732510	1470350	0.0307831245735336	-0.032819146536407	-6316.425545405818	4391.490024010092	6756154
GCF_008033725.1	NZ_CP028848.1	6479590	3111290	0.0319988598531119	-0.0314366226380115	-631.1073872097264	9957.70280941934	6501414
GCF_008033745.1	NZ_CP028849.1	6459870	3110450	0.032001494513768	-0.0311747717219549	-485.8742688888869	9955.875698342365	6481697
GCF_008033765.1	NZ_CP028959.1	6464550	3125370	0.0318439030580089	-0.0313379826418987	-510.4484003180033	9953.872698029903	6486336
GCF_008195485.1	NZ_CP043328.1	6983720	3363630	0.0290528699298933	-0.0323461215060828	-1940.736261779204	9775.68949054424	7012798
GCF_008245185.1	NZ_CP042269.1	6101130	2966820	0.0308581926129293	-0.0311839300613324	-618.9134315724633	9159.777580270322	6123373
GCF_008370085.1	NZ_CP043549.1	6418680	3139120	0.0285454227226447	-0.0326952127918099	-1757.1639015214205	8965.432379066558	6449272
GCF_008705235.1	NZ_CP044006.1	6790860	3337850	0.030888941289838	-0.0311498826497074	-449.2770869740442	10306.818835072552	6813135
GCF_009497675.1	NZ_CP024630.1	6904870	3359890	0.0312272214398981	-0.0306143292087213	-363.0960093910173	10489.629042406648	6926363
GCF_009648875.1	NZ_CP045768.1	5397220	2101380	0.0315930271962941	-0.0311522319325679	-3209.459102326968	7057.824323679227	6441924
GCF_009662315.1	NZ_CP045739.1	6010	3584230	0.0311774557608691	-0.0306039447290988	-22.856343098097994	11133.17406389248	7190208
GCF_009664165.1	NZ_CP041945.1	6704210	3294540	0.0294122301664292	-0.0313757294021519	-702.6729713908495	9995.420236252545	6835731
GCF_009676765.1	NZ_CP046061.1	7321820	3613130	0.0297135776900258	-0.0302108334401784	-472.77709826191057	10731.490441982512	7344079
GCF_009676785.1	NZ_CP046060.1	7321330	3613130	0.0297098801055519	-0.0302137541520834	-475.47418148874704	10729.304260018676	7343000
GCF_009676885.1	NZ_CP046069.1	6715150	3233900	0.0309481074558666	-0.0298569458395523	-385.6709470145087	10008.284816886657	6737396
GCF_009720405.1	NZ_CP039988.1	6759840	3340810	0.0309599089172934	-0.0315236933979288	-438.7488908264292	10354.65217327009	6782092
GCF_009720425.1	NZ_CP039990.1	6551320	3144700	0.0314655295361703	-0.0302240352216071	-400.717501222496	9895.476516306227	6573638
GCF_009867055.1	NZ_CP028132.1	6277620	3038050	0.0312003976537717	-0.0309978623932167	-562.7845008347863	9479.195912963558	6299465
GCF_009905195.1	NZ_CP047592.1	1176650	4280880	0.0311426394382823	-0.0319163181781892	-3656.47367160009	6017.928497536276	6335031
GCF_011045375.1	NZ_CP049161.1	6260410	3038590	0.0318837603954048	-0.0304305629074314	-112.65596316996144	9691.913482764772	6282181
GCF_011106815.1	NZ_CP045002.1	6693870	3235050	0.0313958271741849	-0.0322569850097254	-999.4922350074884	10157.637581247742	6716578
GCF_011466835.1	NZ_CP045916.1	6776000	3340450	0.0302151173331961	-0.0322003216919873	-969.2887638366792	10093.323238559047	6797918
GCF_012935295.1	NZ_CP051547.1	6210	3065440	0.0323429079965617	-0.0299586695202558	-23.394649710648057	9871.101718900662	6288195
GCF_012971705.1	NZ_CP052759.1	5990	3233670	0.0327338963274836	-0.0301137104633776	-24.131215188441427	10541.361268231092	6680465
GCF_013114915.1	NZ_CP051766.1	6824210	3509120	0.0290399916889549	-0.0316772410998974	-281.164001782156	10220.12948471743	6859176
GCF_013114935.1	NZ_CP051768.1	6778630	3509110	0.0290385713137427	-0.0317228601808238	-152.22559290017813	10219.631390368286	6813604
GCF_013114955.1	NZ_CP051770.1	11960	3506950	0.0294769271890495	-0.0304911455070239	-33.48488635214837	10268.678460994166	6850320
GCF_013200975.1	NZ_CP053686.1	3256560	280	0.0313870888173035	-0.0301722945980251	-9827.233415317764	0.3367262643442107	6335471
GCF_013201015.1	NZ_CP053687.1	5927260	2514180	0.0313043942789701	-0.0309523882459924	-2001.0585941321765	8563.259482424017	6815777
GCF_013201095.1	NZ_CP053705.1	5890	3222340	0.0343702105934908	-0.0306393440136642	-22.28317474542513	11046.988910729377	6543892
GCF_013255565.1	NZ_CP053917.1	2993860	6417300	0.0303918610788684	-0.0293641735186988	-8523.98463122564	1883.8648624959703	6924367
GCF_013260445.1	NZ_CP053922.1	6474920	3184470	0.0314093646923337	-0.0306404848359841	-75.84835231514604	10006.261232066112	6496756
GCF_013305645.2	NZ_CP045552.2	6080	3353200	0.032976580804718	-0.0308249681601889	-22.14575278959277	11015.52519439222	6870662
GCF_013305765.1	NZ_CP050052.1	6253360	3085970	0.0312174766296994	-0.0308550390592228	-141.2589609974506	9632.501432997256	6275136
GCF_013305815.1	NZ_CP050053.1	6245080	2912010	0.029327449511074	-0.0324033373757597	-2266.4238238190765	8548.03741996028	6266737
GCF_013305845.1	NZ_CP050054.1	6253460	3085960	0.0312159986398113	-0.0308454188735933	-139.4132501244716	9631.584677388137	6275114
GCF_013341295.1	NZ_CP054472.1	6560	3180870	0.0313988080497575	-0.0302623292519377	-20.00869438243713	9946.954281361825	6390212
GCF_013343315.1	NZ_CP050322.1	6120	3407980	0.030138172025092	-0.0318559823875807	-24.44900217823484	10228.141330743294	6546693
GCF_013343355.1	NZ_CP050324.1	6392640	3162610	0.0309589345804504	-0.0315798197771743	-412.2554650803173	9788.124076058357	6414921
GCF_013343415.1	NZ_CP050327.1	6043600	2868810	0.0284498207787715	-0.0331161433969551	-2361.9123655547737	8152.690579223877	6065263
GCF_013343435.1	NZ_CP050328.1	6029760	3054420	0.0304455017087244	-0.0322614450860865	-303.5520091206058	9295.33375601352	6052044
GCF_013343455.1	NZ_CP050329.1	6010	3107760	0.0318706001378965	-0.0296645956496566	-22.45900053852354	9863.613368845425	6298009
GCF_013343475.1	NZ_CP050330.1	6010	3156460	0.0326208824115818	-0.0301669201456431	-22.41706543005071	10254.898424752317	6386887
GCF_013343495.1	NZ_CP050331.1	6500170	3148360	0.0310610007779419	-0.03111033977341	-651.2751329320411	9776.32558665446	6522476
GCF_013343515.1	NZ_CP050332.1	6908340	3453190	0.0301975773669805	-0.0322111675400408	-705.7583506056191	10423.689757358408	6930600
GCF_013343555.1	NZ_CP050334.1	6207650	3016480	0.0314478725366404	-0.0305000520594714	-247.30539430461417	9485.78726259636	6229931
GCF_013343575.1	NZ_CP050335.1	6535930	3076400	0.0307499970386897	-0.0324390400693583	-1766.380306698284	9456.95814876714	6557595
GCF_013347245.1	NZ_CP054591.1	6810590	3202550	0.0298922109441168	-0.0320659600869405	-1998.533519759003	9570.998062167462	6832395
GCF_013375755.1	NZ_CP056098.1	6248930	3047350	0.0317523499394994	-0.0305523461588167	-104.83434760236962	9676.75116753654	6270806
GCF_013375775.1	NZ_CP056095.1	6486220	3187870	0.0309025635790032	-0.0316848421306994	-597.6730609910818	9853.102758435196	6508126
GCF_013375795.1	NZ_CP056093.1	6474920	3136640	0.0330230481079616	-0.0316663528009173	-212.22550565947805	10359.97102040286	6496201
GCF_013375815.1	NZ_CP056094.1	6580	3607140	0.032033414797456	-0.0304369858801521	-20.173066215203303	11513.653204295206	7025666
GCF_013375855.1	NZ_CP056092.1	8290	3635150	0.0287554300565306	-0.0294310020768631	-21.178180794406444	10408.023488643348	7123084
GCF_013375875.1	NZ_CP056089.1	6844150	3534300	0.0289260127409232	-0.0325382596526033	-551.7526506059546	10218.170352244104	6866206
