assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_002448135.1	NZ_CP023636.1	4406180	2044590	0.0264926122710676	-0.0260537094804619	-722.1768655869829	5470.120651521615	4411457
GCF_002448155.1	NZ_CP023637.1	4406160	2087030	0.0259551216909085	-0.0265228387432292	-720.3490798265466	5470.646719451461	4411442
GCF_002448175.1	NZ_CP023638.1	4406030	2044430	0.0264891014326449	-0.0260287423706644	-717.4501885053186	5469.384410327493	4411310
GCF_002448195.1	NZ_CP023639.1	4405690	2044350	0.0265295478655845	-0.0260671277702945	-717.2023092316416	5477.986059964196	4411173
GCF_002448215.1	NZ_CP023640.1	4406140	2040080	0.0265668973611325	-0.0259896721542464	-715.4254510709237	5474.206164947982	4411414
GCF_002886145.1	NZ_CP025593.1	4406080	2044570	0.0264997442507662	-0.0260484700993087	-718.7656925492687	5472.331539974619	4411563
GCF_002886165.1	NZ_CP025594.1	4406160	2044550	0.0264875342609628	-0.02600788749287	-712.5279952543978	5469.324034057229	4411442
GCF_002886195.1	NZ_CP025595.1	4406230	2044560	0.0265271910240835	-0.0260784805971353	-721.22680230302	5477.451814071187	4411504
GCF_002886225.1	NZ_CP025600.1	4406230	2044530	0.0265139605478334	-0.0260690707332806	-721.8742880234804	5474.634894766651	4411508
GCF_002886335.1	NZ_CP025601.1	4406320	2044580	0.0264844550897159	-0.0260175326582043	-715.6957625430714	5468.901122945239	4411602
GCF_002886405.1	NZ_CP025604.1	4405930	2044500	0.026551974278574	-0.0260554609683197	-709.6865443084885	5482.977855945791	4411413
GCF_002886505.1	NZ_CP025605.1	4406120	2044510	0.0265088331971473	-0.0260526785425596	-718.8724973714036	5473.522412412498	4411399
GCF_002886585.1	NZ_CP025608.1	4406240	2044550	0.0265240626777372	-0.0260609624874656	-717.809509831631	5476.882616497953	4411519
GCF_002886685.1	NZ_CP025598.1	4406250	2044570	0.0265244082180789	-0.0260701820758971	-719.8369419175551	5477.029075233068	4411526
GCF_002886775.1	NZ_CP025603.1	4406230	2044550	0.0264921867058029	-0.0260528417692469	-722.3996274439105	5470.485933601026	4411510
GCF_002886865.1	NZ_CP025607.1	4406200	2044580	0.0265182454663267	-0.0260581490939638	-718.0755411681452	5475.662465861737	4411478
GCF_002886945.1	NZ_CP025596.1	4406170	2044500	0.0265446544531523	-0.0260395766093793	-708.6185086088991	5480.955716957792	4411443
GCF_002887065.1	NZ_CP025597.1	4406190	2044570	0.0265005356732524	-0.026000507675805	-708.1195887518872	5471.98107568645	4411469
GCF_002887145.1	NZ_CP025599.1	4406190	2044560	0.0264968817934185	-0.0260218631308241	-713.9644450225668	5471.0531699538415	4411469
GCF_002887255.1	NZ_CP025602.1	4405980	2044500	0.0265070782726655	-0.0260739053829749	-723.3760695605675	5473.903095528588	4411463
GCF_002887335.1	NZ_CP025606.1	4406170	2044540	0.0265224441637485	-0.0260636349889813	-718.6425803291553	5476.549987887724	4411446
GCF_003129545.1	NZ_CP029326.1	4401380	2083020	0.0257341606666573	-0.0267545112920207	-824.0134272801489	5442.904306657468	4408432
GCF_003287145.1	NZ_CP019611.1	786960	2831490	0.0268180907357772	-0.0261933707741464	-1801.246648528296	3681.797252494973	4413214
GCF_003293655.1	NZ_CP029065.1	4354380	2025640	0.0268218591383315	-0.0260838674192756	-626.9495252742432	5487.170760258382	4359659
GCF_007833935.1	NZ_CP041207.1	4420910	2053420	0.026290760656106	-0.025928305848168	-725.1276991130019	5456.621922007113	4426525
GCF_009664875.1	NZ_CP045962.1	4409490	2044260	0.0266750971990592	-0.0265993905768226	-824.1997860656526	5507.204000974994	4414769
GCF_009730215.1	NZ_CP046308.1	3090800	703810	0.0268686011472566	-0.0265336535489292	-4467.34197810725	1866.2226258340656	4441988
GCF_009857015.1	NZ_CP047258.1	2150	2045530	0.0267597593463392	-0.0232569847204734	-45.28834950778072	5438.136819395939	4413983
GCF_012923765.1	NZ_CP048071.1	4374630	2035600	0.0269948430101654	-0.0265468325874892	-700.0602624528068	5549.231347352397	4379910
GCF_013267635.1	NZ_CP054013.1	842680	2886700	0.026924903471554	-0.0264718593820176	-2052.083201007078	3451.428965539157	4417931
GCF_014217175.1	NZ_CP053902.1	4405930	2044410	0.0265021730264968	-0.0260265158822103	-713.8248538175258	5472.807794919183	4411308
GCF_014217195.1	NZ_CP053903.1	4406150	2044520	0.0265042399042892	-0.0260836645746997	-726.8923389746042	5473.682610343912	4411530
GCF_014899205.1	NZ_CP041788.1	4399920	2046650	0.026455155344884	-0.0267845769882374	-874.7214582281017	5468.199904240755	4405198
GCF_014899245.1	NZ_CP041790.1	4415040	2056380	0.0265805225606593	-0.0263440226381519	-733.6592293294173	5519.905774362674	4420315
GCF_014899265.1	NZ_CP041792.1	4407560	2094480	0.0260010221968538	-0.0270006041069927	-785.8650979736733	5499.781423805297	4412837
GCF_014899285.1	NZ_CP041791.1	4415040	2056390	0.0265760969434658	-0.0263458691202746	-734.9542415100451	5519.004447152143	4420316
GCF_014899305.1	NZ_CP041793.1	4425830	2052810	0.0266657337943759	-0.0263402490122653	-762.5457646218063	5528.043510594613	4431110
GCF_014899325.1	NZ_CP041794.1	4402320	2041920	0.0266773723724792	-0.0267359015532692	-848.7903057197868	5501.992820324549	4407803
GCF_014899345.1	NZ_CP041795.1	4402950	2046100	0.0266440517865661	-0.0267732927453147	-844.3560052868156	5505.852533929404	4408229
GCF_014899365.1	NZ_CP041796.1	4421340	2045840	0.026575458529079	-0.0267835444088331	-911.4855245017616	5490.856432423742	4426614
GCF_014899405.1	NZ_CP041798.1	4405680	2043650	0.0264868844591986	-0.0265713429550357	-849.2537025096179	5466.840358099554	4410956
GCF_014899445.1	NZ_CP041800.1	4422550	2057770	0.026523393556205	-0.0264464043510021	-782.0841005033061	5511.971299372716	4427826
GCF_014899465.1	NZ_CP041801.1	4427780	2061320	0.0265387897577292	-0.0261585627524876	-705.8129497928032	5524.768801473622	4433058
GCF_014899485.1	NZ_CP041802.1	4405370	2045620	0.0267594047783103	-0.0265157342720136	-768.9640688547477	5527.880778436925	4410647
GCF_014899505.1	NZ_CP041803.1	4404750	2089730	0.0262690640504638	-0.0266995496698618	-677.6039600361418	5542.729226347749	4410029
GCF_014899525.1	NZ_CP041804.1	4401240	2047290	0.027040444033213	-0.0264664206680247	-679.8226722245063	5590.034863471028	4406516
GCF_014899545.1	NZ_CP041805.1	4396990	2038480	0.0263443066554134	-0.0262550344981425	-807.5788939750156	5425.19796333279	4402473
GCF_014899585.1	NZ_CP041807.1	4391860	2047980	0.0269173102953139	-0.0258550975546043	-533.3009519330024	5566.592424400502	4397139
GCF_014899605.1	NZ_CP041808.1	4363390	2033200	0.0267925675225842	-0.0267422619191573	-769.8170332288502	5501.768601888358	4368671
GCF_014899625.1	NZ_CP041809.1	4385950	2031500	0.0268290444090292	-0.0263679127791732	-743.1437072173977	5504.902279551438	4391433
GCF_014899645.1	NZ_CP041810.1	4403610	2040630	0.0264335134327425	-0.0255039409628506	-618.4712949213753	5447.975010046852	4408888
GCF_014899665.1	NZ_CP041811.1	4408220	2040010	0.0266978340491619	-0.0266783416748688	-857.5102535430112	5500.680631405714	4413498
GCF_014899685.1	NZ_CP041812.1	4401800	2038540	0.0261672148707606	-0.0270799133731501	-1051.5798981072226	5388.190211851978	4407077
GCF_014899705.1	NZ_CP041813.1	4432820	2054880	0.0264543349420628	-0.0265007542999603	-851.6776462459335	5490.185328908334	4438102
GCF_014899725.1	NZ_CP041814.1	4402900	2048970	0.0263583688373333	-0.0262958975306053	-775.2022890125971	5454.140333212607	4408176
GCF_014899765.1	NZ_CP041816.1	4419030	2047340	0.026409387671863	-0.0258478016290648	-709.4535322617079	5460.250443312863	4424310
GCF_014899805.1	NZ_CP041818.1	4423180	2084140	0.025831693420885	-0.0263495501482474	-765.9394911291639	5441.889542448753	4428457
GCF_014899845.1	NZ_CP041820.1	4409260	2050070	0.0263665663217214	-0.0262908788725076	-783.2392772216673	5458.88852325636	4414542
GCF_014899925.1	NZ_CP041824.1	4396340	2043650	0.0264223608225858	-0.0267023370786807	-868.4753661419522	5453.440073140361	4401614
GCF_014899965.1	NZ_CP041826.1	4442370	2065030	0.0262632119945743	-0.0263330535888371	-822.9631194398046	5477.2069433919205	4447644
GCF_014899985.1	NZ_CP041827.1	4445060	2062180	0.0264213715355262	-0.0262768669889563	-798.9492015804266	5501.925567585002	4450340
GCF_014900005.1	NZ_CP041828.1	4428020	2061420	0.02648847445537	-0.0260817052554671	-697.5670921038071	5514.875308967743	4433503
GCF_014900055.1	NZ_CP041829.1	4371270	2033470	0.0268013215747927	-0.0268518865339495	-812.7517700929221	5504.660825287314	4376753
GCF_014900135.1	NZ_CP041833.1	4432940	2050590	0.0263714424952343	-0.0266819404767131	-934.9199697593745	5461.413897758758	4438223
GCF_014900155.1	NZ_CP041834.1	4403760	2087940	0.0258373140629006	-0.0265452957111719	-739.0944171101146	5448.105511786529	4409038
GCF_014900215.1	NZ_CP041837.1	4433080	2050600	0.0263701822170987	-0.0266872888920558	-936.7738121233626	5461.181169879609	4438363
GCF_014900235.1	NZ_CP041838.1	4433000	2050610	0.0263662220884228	-0.0266851610371261	-936.8144811648782	5460.39160681143	4438281
GCF_014900255.1	NZ_CP041839.1	4433090	2050610	0.026368842785231	-0.0266924688813194	-938.2833066636229	5460.749811690788	4438366
GCF_014900275.1	NZ_CP041840.1	4433060	2050590	0.026373856738142	-0.026687558255774	-936.1086065389836	5461.834752290979	4438339
GCF_014900295.1	NZ_CP041841.1	4433020	2050530	0.0263557104956355	-0.0266917755807388	-941.055520932232	5457.942890516652	4438299
GCF_014900335.1	NZ_CP041843.1	4399910	2038540	0.0263159357743581	-0.0264678176335248	-871.5274670928168	5418.299746677915	4405183
GCF_014900355.1	NZ_CP041844.1	4426220	2094340	0.0259020204179551	-0.0266843200395073	-784.0232103778932	5478.592800196761	4431494
GCF_014900375.1	NZ_CP041845.1	4414130	2057590	0.026511379719193	-0.026086779094554	-678.5008526149248	5508.76777072689	4419404
GCF_014900555.1	NZ_CP041853.1	4439560	2062540	0.0263972626816888	-0.0263047571247706	-794.1882089645272	5498.650867447263	4444842
GCF_014900695.1	NZ_CP041859.1	4408600	2052860	0.0266550474672313	-0.0267727040484396	-820.9710440862825	5525.963696966783	4413879
GCF_014900755.1	NZ_CP041862.1	4429430	2050590	0.0264237518680457	-0.0264666904835643	-863.6223236962652	5472.633375079052	4434707
GCF_014900795.1	NZ_CP041864.1	4382680	2027500	0.0273718003862579	-0.0260991584866003	-582.7367695292921	5604.055124536942	4387956
GCF_014900835.1	NZ_CP041866.1	4399580	2041070	0.0266147930807001	-0.0265979414817043	-826.8329143323467	5485.751144903982	4404858
GCF_014900895.1	NZ_CP041868.1	4424770	2056680	0.0266001116431585	-0.0265515419561247	-802.8074787149635	5524.587993374323	4430047
GCF_014901055.1	NZ_CP041871.1	4424200	2047530	0.0266934731799567	-0.0262341264716843	-755.3232682910929	5519.799429930428	4429476
GCF_014901095.1	NZ_CP041873.1	4405140	2043990	0.0268766766341697	-0.0266661659335072	-788.5250567795125	5547.899163925151	4410415
GCF_014901135.1	NZ_CP041875.1	4426860	2052770	0.0263540599181596	-0.0265227703177189	-872.9207228425225	5464.151669126637	4432141
GCF_017164035.1	NZ_CP071127.1	4406250	2044600	0.0265833492625861	-0.0260814174215492	-710.2503467210852	5488.940569062475	4411524
GCF_017164055.1	NZ_CP071128.1	4406250	2044590	0.0265809754541224	-0.0260913091343703	-713.1256976136324	5488.4029951367465	4411528
GCF_017901035.1	NZ_CP072762.1	4427030	2047530	0.026457006416193	-0.0261385225381095	-787.9851066859131	5471.529093733767	4432513
GCF_017901055.1	NZ_CP072764.1	4410720	2047530	0.0264607629411244	-0.026332280386243	-790.926291279565	5471.67909087491	4415998
GCF_017901075.1	NZ_CP072763.1	4410720	2047530	0.026459359182302	-0.0263321242554372	-791.1775596185526	5471.375564671147	4415999
GCF_017901115.1	NZ_CP072765.1	4410720	2047530	0.0264601070793924	-0.0263321242554372	-791.0240305559347	5471.529093733766	4415999
GCF_900520315.1	NZ_LR027516.1	4404270	2055090	0.0264820948708424	-0.0262772839911689	-716.7156197334749	5496.106163497662	4409544
GCF_904810335.1	NZ_LR882496.1	4361270	2048570	0.0262304118713155	-0.0264524573564965	-730.3266706468338	5427.618655669428	4366549
GCF_904810345.1	NZ_LR882498.1	4377300	2055470	0.0264553844750852	-0.0267320547941015	-754.9353225555049	5492.028858714936	4382575
GCF_904810355.1	NZ_LR882497.1	4379740	2095060	0.0259516115297026	-0.0271233990443204	-746.0820052166431	5491.706350652114	4385022
GCF_904810365.1	NZ_LR882500.1	4379280	2054170	0.026453626137339	-0.0266836357667822	-756.2203472898703	5488.263884827647	4384561
GCF_001274555.1	NZ_CP009243.1	4364860	2027600	0.0264686851902226	-0.0266418263163752	-846.1214226710002	5420.7308634504025	4370138
GCF_003703995.1	NZ_CP033310.1	4293900	2142420	0.0234271751416768	-0.027125713726579	-817.7920608746114	5018.255844578061	4294448
GCF_015482805.1	NZ_CP064405.1	4365430	2027890	0.0264244088608527	-0.0266332173376596	-853.0895491852696	5412.505010487534	4370706
GCF_905183025.1	NZ_LR993210.1	4361530	2040350	0.0243562684122825	-0.0265968098095753	-1191.2069641573264	5022.184591743914	4366809
GCF_905183075.1	NZ_LR993208.1	4369510	2037370	0.0251416040115521	-0.0264657242053764	-1036.0996877288314	5175.758103618552	4374993
GCF_000008585.1	NC_002755.2	4398560	2042020	0.0266023432298838	-0.0268548129248341	-882.1463555347083	5486.086627109555	4403837
GCF_000195955.2	NC_000962.3	4406250	2044600	0.0265162749491704	-0.0260504139649796	-716.6513284838549	5475.351078327601	4411532
GCF_000277735.2	NC_018143.2	4406430	2044600	0.0265240784349345	-0.0260422435675499	-713.6174222943067	5476.889656878392	4411709
GCF_001941665.1	NZ_CP016401.1	4315360	2056680	0.0252519572352417	-0.0261792009795497	-695.2570952881421	5270.142972752742	4324961
GCF_000016925.1	NC_009565.1	4419260	2052850	0.0263256251393764	-0.0261407026091281	-768.0693755676482	5457.436472133444	4424435
GCF_000153685.2	NC_022350.1	4403050	2043950	0.0263716196429584	-0.0260933315533167	-751.7901508454588	5443.437041972687	4408224
GCF_000009445.1	NC_008769.1	4369240	2045600	0.0257638754561957	-0.02696749853182	-982.3883754119748	5323.871344788648	4374522
GCF_000967285.1	NZ_AM412059.1	4334840	2027520	0.0263876930700314	-0.0268639481467161	-834.2822365120428	5404.062185310626	4340116
GCF_000016145.1	NC_009525.1	4414700	2054530	0.0264761007334738	-0.0263167634133966	-757.6298453579446	5493.36105249376	4419977
GCF_001938725.1	NZ_CP016972.1	4420830	2055690	0.0264645776828464	-0.0262730912011102	-759.6838256378736	5494.0419333596365	4426109
