assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_001677095.1	NZ_CP016188.1	4887320	2493180	0.0320472456511332	-0.0410670110133114	-1827.0640725270327	8049.674917505485	4891993
GCF_001677155.1	NZ_CP016190.1	5176190	2632830	0.0335907287540978	-0.0413302210997969	-1627.8551263974755	8980.314781026687	5188101
GCF_001677175.1	NZ_CP016191.1	4862600	2551040	0.0333152904751023	-0.0416497610057505	-1113.20336832312	8550.908998699753	4867257
GCF_001677195.1	NZ_CP016192.1	5199720	2644930	0.0338089647462411	-0.0410772508461898	-1503.2865022479014	9109.11361265835	5214168
GCF_001677215.1	NZ_CP016193.1	5326460	2626310	0.0348836759468347	-0.0410040171046867	-1893.839420586304	9215.746069390188	5331134
GCF_003076795.1	NZ_CP029072.1	597180	2997460	0.0343271057740441	-0.0434858237317068	-2781.1878199067323	5463.142944920954	4800506
GCF_003076815.1	NZ_CP029073.1	963650	3331900	0.0436106113696808	-0.0338258792656925	-3529.8573307389856	6798.2354473499245	4933836
GCF_003076835.1	NZ_CP029076.1	615410	3150090	0.0429582619718801	-0.0354562651125012	-2169.958728328842	8718.599057326937	5094861
GCF_003076855.1	NZ_CP029075.1	4281700	1821270	0.0423260378103389	-0.0337014380606897	-820.2675660009816	7550.682360187527	4876254
GCF_003076875.1	NZ_CP029074.1	4301260	1758810	0.0434158944199672	-0.0341987093704744	-1271.6296820018813	7427.994893871016	4886609
GCF_003586385.1	NZ_CP030860.1	5054340	2628820	0.0334233181967353	-0.0428326539664032	-1559.841610099922	8936.785219412728	5067172
GCF_004027995.1	NZ_CP034191.1	3955340	1397680	0.0433421487803413	-0.0352647121101113	-2958.267063650844	6061.255570225068	5075529
GCF_010731915.1	NZ_AP022621.1	3401020	748020	0.0414763215954888	-0.0327153309401288	-5541.369942464936	3138.0136240576167	5035393
GCF_012273395.1	NZ_CP050978.1	1984190	4610770	0.0341019085401376	-0.0430631815389332	-8562.688332087866	394.45733512470935	5094912
GCF_014843135.1	NZ_CP062130.1	4892970	2539670	0.0342608002398438	-0.0442485843295091	-1667.710263441321	8851.39856455997	4905866
GCF_014843155.1	NZ_CP062131.1	4796200	2413080	0.0369534508932012	-0.0429150313717556	-1275.7108257000525	9031.077514329194	4805473
GCF_014843175.1	NZ_CP062132.1	4886920	2485530	0.0332317902100046	-0.042158194332983	-1833.292534496717	8371.96820785372	4896142
GCF_014843195.1	NZ_CP062133.1	5179940	2413100	0.0334842477471412	-0.038634063749661	-2593.6728427027924	8147.605846835026	5184618
GCF_014843215.1	NZ_CP062134.1	4878520	2478840	0.0347668062944101	-0.0432132223036388	-1706.7715713499654	8768.21030618313	4891423
GCF_014843235.1	NZ_CP062135.1	4878430	2478830	0.0347659522237185	-0.04319695121757	-1702.8038007275434	8767.92683025607	4891325
GCF_017183915.1	NZ_CP065265.1	5308200	2620770	0.0346258744870016	-0.0411298279325002	-1962.5723826227647	9130.736010822664	5312857
GCF_000497265.2	NZ_AP014547.1	4973710	2556630	0.0348416335698411	-0.0412691306929216	-1051.05659364779	8960.546851197443	4978382
GCF_003609715.1	NZ_AP018436.1	5075870	2542490	0.0363057859029399	-0.0429189669569408	-1625.667440957155	9284.502009792892	5080450
GCF_001050395.1	NZ_CP012044.1	5244310	2635050	0.0343561818524013	-0.042018269386192	-1866.554277527582	9203.669563659789	5257136
GCF_017183555.1	NZ_CP063318.1	5169520	2550100	0.0341862502193165	-0.0420284561707803	-2247.0819350751635	8883.99716509551	5182416
GCF_017183735.1	NZ_CP063319.1	5085840	2612290	0.0337082842224908	-0.0426269663870022	-1695.1304545581477	8956.22248923236	5098671
GCF_017183775.1	NZ_CP063324.1	5061090	2626370	0.0337019119420822	-0.0427763634907813	-1520.204470161077	9002.128968102175	5073923
GCF_017183795.1	NZ_CP063327.1	5013320	2618680	0.0336111053870588	-0.0433803512813415	-1543.2364455250984	8952.246012264828	5026147
GCF_017183815.1	NZ_CP063328.1	4902410	2600730	0.0317884859368727	-0.0433565300231945	-1670.8881754877723	8415.746584225051	4915323
GCF_017183835.1	NZ_CP063165.1	5094570	2659550	0.0336384000152103	-0.0427476863858805	-1419.6547486695374	9096.808015546514	5107403
GCF_017183875.1	NZ_CP065183.1	5119830	2634470	0.0335487879612693	-0.0427075634771513	-1732.9628105823683	8988.863564922714	5132669
GCF_017183895.1	NZ_CP065263.1	5119830	2634470	0.0335487879612693	-0.0427069926288982	-1732.8209342409634	8988.863564922714	5132669
GCF_017183935.1	NZ_CP065266.1	5162060	2679460	0.0343285734073148	-0.0409369710587851	-948.7427325028348	9252.377110093808	5166738
GCF_017183955.1	NZ_CP065269.1	5162080	2680510	0.0342877391304184	-0.040926087616206	-949.25427649225	9251.854251940564	5166737
GCF_017189355.1	NZ_CP065274.1	5060790	2635340	0.0333319013665254	-0.042820016235247	-1558.8933816973054	8934.376158739606	5073623
GCF_017189375.1	NZ_CP065275.1	5107520	2625840	0.0337199449923776	-0.0427680419804273	-1716.0787168950033	9005.044701872768	5120346
GCF_017189395.1	NZ_CP065276.1	5146250	2747080	0.0331147335276086	-0.0433179328975705	-1265.0958163700964	9209.68406285309	5155522
GCF_017189415.1	NZ_CP065278.1	5274120	2775620	0.0306163781464406	-0.0422305291350465	-2014.0431237689268	8644.753818701725	5286951
GCF_017189435.1	NZ_CP065279.1	5364970	2815730	0.0296460601722013	-0.0422181756906439	-2376.8602236934425	8493.042209907795	5377795
GCF_017190595.1	NZ_CP065280.1	5184920	2697730	0.0321908589588135	-0.0427597818347206	-1909.6125213504365	8833.03015106354	5197760
GCF_017190695.1	NZ_CP065283.1	5062030	2636500	0.0333409560154422	-0.0428282406979954	-1554.998765981719	8940.572380645359	5074858
GCF_017190795.1	NZ_CP065287.1	5339570	2768710	0.0190330995351419	-0.0418580205021581	-5466.9782907197605	5403.206258233722	5352395
GCF_017190875.1	NZ_CP065284.1	5205700	2729990	0.0325436009612803	-0.0414147865556793	-1326.9761635142531	9033.572688253898	5218527
GCF_000277775.2	NC_018150.2	10	2323080	0.0431119802779304	-0.0347414174837329	-0.0066225165562913	10015.219777549886	4687873
GCF_000445035.1	NC_021282.1	4995800	2577240	0.0323435364739178	-0.0415710927688163	-1703.375843420786	8387.556104817722	5000473
GCF_002140035.1	NZ_CP021122.1	4914080	2499010	0.0338475388098593	-0.040768734048703	-1376.706886400554	8469.232519031888	4936470
GCF_004209815.1	NZ_CP035923.1	4896360	2494730	0.033215783080218	-0.0404880331305745	-1421.7414618852663	8338.555087981707	4901034
GCF_004209835.1	NZ_CP035924.1	4884700	2494720	0.0332162358012423	-0.0409774627139231	-1491.465657539582	8338.642233265713	4889373
GCF_005222645.1	NZ_CP022230.1	610	2344280	0.042578841807789	-0.0345483058335648	-83.60398239534705	9985.30041875485	4681624
GCF_017183975.1	NZ_CP065272.1	5110540	2531840	0.0319572195086779	-0.0414599681019156	-2570.888582846617	8201.963615174318	5119711
GCF_017190535.1	NZ_CP065273.1	5110550	2531810	0.0319508906800495	-0.0414780445174176	-2577.26012652108	8200.448674107469	5119772
