assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_002984395.1	PRJNA224116	SAMN06173348			na		571	571	Klebsiella oxytoca	strain=FDAARGOS_335		latest	Complete Genome	Major	Full	2018/03/09	ASM298439v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002984395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/984/395/GCF_002984395.1_ASM298439v1	./data/refseq/bacteria/GCF_002984395.1/GCF_002984395.1_ASM298439v1_assembly_stats.txt
GCF_003073975.1	PRJNA224116	SAMN07291523			na		571	571	Klebsiella oxytoca	strain=AR380		latest	Complete Genome	Major	Full	2018/04/30	ASM307397v1	FDA/CDC	GCA_003073975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/975/GCF_003073975.1_ASM307397v1	./data/refseq/bacteria/GCF_003073975.1/GCF_003073975.1_ASM307397v1_assembly_stats.txt
GCF_003812925.1	PRJNA224116	SAMN10163176			na		571	571	Klebsiella oxytoca	strain=FDAARGOS_500		latest	Complete Genome	Major	Full	2018/11/21	ASM381292v1	US Food and Drug Administration	GCA_003812925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/925/GCF_003812925.1_ASM381292v1	./data/refseq/bacteria/GCF_003812925.1/GCF_003812925.1_ASM381292v1_assembly_stats.txt
GCF_009707385.1	PRJNA224116	SAMN13290334			na		571	571	Klebsiella oxytoca	strain=P620		latest	Complete Genome	Major	Full	2019/11/24	ASM970738v1	college of life science	GCA_009707385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/707/385/GCF_009707385.1_ASM970738v1	./data/refseq/bacteria/GCF_009707385.1/GCF_009707385.1_ASM970738v1_assembly_stats.txt
GCF_013750595.1	PRJNA224116	SAMN15148597			na		571	571	Klebsiella oxytoca	strain=RHBSTW-00373		latest	Complete Genome	Major	Full	2020/07/27	ASM1375059v1	The REHAB Consortium	GCA_013750595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/750/595/GCF_013750595.1_ASM1375059v1	./data/refseq/bacteria/GCF_013750595.1/GCF_013750595.1_ASM1375059v1_assembly_stats.txt
GCF_013826985.1	PRJNA224116	SAMN15148287			na		571	571	Klebsiella oxytoca	strain=RHB30-C02		latest	Complete Genome	Major	Full	2020/07/28	ASM1382698v1	The REHAB Consortium	GCA_013826985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/826/985/GCF_013826985.1_ASM1382698v1	./data/refseq/bacteria/GCF_013826985.1/GCF_013826985.1_ASM1382698v1_assembly_stats.txt
GCF_016903415.1	PRJNA224116	SAMN16357476			na		571	571	Klebsiella oxytoca	strain=FDAARGOS_1334		latest	Complete Genome	Major	Full	2021/02/17	ASM1690341v1	US Food and Drug Administration	GCA_016903415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/415/GCF_016903415.1_ASM1690341v1	./data/refseq/bacteria/GCF_016903415.1/GCF_016903415.1_ASM1690341v1_assembly_stats.txt
GCF_016903715.1	PRJNA224116	SAMN16357474			na		571	571	Klebsiella oxytoca	strain=FDAARGOS_1332		latest	Complete Genome	Major	Full	2021/02/17	ASM1690371v1	US Food and Drug Administration	GCA_016903715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/715/GCF_016903715.1_ASM1690371v1	./data/refseq/bacteria/GCF_016903715.1/GCF_016903715.1_ASM1690371v1_assembly_stats.txt
GCF_016903975.1	PRJNA224116	SAMN16357475			na		571	571	Klebsiella oxytoca	strain=FDAARGOS_1333		latest	Complete Genome	Major	Full	2021/02/17	ASM1690397v1	US Food and Drug Administration	GCA_016903975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/903/975/GCF_016903975.1_ASM1690397v1	./data/refseq/bacteria/GCF_016903975.1/GCF_016903975.1_ASM1690397v1_assembly_stats.txt
GCF_016918825.1	PRJNA224116	SAMN16357478	JAFFQV000000000.1		na		571	571	Klebsiella oxytoca	strain=FDAARGOS_1336		latest	Chromosome	Major	Full	2021/02/22	ASM1691882v1	US Food and Drug Administration	GCA_016918825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/918/825/GCF_016918825.1_ASM1691882v1	./data/refseq/bacteria/GCF_016918825.1/GCF_016918825.1_ASM1691882v1_assembly_stats.txt
GCF_017310465.1	PRJNA224116	SAMN16561276			na		571	571	Klebsiella oxytoca	strain=IR5392		latest	Complete Genome	Major	Full	2021/03/09	ASM1731046v1	Chinese PLA General Hospital	GCA_017310465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/310/465/GCF_017310465.1_ASM1731046v1	./data/refseq/bacteria/GCF_017310465.1/GCF_017310465.1_ASM1731046v1_assembly_stats.txt
GCF_017968865.1	PRJNA224116	SAMN18675296			na		571	571	Klebsiella oxytoca		KoPF10	latest	Complete Genome	Major	Full	2021/04/15	ASM1796886v1	University of Texas at Dallas	GCA_017968865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/968/865/GCF_017968865.1_ASM1796886v1	./data/refseq/bacteria/GCF_017968865.1/GCF_017968865.1_ASM1796886v1_assembly_stats.txt
GCF_900636985.1	PRJNA224116	SAMEA3923594			na	assembly from type material	571	571	Klebsiella oxytoca	strain=NCTC13727		latest	Complete Genome	Major	Full	2018/12/20	45889_C01	SC	GCA_900636985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/985/GCF_900636985.1_45889_C01	./data/refseq/bacteria/GCF_900636985.1/GCF_900636985.1_45889_C01_assembly_stats.txt
GCF_904863345.1	PRJNA224116	SAMEA3357409			na		571	571	Klebsiella oxytoca		MSB1_10D-sc-2280340	latest	Complete Genome	Major	Full	2020/11/01	MSB1_10D	Monash University	GCA_904863345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/863/345/GCF_904863345.1_MSB1_10D	./data/refseq/bacteria/GCF_904863345.1/GCF_904863345.1_MSB1_10D_assembly_stats.txt
GCF_000714655.1	PRJNA224116	SAMN02786843			na		1333852	571	Klebsiella oxytoca KONIH1	strain=KONIH1		latest	Complete Genome	Major	Full	2014/06/27	ASM71465v1	NISC	GCA_000714655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/714/655/GCF_000714655.1_ASM71465v1	./data/refseq/bacteria/GCF_000714655.1/GCF_000714655.1_ASM71465v1_assembly_stats.txt
