assembly_accession	start	end	orientation
GCF_004194435.2	81988	83539	+
GCF_004194435.2	87698	89249	+
GCF_004194435.2	151120	152671	+
GCF_004194435.2	242145	243696	+
GCF_004194435.2	287286	288837	+
GCF_004194435.2	294543	296094	+
GCF_004194435.2	302056	303607	+
GCF_004194435.2	312469	314020	+
GCF_004194435.2	319631	321182	+
GCF_004194435.2	539207	540757	+
GCF_004194435.2	749615	751166	+
GCF_004194435.2	4811620	4813170	-
GCF_004194455.2	9193	10744	+
GCF_004194455.2	28720	30271	+
GCF_004194455.2	81988	83539	+
GCF_004194455.2	87698	89249	+
GCF_004194455.2	151120	152671	+
GCF_004194455.2	242145	243696	+
GCF_004194455.2	287286	288837	+
GCF_004194455.2	294543	296094	+
GCF_004194455.2	302056	303607	+
GCF_004194455.2	312469	314020	+
GCF_004194455.2	319631	321182	+
GCF_004194455.2	539207	540757	+
GCF_004194455.2	749615	751166	+
GCF_004194455.2	4811620	4813170	-
GCF_004194475.2	9192	10746	+
GCF_004194475.2	28718	30272	+
GCF_004194475.2	81986	83540	+
GCF_004194475.2	87696	89250	+
GCF_004194475.2	151118	152672	+
GCF_004194475.2	242143	243697	+
GCF_004194475.2	287284	288838	+
GCF_004194475.2	294541	296095	+
GCF_004194475.2	302054	303608	+
GCF_004194475.2	312467	314021	+
GCF_004194475.2	319629	321183	+
GCF_004194475.2	539205	540758	+
GCF_004194475.2	749613	751167	+
GCF_004194475.2	4811616	4813169	-
GCF_004354265.1	9193	10744	+
GCF_004354265.1	28720	30271	+
GCF_004354265.1	81988	83539	+
GCF_004354265.1	87698	89346	+
GCF_004354265.1	151217	152768	+
GCF_004354265.1	242339	243890	+
GCF_004354265.1	287480	289031	+
GCF_004354265.1	294737	296288	+
GCF_004354265.1	302250	303801	+
GCF_004354265.1	312663	314214	+
GCF_004354265.1	319825	321376	+
GCF_004354265.1	539405	540955	+
GCF_004354265.1	749910	751461	+
GCF_004354265.1	4812681	4814231	-
GCF_005155285.1	3127355	3128897	-
GCF_005155285.1	3337523	3339069	-
GCF_005155285.1	3557080	3558626	-
GCF_005155285.1	3564153	3565694	-
GCF_005155285.1	3574521	3576065	-
GCF_005155285.1	3582003	3583550	-
GCF_005155285.1	3589248	3590799	-
GCF_005155285.1	3634297	3635829	-
GCF_005155285.1	3725468	3727011	-
GCF_005155285.1	3788633	3790172	-
GCF_005155285.1	3794315	3795865	-
GCF_005155285.1	3847568	3849116	-
GCF_005155285.1	3867287	3868840	-
GCF_005155285.1	4479343	4480883	+
GCF_006151925.1	8907	10461	+
GCF_006151925.1	28647	30201	+
GCF_006151925.1	81938	83492	+
GCF_006151925.1	87647	89201	+
GCF_006151925.1	93356	94910	+
GCF_006151925.1	156575	158129	+
GCF_006151925.1	253816	255370	+
GCF_006151925.1	274391	275945	+
GCF_006151925.1	281667	283221	+
GCF_006151925.1	294972	296526	+
GCF_006151925.1	305386	306940	+
GCF_006151925.1	312538	314092	+
GCF_006151925.1	528693	530247	+
GCF_006151925.1	737712	739266	+
GCF_006151925.1	4872587	4874141	-
GCF_009025915.1	9193	10744	+
GCF_009025915.1	28718	30269	+
GCF_009025915.1	81771	83322	+
GCF_009025915.1	144969	146520	+
GCF_009025915.1	236145	237696	+
GCF_009025915.1	281234	282785	+
GCF_009025915.1	288492	290043	+
GCF_009025915.1	296005	297556	+
GCF_009025915.1	303167	304718	+
GCF_009025915.1	313580	315131	+
GCF_009025915.1	320743	322294	+
GCF_009025915.1	540320	541870	+
GCF_009025915.1	750706	752257	+
GCF_009025915.1	4897401	4898951	-
GCF_009224065.1	621485	623034	-
GCF_009224065.1	1212820	1214371	+
GCF_009224065.1	1232543	1234089	+
GCF_009224065.1	1285814	1287363	+
GCF_009224065.1	1291520	1293069	+
GCF_009224065.1	1354730	1356276	+
GCF_009224065.1	1449332	1450881	+
GCF_009224065.1	1469886	1471430	+
GCF_009224065.1	1477144	1478691	+
GCF_009224065.1	1487547	1489093	+
GCF_009224065.1	1500831	1502373	+
GCF_009224065.1	1507922	1509473	+
GCF_009224065.1	1724567	1726111	+
GCF_009224065.1	1939728	1941272	+
GCF_013267295.1	1803841	1805395	-
GCF_013267295.1	2415909	2417463	+
GCF_013267295.1	2435650	2437204	+
GCF_013267295.1	2488918	2490472	+
GCF_013267295.1	2494628	2496182	+
GCF_013267295.1	2557826	2559380	+
GCF_013267295.1	2649044	2650598	+
GCF_013267295.1	2694132	2695686	+
GCF_013267295.1	2701390	2702944	+
GCF_013267295.1	2708903	2710457	+
GCF_013267295.1	2719316	2720870	+
GCF_013267295.1	2726426	2727980	+
GCF_013267295.1	2946048	2947602	+
GCF_013267295.1	3156232	3157786	+
GCF_013267315.1	1490463	1492017	-
GCF_013267315.1	2071431	2072985	+
GCF_013267315.1	2091228	2092782	+
GCF_013267315.1	2144553	2146107	+
GCF_013267315.1	2150266	2151820	+
GCF_013267315.1	2213335	2214889	+
GCF_013267315.1	2322405	2323958	+
GCF_013267315.1	2342922	2344476	+
GCF_013267315.1	2350114	2351668	+
GCF_013267315.1	2363354	2364908	+
GCF_013267315.1	2373356	2374909	+
GCF_013267315.1	2581461	2583015	+
GCF_013267315.1	2790407	2791960	+
GCF_013267335.1	287116	288669	-
GCF_013267335.1	882039	883593	+
GCF_013267335.1	901839	903393	+
GCF_013267335.1	955164	956718	+
GCF_013267335.1	960879	962433	+
GCF_013267335.1	1023945	1025499	+
GCF_013267335.1	1130934	1132487	+
GCF_013267335.1	1160475	1162029	+
GCF_013267335.1	1167721	1169274	+
GCF_013267335.1	1175033	1176587	+
GCF_013267335.1	1185037	1186591	+
GCF_013267335.1	1192212	1193765	+
GCF_013267335.1	1407185	1408739	+
GCF_013267335.1	1634711	1636265	+
GCF_013267795.1	297888	299442	+
GCF_013267795.1	4214956	4216509	-
GCF_013267795.1	4424829	4426383	-
GCF_013267795.1	4632797	4634350	-
GCF_013267795.1	4642798	4644351	-
GCF_013267795.1	4656036	4657590	-
GCF_013267795.1	4663228	4664781	-
GCF_013267795.1	4683747	4685301	-
GCF_013267795.1	4790151	4791704	-
GCF_013267795.1	4853216	4854770	-
GCF_013267795.1	4858929	4860483	-
GCF_013267795.1	4912253	4913807	-
GCF_013267795.1	4932051	4933605	-
GCF_013267815.1	3862043	3863597	-
GCF_013267815.1	4448461	4450015	+
GCF_013267815.1	4468262	4469816	+
GCF_013267815.1	4521590	4523144	+
GCF_013267815.1	4527303	4528857	+
GCF_013267815.1	4590370	4591923	+
GCF_013267815.1	4691353	4692907	+
GCF_013267815.1	4711873	4713427	+
GCF_013267815.1	4718884	4720438	+
GCF_013267815.1	4724419	4725972	+
GCF_013267815.1	4734388	4735942	+
GCF_013267815.1	4741564	4743117	+
GCF_013267815.1	4958789	4960343	+
GCF_013267815.1	5169739	5171293	+
GCF_013340745.1	9160	10714	+
GCF_013340745.1	49945	51499	+
GCF_013340745.1	104963	106517	+
GCF_013340745.1	110671	112225	+
GCF_013340745.1	173885	175439	+
GCF_013340745.1	277075	278629	+
GCF_013340745.1	297642	299196	+
GCF_013340745.1	304913	306467	+
GCF_013340745.1	315326	316880	+
GCF_013340745.1	332480	334034	+
GCF_013340745.1	339588	341142	+
GCF_013340745.1	453979	455533	+
GCF_013340745.1	675682	677236	+
GCF_013340745.1	4839909	4841463	-
GCF_013343075.1	1832584	1834137	-
GCF_013343075.1	2427507	2429061	+
GCF_013343075.1	2447306	2448860	+
GCF_013343075.1	2500631	2502185	+
GCF_013343075.1	2506345	2507899	+
GCF_013343075.1	2569410	2570964	+
GCF_013343075.1	2676399	2677952	+
GCF_013343075.1	2705940	2707494	+
GCF_013343075.1	2713186	2714739	+
GCF_013343075.1	2720498	2722052	+
GCF_013343075.1	2730502	2732056	+
GCF_013343075.1	2737677	2739230	+
GCF_013343075.1	2952650	2954204	+
GCF_013343075.1	3180176	3181730	+
GCF_016070565.1	183	1734	+
GCF_016070565.1	4167916	4169467	-
GCF_016070565.1	4389090	4390641	-
GCF_016070565.1	4614804	4616355	-
GCF_016070565.1	4625329	4626880	-
GCF_016070565.1	4632493	4634044	-
GCF_016070565.1	4654841	4656392	-
GCF_016070565.1	4750207	4751758	-
GCF_016070565.1	4813303	4814854	-
GCF_016070565.1	4819016	4820567	-
GCF_016070565.1	4873932	4875483	-
GCF_016070565.1	4893738	4895289	-
GCF_017378115.1	2681953	2683504	-
GCF_017378115.1	2892165	2893716	-
GCF_017378115.1	3111742	3113293	-
GCF_017378115.1	3118852	3120403	-
GCF_017378115.1	3129265	3130816	-
GCF_017378115.1	3136778	3138329	-
GCF_017378115.1	3144036	3145587	-
GCF_017378115.1	3189126	3190677	-
GCF_017378115.1	3280344	3281895	-
GCF_017378115.1	3343542	3345093	-
GCF_017378115.1	3349252	3350803	-
GCF_017378115.1	3402520	3404071	-
GCF_017378115.1	3422261	3423812	-
GCF_017378115.1	4034328	4035879	+
GCF_017751245.1	8909	10460	+
GCF_017751245.1	28650	30201	+
GCF_017751245.1	81934	83485	+
GCF_017751245.1	87642	89193	+
GCF_017751245.1	150857	152408	+
GCF_017751245.1	239455	241006	+
GCF_017751245.1	260028	261579	+
GCF_017751245.1	267297	268848	+
GCF_017751245.1	277716	279267	+
GCF_017751245.1	291026	292577	+
GCF_017751245.1	299649	301200	+
GCF_017751245.1	517496	519047	+
GCF_017751245.1	743914	745465	+
GCF_017751245.1	4601482	4603033	-
GCF_003445395.2	9192	10746	+
GCF_003445395.2	28718	30272	+
GCF_003445395.2	81986	83540	+
GCF_003445395.2	87696	89250	+
GCF_003445395.2	151118	152672	+
GCF_003445395.2	242143	243697	+
GCF_003445395.2	287284	288838	+
GCF_003445395.2	294541	296095	+
GCF_003445395.2	302054	303608	+
GCF_003445395.2	312467	314021	+
GCF_003445395.2	319629	321183	+
GCF_003445395.2	539206	540759	+
GCF_003445395.2	749615	751169	+
GCF_003445395.2	4896980	4898533	-
GCF_001640965.1	17828	19379	+
GCF_001640965.1	71104	72655	+
GCF_001640965.1	134302	135853	+
GCF_001640965.1	225827	227378	+
GCF_001640965.1	246561	248112	+
GCF_001640965.1	253817	255368	+
GCF_001640965.1	264231	265782	+
GCF_001640965.1	271342	272893	+
GCF_001640965.1	488063	489614	+
GCF_001640965.1	752428	753979	+
GCF_001640965.1	4726954	4728505	-
GCF_001640965.1	5398906	5400457	+
GCF_000940785.1	17985	19539	+
GCF_000940785.1	71260	72814	+
GCF_000940785.1	134458	136012	+
GCF_000940785.1	227110	228664	+
GCF_000940785.1	247844	249398	+
GCF_000940785.1	255101	256655	+
GCF_000940785.1	262615	264169	+
GCF_000940785.1	273028	274582	+
GCF_000940785.1	280139	281693	+
GCF_000940785.1	498405	499959	+
GCF_000940785.1	742812	744366	+
GCF_000940785.1	5008414	5009968	-
GCF_000940785.1	5650761	5652292	+
GCF_001548175.1	657257	658808	+
GCF_001548175.1	5059487	5061038	-
GCF_001548175.1	5329949	5331500	-
GCF_001548175.1	5591179	5592730	-
GCF_001548175.1	5606662	5608213	-
GCF_001548175.1	5617071	5618622	-
GCF_001548175.1	5650434	5651985	-
GCF_001548175.1	5744156	5745707	-
GCF_001548175.1	5807371	5808922	-
GCF_001548175.1	5813080	5814631	-
GCF_001548175.1	5866364	5867915	-
GCF_001548175.1	5886105	5887656	-
GCF_000803665.1	58646	60197	+
GCF_000803665.1	148969	150520	+
GCF_000803665.1	209019	210572	+
GCF_000803665.1	216290	217841	+
GCF_000803665.1	226710	228261	+
GCF_000803665.1	240026	241577	+
GCF_000803665.1	247177	248727	+
GCF_000803665.1	463429	464980	+
GCF_000803665.1	670407	671958	+
GCF_000803665.1	940313	941863	+
GCF_000803665.1	4916202	4917753	-
GCF_000803665.1	5623594	5625145	+
GCF_000803665.1	5643334	5644884	+
GCF_000803665.1	5696617	5698168	+
GCF_000835235.1	27671	29222	-
GCF_000835235.1	90887	92438	-
GCF_000835235.1	96592	98143	-
GCF_000835235.1	149877	151428	-
GCF_000835235.1	169617	171168	-
GCF_000835235.1	852608	854159	+
GCF_000835235.1	4979271	4980822	-
GCF_000835235.1	5234118	5235669	-
GCF_000835235.1	5500745	5502296	-
GCF_000835235.1	5516244	5517795	-
GCF_000835235.1	5526664	5528215	-
GCF_000835235.1	5533934	5535485	-
GCF_000835235.1	5609882	5611433	-
GCF_001183785.1	9191	10742	+
GCF_001183785.1	28948	30499	+
GCF_001183785.1	82225	83775	+
GCF_001183785.1	145429	146980	+
GCF_001183785.1	234443	235994	+
GCF_001183785.1	255015	256566	+
GCF_001183785.1	262285	263836	+
GCF_001183785.1	272696	274247	+
GCF_001183785.1	284363	285886	+
GCF_001183785.1	291484	293035	+
GCF_001183785.1	510137	511688	+
GCF_001183785.1	716357	717908	+
GCF_001183785.1	4857913	4859464	-
GCF_012222085.2	5993411	5994962	+
GCF_000008505.1	9310	10861	+
GCF_000008505.1	29111	30662	+
GCF_000008505.1	82439	83990	+
GCF_000008505.1	88152	89703	+
GCF_000008505.1	151220	152770	+
GCF_000008505.1	252203	253754	+
GCF_000008505.1	272722	274273	+
GCF_000008505.1	279733	281284	+
GCF_000008505.1	287079	288629	+
GCF_000008505.1	297048	298599	+
GCF_000008505.1	304224	305774	+
GCF_000008505.1	521449	523000	+
GCF_000008505.1	732399	733950	+
GCF_000008505.1	4660571	4662122	-
GCF_000015065.1	9309	10860	+
GCF_000015065.1	29109	30660	+
GCF_000015065.1	82434	83985	+
GCF_000015065.1	88149	89700	+
GCF_000015065.1	151215	152766	+
GCF_000015065.1	258204	259754	+
GCF_000015065.1	287745	289296	+
GCF_000015065.1	294991	296541	+
GCF_000015065.1	302303	303854	+
GCF_000015065.1	312307	313858	+
GCF_000015065.1	319482	321032	+
GCF_000015065.1	534455	536005	+
GCF_000015065.1	761982	763533	+
GCF_000015065.1	4671478	4673028	-
GCF_000306745.1	9010	10561	+
GCF_000306745.1	28754	30305	+
GCF_000306745.1	82035	83586	+
GCF_000306745.1	87745	89296	+
GCF_000306745.1	150926	152477	+
GCF_000306745.1	243913	245464	+
GCF_000306745.1	267030	268581	+
GCF_000306745.1	274264	275815	+
GCF_000306745.1	282949	284500	+
GCF_000306745.1	298365	299916	+
GCF_000306745.1	305517	307068	+
GCF_000306745.1	525387	526938	+
GCF_000306745.1	784148	785699	+
GCF_000306745.1	4874120	4875671	-
GCF_000161515.1	5754438	5755989	+
GCF_000161655.1	1	1481	+
GCF_000161615.1	5581067	5582618	+
GCF_000497525.1	9156	10710	+
GCF_000497525.1	28889	30443	+
GCF_000497525.1	82170	83724	+
GCF_000497525.1	91082	92636	+
GCF_000497525.1	154445	155999	+
GCF_000497525.1	249502	251052	+
GCF_000497525.1	306923	308477	+
GCF_000497525.1	314382	315936	+
GCF_000497525.1	327702	329256	+
GCF_000497525.1	336423	337977	+
GCF_000497525.1	346838	348392	+
GCF_000497525.1	354994	356548	+
GCF_000497525.1	616559	618113	+
GCF_000497525.1	972277	973831	+
GCF_000497525.1	5265533	5267289	-
GCF_000193355.1	9193	10744	+
GCF_000193355.1	28936	30487	+
GCF_000193355.1	82215	83766	+
GCF_000193355.1	91127	92678	+
GCF_000193355.1	154533	156084	+
GCF_000193355.1	247704	249255	+
GCF_000193355.1	271050	272601	+
GCF_000193355.1	278509	280060	+
GCF_000193355.1	294151	295702	+
GCF_000193355.1	301529	303080	+
GCF_000193355.1	523291	524842	+
GCF_000193355.1	782297	783848	+
GCF_000193355.1	4859232	4860783	-
GCF_000747545.1	614	2165	-
GCF_000747545.1	11033	12584	-
GCF_000747545.1	18302	19853	-
GCF_000747545.1	91609	93160	-
GCF_000747545.1	184566	186117	-
GCF_000747545.1	247758	249305	-
GCF_000747545.1	253462	255013	-
GCF_000747545.1	306744	308295	-
GCF_000747545.1	326484	328035	-
GCF_000747545.1	1002682	1004233	+
GCF_000747545.1	5114461	5116012	-
GCF_000747545.1	5369315	5370865	-
GCF_000747545.1	5585818	5587369	-
GCF_000747545.1	5592970	5594521	-
GCF_000092165.1	9190	10741	+
GCF_000092165.1	29157	30708	+
GCF_000092165.1	82669	84220	+
GCF_000092165.1	88830	90381	+
GCF_000092165.1	152498	154049	+
GCF_000092165.1	247012	248563	+
GCF_000092165.1	271771	273322	+
GCF_000092165.1	279496	281047	+
GCF_000092165.1	290358	291909	+
GCF_000092165.1	304106	305657	+
GCF_000092165.1	311665	313216	+
GCF_000092165.1	529169	530720	+
GCF_000092165.1	734119	735670	+
GCF_000092165.1	4723173	4724724	-
GCF_000300475.1	4043511	4045062	-
GCF_000300475.1	4606085	4607636	+
GCF_000300475.1	4625666	4627217	+
GCF_000300475.1	4678187	4679737	+
GCF_000300475.1	4741280	4742831	+
GCF_000300475.1	4832836	4834387	+
GCF_000300475.1	4865370	4866921	+
GCF_000300475.1	4872646	4874197	+
GCF_000300475.1	4885983	4887534	+
GCF_000300475.1	4893183	4894734	+
GCF_000300475.1	4903708	4905259	+
GCF_000300475.1	4917456	4919007	+
GCF_000300475.1	4925014	4926565	+
GCF_000300475.1	5194727	5196278	+
GCF_000300475.1	5409194	5410745	+
GCF_000292705.1	80724	82275	+
GCF_000292705.1	290937	292488	+
GCF_000292705.1	4435283	4436834	-
