assembly_accession	start	end	orientation
GCF_001275545.2	2802	4350	+
GCF_001275545.2	71490	73038	+
GCF_001275545.2	191812	193360	+
GCF_001275545.2	276400	277948	+
GCF_001275545.2	373737	375285	+
GCF_001275545.2	442852	444400	+
GCF_001275545.2	2113781	2115329	+
GCF_001448985.1	16399	17947	+
GCF_001448985.1	22233	23781	+
GCF_001448985.1	91013	92561	+
GCF_001448985.1	164915	166463	+
GCF_001448985.1	270757	272305	+
GCF_001448985.1	368099	369647	+
GCF_001448985.1	437254	438802	+
GCF_001552035.1	16510	18058	+
GCF_001552035.1	22338	23884	+
GCF_001552035.1	28167	29715	+
GCF_001552035.1	97677	99225	+
GCF_001552035.1	173667	175215	+
GCF_001552035.1	260190	261738	+
GCF_001552035.1	355762	357310	+
GCF_001552035.1	424890	426438	+
GCF_001592385.1	63887	65435	+
GCF_001592385.1	182965	184513	+
GCF_001592385.1	267557	269105	+
GCF_001592385.1	365145	366693	+
GCF_001592385.1	434272	435820	+
GCF_001683515.1	16486	18040	+
GCF_001683515.1	85175	86729	+
GCF_001683515.1	205515	207069	+
GCF_001683515.1	289543	291097	+
GCF_001683515.1	387131	388685	+
GCF_001683515.1	456258	457812	+
GCF_001712835.1	16509	18057	+
GCF_001712835.1	22343	23891	+
GCF_001712835.1	91124	92672	+
GCF_001712835.1	165147	166695	+
GCF_001712835.1	250009	251557	+
GCF_001712835.1	347351	348899	+
GCF_001712835.1	416506	418054	+
GCF_001729925.2	1381485	1383039	-
GCF_001729925.2	1450628	1452182	-
GCF_001729925.2	1551095	1552649	-
GCF_001729925.2	1634735	1636289	-
GCF_001729925.2	1720836	1722390	-
GCF_001729925.2	1789525	1791079	-
GCF_001729925.2	1795357	1796911	-
GCF_001932715.1	16399	17947	+
GCF_001932715.1	22233	23781	+
GCF_001932715.1	91037	92585	+
GCF_001932715.1	165067	166615	+
GCF_001932715.1	264698	266246	+
GCF_001932715.1	362069	363617	+
GCF_001932715.1	431212	432760	+
GCF_002025005.1	16400	17948	+
GCF_002025005.1	22230	23778	+
GCF_002025005.1	91206	92754	+
GCF_002025005.1	165234	166782	+
GCF_002025005.1	248885	250433	+
GCF_002025005.1	352452	354000	+
GCF_002025005.1	421594	423142	+
GCF_002025025.1	16399	17943	+
GCF_002025025.1	22228	23776	+
GCF_002025025.1	90917	92465	+
GCF_002025025.1	175053	176601	+
GCF_002025025.1	259628	261176	+
GCF_002025025.1	365872	367420	+
GCF_002025025.1	435014	436562	+
GCF_002073695.2	80275	81823	-
GCF_002073695.2	182353	183901	-
GCF_002073695.2	262431	263979	-
GCF_002073695.2	334645	336193	-
GCF_002073695.2	340477	342025	-
GCF_002073695.2	2129535	2131083	-
GCF_002073695.2	2205218	2206766	-
GCF_002197205.1	2802	4350	+
GCF_002197205.1	71489	73037	+
GCF_002197205.1	156508	158056	+
GCF_002197205.1	241080	242628	+
GCF_002197205.1	347323	348871	+
GCF_002197205.1	416464	418012	+
GCF_002197205.1	2224650	2226198	+
GCF_002197245.1	2802	4350	+
GCF_002197245.1	71490	73038	+
GCF_002197245.1	191812	193360	+
GCF_002197245.1	276400	277948	+
GCF_002197245.1	373736	375284	+
GCF_002197245.1	442851	444399	+
GCF_002197245.1	2113780	2115328	+
GCF_002197265.1	2802	4350	+
GCF_002197265.1	71490	73038	+
GCF_002197265.1	191812	193360	+
GCF_002197265.1	276400	277948	+
GCF_002197265.1	373737	375285	+
GCF_002197265.1	442852	444400	+
GCF_002197265.1	2113781	2115329	+
GCF_002197285.1	2802	4350	+
GCF_002197285.1	71490	73038	+
GCF_002197285.1	191812	193360	+
GCF_002197285.1	276399	277947	+
GCF_002197285.1	373736	375284	+
GCF_002197285.1	442851	444399	+
GCF_002197285.1	2113743	2115291	+
GCF_002197305.1	2801	4349	+
GCF_002197305.1	71777	73325	+
GCF_002197305.1	150096	151644	+
GCF_002197305.1	271636	273184	+
GCF_002197305.1	369843	371391	+
GCF_002197305.1	486452	488000	+
GCF_002197305.1	2205307	2206855	+
GCF_002197325.1	2804	4352	+
GCF_002197325.1	71608	73156	+
GCF_002197325.1	147321	148869	+
GCF_002197325.1	258162	259710	+
GCF_002197325.1	353711	355259	+
GCF_002197325.1	424290	425838	+
GCF_002197325.1	2164091	2165639	+
GCF_002197365.1	2801	4349	+
GCF_002197365.1	72335	73883	+
GCF_002197365.1	148332	149880	+
GCF_002197365.1	241718	243266	+
GCF_002197365.1	337290	338838	+
GCF_002197365.1	406418	407966	+
GCF_002197365.1	2102988	2104536	+
GCF_002197425.1	2802	4350	+
GCF_002197425.1	71490	73038	+
GCF_002197425.1	191812	193360	+
GCF_002197425.1	276400	277948	+
GCF_002197425.1	373737	375285	+
GCF_002197425.1	442852	444400	+
GCF_002197425.1	2113780	2115328	+
GCF_002214425.1	16208	17762	+
GCF_002214425.1	86344	87898	+
GCF_002214425.1	160419	161973	+
GCF_002214425.1	236907	238461	+
GCF_002214425.1	334248	335802	+
GCF_002214425.1	403391	404945	+
GCF_002289205.1	16401	17955	+
GCF_002289205.1	22232	23786	+
GCF_002289205.1	91741	93295	+
GCF_002289205.1	210233	211787	+
GCF_002289205.1	296770	298324	+
GCF_002289205.1	392342	393896	+
GCF_002289205.1	461470	463024	+
GCF_002812425.1	2802	4350	+
GCF_002812425.1	71487	73035	+
GCF_002812425.1	151179	152727	+
GCF_002812425.1	235766	237314	+
GCF_002812425.1	333101	334649	+
GCF_002812425.1	402228	403776	+
GCF_002812425.1	2013775	2015323	+
GCF_002812445.1	2802	4350	+
GCF_002812445.1	71489	73037	+
GCF_002812445.1	191811	193359	+
GCF_002812445.1	276399	277947	+
GCF_002812445.1	373732	375280	+
GCF_002812445.1	442846	444394	+
GCF_002812445.1	2113739	2115287	+
GCF_002812465.1	2802	4350	+
GCF_002812465.1	71490	73038	+
GCF_002812465.1	189134	190682	+
GCF_002812465.1	273721	275269	+
GCF_002812465.1	371160	372708	+
GCF_002812465.1	440287	441835	+
GCF_002812465.1	2051683	2053231	+
GCF_002812505.1	2802	4350	+
GCF_002812505.1	71491	73039	+
GCF_002812505.1	151182	152730	+
GCF_002812505.1	235769	237317	+
GCF_002812505.1	333205	334753	+
GCF_002812505.1	402331	403879	+
GCF_002812505.1	2040821	2042369	+
GCF_003287995.1	55519	57067	-
GCF_003287995.1	124662	126210	-
GCF_003287995.1	222003	223551	-
GCF_003287995.1	306580	308128	-
GCF_003287995.1	390845	392393	-
GCF_003287995.1	459534	461082	-
GCF_003287995.1	465366	466914	-
GCF_003288035.1	1662279	1663827	-
GCF_003288035.1	1731407	1732955	-
GCF_003288035.1	1826979	1828527	-
GCF_003288035.1	1912982	1914530	-
GCF_003288035.1	1988980	1990528	-
GCF_003288035.1	2058483	2060031	-
GCF_003288035.1	2064314	2065862	-
GCF_003288055.1	79637	81185	+
GCF_003288055.1	176979	178527	+
GCF_003288055.1	246123	247671	+
GCF_003288055.1	1899278	1900826	+
GCF_003288055.1	1905110	1906658	+
GCF_003288055.1	1973766	1975314	+
GCF_003288055.1	2066837	2068385	+
GCF_003288075.1	1414764	1416312	+
GCF_003288075.1	1420598	1422146	+
GCF_003288075.1	1489402	1490950	+
GCF_003288075.1	1563432	1564980	+
GCF_003288075.1	1671543	1673091	+
GCF_003288075.1	1768882	1770430	+
GCF_003288075.1	1838025	1839573	+
GCF_003319215.1	105	1653	+
GCF_003319215.1	68828	70376	+
GCF_003319215.1	189208	190756	+
GCF_003319215.1	273795	275343	+
GCF_003319215.1	371138	372686	+
GCF_003319215.1	440239	441787	+
GCF_003403115.1	811276	812824	+
GCF_003403115.1	817107	818655	+
GCF_003403115.1	886085	887633	+
GCF_003403115.1	960114	961662	+
GCF_003403115.1	1068890	1070438	+
GCF_003403115.1	1172458	1174006	+
GCF_003403115.1	1241600	1243148	+
GCF_003812805.1	707287	708841	-
GCF_003812805.1	775980	777534	-
GCF_003812805.1	866661	868215	-
GCF_003812805.1	958127	959681	-
GCF_003812805.1	1031841	1033395	-
GCF_003812805.1	1101029	1102583	-
GCF_003812805.1	1106859	1108413	-
GCF_003939065.1	596665	598213	+
GCF_003939065.1	602497	604045	+
GCF_003939065.1	671186	672734	+
GCF_003939065.1	759144	760692	+
GCF_003939065.1	842776	844324	+
GCF_003939065.1	941679	943227	+
GCF_003939065.1	1010822	1012370	+
GCF_006874565.1	16673	18227	+
GCF_006874565.1	22507	24061	+
GCF_006874565.1	91288	92842	+
GCF_006874565.1	165289	166843	+
GCF_006874565.1	260895	262449	+
GCF_006874565.1	358235	359789	+
GCF_006874565.1	427390	428944	+
GCF_008693505.1	330240	331788	-
GCF_008693505.1	398932	400480	-
GCF_008693505.1	489614	491162	-
GCF_008693505.1	580970	582518	-
GCF_008693505.1	654686	656234	-
GCF_008693505.1	723875	725423	-
GCF_008693505.1	729707	731255	-
GCF_008693585.1	1362835	1364383	-
GCF_008693585.1	1431979	1433527	-
GCF_008693585.1	1531363	1532911	-
GCF_008693585.1	1617667	1619215	-
GCF_008693585.1	1691696	1693244	-
GCF_008693585.1	1762030	1763578	-
GCF_008693585.1	1767861	1769409	-
GCF_009866845.1	16207	17755	+
GCF_009866845.1	221779	223327	+
GCF_009866845.1	333305	334853	+
GCF_009866845.1	430647	432195	+
GCF_009866845.1	499789	501337	+
GCF_009930895.1	17918	19472	+
GCF_009930895.1	23750	25304	+
GCF_009930895.1	94085	95639	+
GCF_009930895.1	171981	173535	+
GCF_009930895.1	290843	292397	+
GCF_009930895.1	392107	393661	+
GCF_009930895.1	467488	469042	+
GCF_011383065.1	16293	17841	+
GCF_011383065.1	22125	23673	+
GCF_011383065.1	90814	92362	+
GCF_011383065.1	178772	180320	+
GCF_011383065.1	262413	263961	+
GCF_011383065.1	361316	362864	+
GCF_011383065.1	430459	432007	+
GCF_012222485.1	2758	4307	+
GCF_012222485.1	8591	10139	+
GCF_012222485.1	77280	78828	+
GCF_012222485.1	161440	162988	+
GCF_012222485.1	246016	247564	+
GCF_012222485.1	352260	353808	+
GCF_012222485.1	421402	422950	+
GCF_013000945.1	16300	17854	+
GCF_013000945.1	22132	23686	+
GCF_013000945.1	90821	92375	+
GCF_013000945.1	176923	178477	+
GCF_013000945.1	261511	263065	+
GCF_013000945.1	360414	361968	+
GCF_013000945.1	429557	431111	+
GCF_013414325.1	165733	167287	-
GCF_013414325.1	234877	236431	-
GCF_013414325.1	338443	339997	-
GCF_013414325.1	433567	435121	-
GCF_013414325.1	507596	509150	-
GCF_013414325.1	576572	578126	-
GCF_013414325.1	582403	583957	-
GCF_014218075.1	16300	17854	+
GCF_014218075.1	22134	23688	+
GCF_014218075.1	90914	92468	+
GCF_014218075.1	164937	166491	+
GCF_014218075.1	260541	262095	+
GCF_014218075.1	354522	356076	+
GCF_014218075.1	423677	425231	+
GCF_014218095.1	16300	17854	+
GCF_014218095.1	22134	23688	+
GCF_014218095.1	90896	92450	+
GCF_014218095.1	164859	166413	+
GCF_014218095.1	303733	305287	+
GCF_014218095.1	401077	402631	+
GCF_014218095.1	471093	472647	+
GCF_014218115.1	16300	17854	+
GCF_014218115.1	22134	23688	+
GCF_014218115.1	90914	92468	+
GCF_014218115.1	164937	166491	+
GCF_014218115.1	260541	262095	+
GCF_014218115.1	357888	359442	+
GCF_014218115.1	427043	428597	+
GCF_014218135.1	16300	17854	+
GCF_014218135.1	22133	23687	+
GCF_014218135.1	90913	92467	+
GCF_014218135.1	164936	166490	+
GCF_014218135.1	249522	251076	+
GCF_014218135.1	346813	348367	+
GCF_014218135.1	415979	417533	+
GCF_014218155.1	16300	17854	+
GCF_014218155.1	22134	23688	+
GCF_014218155.1	90915	92469	+
GCF_014218155.1	164938	166492	+
GCF_014218155.1	260543	262097	+
GCF_014218155.1	357884	359438	+
GCF_014218155.1	427038	428592	+
GCF_900078265.1	16543	18091	+
GCF_900078265.1	22375	23923	+
GCF_900078265.1	95885	97433	+
GCF_900078265.1	174100	175648	+
GCF_900078265.1	271859	273407	+
GCF_900078265.1	366568	368116	+
GCF_900078265.1	438539	440087	+
GCF_900155855.1	16484	18032	+
GCF_900155855.1	22315	23863	+
GCF_900155855.1	91807	93355	+
GCF_900155855.1	212577	214125	+
GCF_900155855.1	305964	307512	+
GCF_900155855.1	401536	403084	+
GCF_900155855.1	470664	472212	+
GCF_900474905.1	16299	17847	+
GCF_900474905.1	22131	23679	+
GCF_900474905.1	90820	92368	+
GCF_900474905.1	1610244	1611792	-
GCF_900474905.1	1697420	1698968	-
GCF_900474905.1	1794762	1796310	-
GCF_900474905.1	1878400	1879948	-
GCF_900638415.1	16299	17847	+
GCF_900638415.1	22133	23681	+
GCF_900638415.1	90927	92475	+
GCF_900638415.1	164957	166505	+
GCF_900638415.1	248609	250157	+
GCF_900638415.1	345950	347498	+
GCF_900638415.1	415093	416641	+
GCF_900638495.1	2441	3989	-
GCF_900638495.1	8274	9822	-
GCF_900638495.1	14108	15656	-
GCF_900638495.1	1696242	1697790	-
GCF_900638495.1	1765386	1766934	-
GCF_900638495.1	1862725	1864273	-
GCF_900638495.1	1951572	1953120	-
GCF_900638495.1	2025601	2027149	-
GCF_000012705.1	16399	17947	+
GCF_000012705.1	22231	23779	+
GCF_000012705.1	90920	92468	+
GCF_000012705.1	175165	176713	+
GCF_000012705.1	259754	261302	+
GCF_000012705.1	358656	360204	+
GCF_000012705.1	427799	429347	+
GCF_012593885.1	16303	17851	+
GCF_012593885.1	22135	23683	+
GCF_012593885.1	91312	92860	+
GCF_012593885.1	165028	166576	+
GCF_012593885.1	260008	261556	+
GCF_012593885.1	350691	352239	+
GCF_012593885.1	419833	421381	+
GCF_015221735.2	16299	17847	+
GCF_015221735.2	22133	23681	+
GCF_015221735.2	90913	92461	+
GCF_015221735.2	164927	166475	+
GCF_015221735.2	260531	262079	+
GCF_015221735.2	357872	359420	+
GCF_015221735.2	427027	428575	+
GCF_000299135.1	16393	17941	+
GCF_000299135.1	22226	23774	+
GCF_000299135.1	90916	92467	+
GCF_000299135.1	178640	180189	+
GCF_000299135.1	262282	263830	+
GCF_000299135.1	361188	362737	+
GCF_000299135.1	430334	431882	+
GCF_000427035.1	16400	17948	+
GCF_000427035.1	22234	23782	+
GCF_000427035.1	91015	92563	+
GCF_000427035.1	165044	166592	+
GCF_000427035.1	260660	262208	+
GCF_000427035.1	358000	359548	+
GCF_000427035.1	427155	428703	+
GCF_000427075.1	16397	17944	+
GCF_000427075.1	22227	23775	+
GCF_000427075.1	91162	92710	+
GCF_000427075.1	167297	168845	+
GCF_000427075.1	245260	246808	+
GCF_000427075.1	342329	343877	+
GCF_000427075.1	411484	413032	+
GCF_000782855.1	16460	18008	+
GCF_000782855.1	22291	23839	+
GCF_000782855.1	92014	93562	+
GCF_000782855.1	167277	168825	+
GCF_000782855.1	242782	244330	+
GCF_000782855.1	334984	336532	+
GCF_000782855.1	437011	438559	+
