assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_002073255.2	PRJNA224116	SAMN04875555			na		747	747	Pasteurella multocida	strain=FDAARGOS_218		latest	Complete Genome	Major	Full	2018/03/01	ASM207325v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073255.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/255/GCF_002073255.2_ASM207325v2	./data/refseq/bacteria/GCF_002073255.2/GCF_002073255.2_ASM207325v2_assembly_stats.txt
GCF_002073255.2	PRJNA224116	SAMN04875555			na		747	747	Pasteurella multocida	strain=FDAARGOS_218		latest	Complete Genome	Major	Full	2018/03/01	ASM207325v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073255.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/255/GCF_002073255.2_ASM207325v2	./data/refseq/bacteria/GCF_002073255.2/GCF_002073255.2_ASM207325v2_feature_table.txt.gz
GCF_002073295.2	PRJNA224116	SAMN04875553			na		747	747	Pasteurella multocida	strain=FDAARGOS_216		latest	Complete Genome	Major	Full	2018/02/23	ASM207329v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073295.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/295/GCF_002073295.2_ASM207329v2	./data/refseq/bacteria/GCF_002073295.2/GCF_002073295.2_ASM207329v2_genomic.fna.gz
GCF_002073295.2	PRJNA224116	SAMN04875553			na		747	747	Pasteurella multocida	strain=FDAARGOS_216		latest	Complete Genome	Major	Full	2018/02/23	ASM207329v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073295.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/295/GCF_002073295.2_ASM207329v2	./data/refseq/bacteria/GCF_002073295.2/GCF_002073295.2_ASM207329v2_rna_from_genomic.fna.gz
GCF_002073295.2	PRJNA224116	SAMN04875553			na		747	747	Pasteurella multocida	strain=FDAARGOS_216		latest	Complete Genome	Major	Full	2018/02/23	ASM207329v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073295.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/295/GCF_002073295.2_ASM207329v2	./data/refseq/bacteria/GCF_002073295.2/GCF_002073295.2_ASM207329v2_assembly_report.txt
GCF_002073295.2	PRJNA224116	SAMN04875553			na		747	747	Pasteurella multocida	strain=FDAARGOS_216		latest	Complete Genome	Major	Full	2018/02/23	ASM207329v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073295.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/295/GCF_002073295.2_ASM207329v2	./data/refseq/bacteria/GCF_002073295.2/GCF_002073295.2_ASM207329v2_assembly_stats.txt
GCF_002073295.2	PRJNA224116	SAMN04875553			na		747	747	Pasteurella multocida	strain=FDAARGOS_216		latest	Complete Genome	Major	Full	2018/02/23	ASM207329v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002073295.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/295/GCF_002073295.2_ASM207329v2	./data/refseq/bacteria/GCF_002073295.2/GCF_002073295.2_ASM207329v2_feature_table.txt.gz
GCF_002393385.1	PRJNA224116	SAMN07312428			na		747	747	Pasteurella multocida	strain=FDAARGOS_384		latest	Complete Genome	Major	Full	2017/09/28	ASM239338v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002393385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/393/385/GCF_002393385.1_ASM239338v1	./data/refseq/bacteria/GCF_002393385.1/GCF_002393385.1_ASM239338v1_genomic.fna.gz
GCF_002393385.1	PRJNA224116	SAMN07312428			na		747	747	Pasteurella multocida	strain=FDAARGOS_384		latest	Complete Genome	Major	Full	2017/09/28	ASM239338v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002393385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/393/385/GCF_002393385.1_ASM239338v1	./data/refseq/bacteria/GCF_002393385.1/GCF_002393385.1_ASM239338v1_rna_from_genomic.fna.gz
GCF_002393385.1	PRJNA224116	SAMN07312428			na		747	747	Pasteurella multocida	strain=FDAARGOS_384		latest	Complete Genome	Major	Full	2017/09/28	ASM239338v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002393385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/393/385/GCF_002393385.1_ASM239338v1	./data/refseq/bacteria/GCF_002393385.1/GCF_002393385.1_ASM239338v1_assembly_report.txt
GCF_002393385.1	PRJNA224116	SAMN07312428			na		747	747	Pasteurella multocida	strain=FDAARGOS_384		latest	Complete Genome	Major	Full	2017/09/28	ASM239338v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002393385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/393/385/GCF_002393385.1_ASM239338v1	./data/refseq/bacteria/GCF_002393385.1/GCF_002393385.1_ASM239338v1_assembly_stats.txt
GCF_002393385.1	PRJNA224116	SAMN07312428			na		747	747	Pasteurella multocida	strain=FDAARGOS_384		latest	Complete Genome	Major	Full	2017/09/28	ASM239338v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002393385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/393/385/GCF_002393385.1_ASM239338v1	./data/refseq/bacteria/GCF_002393385.1/GCF_002393385.1_ASM239338v1_feature_table.txt.gz
GCF_002591295.1	PRJNA224116	SAMN07312429			na		747	747	Pasteurella multocida	strain=FDAARGOS_385		latest	Complete Genome	Major	Full	2017/10/18	ASM259129v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002591295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/295/GCF_002591295.1_ASM259129v1	./data/refseq/bacteria/GCF_002591295.1/GCF_002591295.1_ASM259129v1_genomic.fna.gz
GCF_002591295.1	PRJNA224116	SAMN07312429			na		747	747	Pasteurella multocida	strain=FDAARGOS_385		latest	Complete Genome	Major	Full	2017/10/18	ASM259129v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002591295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/295/GCF_002591295.1_ASM259129v1	./data/refseq/bacteria/GCF_002591295.1/GCF_002591295.1_ASM259129v1_rna_from_genomic.fna.gz
GCF_002591295.1	PRJNA224116	SAMN07312429			na		747	747	Pasteurella multocida	strain=FDAARGOS_385		latest	Complete Genome	Major	Full	2017/10/18	ASM259129v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002591295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/295/GCF_002591295.1_ASM259129v1	./data/refseq/bacteria/GCF_002591295.1/GCF_002591295.1_ASM259129v1_assembly_report.txt
GCF_002591295.1	PRJNA224116	SAMN07312429			na		747	747	Pasteurella multocida	strain=FDAARGOS_385		latest	Complete Genome	Major	Full	2017/10/18	ASM259129v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002591295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/295/GCF_002591295.1_ASM259129v1	./data/refseq/bacteria/GCF_002591295.1/GCF_002591295.1_ASM259129v1_assembly_stats.txt
GCF_002591295.1	PRJNA224116	SAMN07312429			na		747	747	Pasteurella multocida	strain=FDAARGOS_385		latest	Complete Genome	Major	Full	2017/10/18	ASM259129v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002591295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/295/GCF_002591295.1_ASM259129v1	./data/refseq/bacteria/GCF_002591295.1/GCF_002591295.1_ASM259129v1_feature_table.txt.gz
GCF_002859245.1	PRJNA224116	SAMN04622941			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60494		latest	Complete Genome	Major	Full	2018/01/04	ASM285924v1	USDA-ARS-USMARC	GCA_002859245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/245/GCF_002859245.1_ASM285924v1	./data/refseq/bacteria/GCF_002859245.1/GCF_002859245.1_ASM285924v1_genomic.fna.gz
GCF_002859245.1	PRJNA224116	SAMN04622941			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60494		latest	Complete Genome	Major	Full	2018/01/04	ASM285924v1	USDA-ARS-USMARC	GCA_002859245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/245/GCF_002859245.1_ASM285924v1	./data/refseq/bacteria/GCF_002859245.1/GCF_002859245.1_ASM285924v1_rna_from_genomic.fna.gz
GCF_002859245.1	PRJNA224116	SAMN04622941			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60494		latest	Complete Genome	Major	Full	2018/01/04	ASM285924v1	USDA-ARS-USMARC	GCA_002859245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/245/GCF_002859245.1_ASM285924v1	./data/refseq/bacteria/GCF_002859245.1/GCF_002859245.1_ASM285924v1_assembly_report.txt
GCF_002859245.1	PRJNA224116	SAMN04622941			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60494		latest	Complete Genome	Major	Full	2018/01/04	ASM285924v1	USDA-ARS-USMARC	GCA_002859245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/245/GCF_002859245.1_ASM285924v1	./data/refseq/bacteria/GCF_002859245.1/GCF_002859245.1_ASM285924v1_assembly_stats.txt
GCF_002859245.1	PRJNA224116	SAMN04622941			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60494		latest	Complete Genome	Major	Full	2018/01/04	ASM285924v1	USDA-ARS-USMARC	GCA_002859245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/245/GCF_002859245.1_ASM285924v1	./data/refseq/bacteria/GCF_002859245.1/GCF_002859245.1_ASM285924v1_feature_table.txt.gz
GCF_002859265.1	PRJNA224116	SAMN04622935			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60215		latest	Complete Genome	Major	Full	2018/01/04	ASM285926v1	USDA-ARS-USMARC	GCA_002859265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/265/GCF_002859265.1_ASM285926v1	./data/refseq/bacteria/GCF_002859265.1/GCF_002859265.1_ASM285926v1_genomic.fna.gz
GCF_002859265.1	PRJNA224116	SAMN04622935			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60215		latest	Complete Genome	Major	Full	2018/01/04	ASM285926v1	USDA-ARS-USMARC	GCA_002859265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/265/GCF_002859265.1_ASM285926v1	./data/refseq/bacteria/GCF_002859265.1/GCF_002859265.1_ASM285926v1_rna_from_genomic.fna.gz
GCF_002859265.1	PRJNA224116	SAMN04622935			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60215		latest	Complete Genome	Major	Full	2018/01/04	ASM285926v1	USDA-ARS-USMARC	GCA_002859265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/265/GCF_002859265.1_ASM285926v1	./data/refseq/bacteria/GCF_002859265.1/GCF_002859265.1_ASM285926v1_assembly_report.txt
GCF_002859265.1	PRJNA224116	SAMN04622935			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60215		latest	Complete Genome	Major	Full	2018/01/04	ASM285926v1	USDA-ARS-USMARC	GCA_002859265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/265/GCF_002859265.1_ASM285926v1	./data/refseq/bacteria/GCF_002859265.1/GCF_002859265.1_ASM285926v1_assembly_stats.txt
GCF_002859265.1	PRJNA224116	SAMN04622935			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60215		latest	Complete Genome	Major	Full	2018/01/04	ASM285926v1	USDA-ARS-USMARC	GCA_002859265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/265/GCF_002859265.1_ASM285926v1	./data/refseq/bacteria/GCF_002859265.1/GCF_002859265.1_ASM285926v1_feature_table.txt.gz
GCF_002859285.1	PRJNA224116	SAMN04622946			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60717		latest	Complete Genome	Major	Full	2018/01/04	ASM285928v1	USDA-ARS-USMARC	GCA_002859285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/285/GCF_002859285.1_ASM285928v1	./data/refseq/bacteria/GCF_002859285.1/GCF_002859285.1_ASM285928v1_genomic.fna.gz
GCF_002859285.1	PRJNA224116	SAMN04622946			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60717		latest	Complete Genome	Major	Full	2018/01/04	ASM285928v1	USDA-ARS-USMARC	GCA_002859285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/285/GCF_002859285.1_ASM285928v1	./data/refseq/bacteria/GCF_002859285.1/GCF_002859285.1_ASM285928v1_rna_from_genomic.fna.gz
GCF_002859285.1	PRJNA224116	SAMN04622946			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60717		latest	Complete Genome	Major	Full	2018/01/04	ASM285928v1	USDA-ARS-USMARC	GCA_002859285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/285/GCF_002859285.1_ASM285928v1	./data/refseq/bacteria/GCF_002859285.1/GCF_002859285.1_ASM285928v1_assembly_report.txt
GCF_002859285.1	PRJNA224116	SAMN04622946			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60717		latest	Complete Genome	Major	Full	2018/01/04	ASM285928v1	USDA-ARS-USMARC	GCA_002859285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/285/GCF_002859285.1_ASM285928v1	./data/refseq/bacteria/GCF_002859285.1/GCF_002859285.1_ASM285928v1_assembly_stats.txt
GCF_002859285.1	PRJNA224116	SAMN04622946			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60717		latest	Complete Genome	Major	Full	2018/01/04	ASM285928v1	USDA-ARS-USMARC	GCA_002859285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/285/GCF_002859285.1_ASM285928v1	./data/refseq/bacteria/GCF_002859285.1/GCF_002859285.1_ASM285928v1_feature_table.txt.gz
GCF_002859305.1	PRJNA224116	SAMN04622933			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60213		latest	Complete Genome	Major	Full	2018/01/04	ASM285930v1	USDA-ARS-USMARC	GCA_002859305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/305/GCF_002859305.1_ASM285930v1	./data/refseq/bacteria/GCF_002859305.1/GCF_002859305.1_ASM285930v1_genomic.fna.gz
GCF_002859305.1	PRJNA224116	SAMN04622933			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60213		latest	Complete Genome	Major	Full	2018/01/04	ASM285930v1	USDA-ARS-USMARC	GCA_002859305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/305/GCF_002859305.1_ASM285930v1	./data/refseq/bacteria/GCF_002859305.1/GCF_002859305.1_ASM285930v1_rna_from_genomic.fna.gz
GCF_002859305.1	PRJNA224116	SAMN04622933			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60213		latest	Complete Genome	Major	Full	2018/01/04	ASM285930v1	USDA-ARS-USMARC	GCA_002859305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/305/GCF_002859305.1_ASM285930v1	./data/refseq/bacteria/GCF_002859305.1/GCF_002859305.1_ASM285930v1_assembly_report.txt
GCF_002859305.1	PRJNA224116	SAMN04622933			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60213		latest	Complete Genome	Major	Full	2018/01/04	ASM285930v1	USDA-ARS-USMARC	GCA_002859305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/305/GCF_002859305.1_ASM285930v1	./data/refseq/bacteria/GCF_002859305.1/GCF_002859305.1_ASM285930v1_assembly_stats.txt
GCF_002859305.1	PRJNA224116	SAMN04622933			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-60213		latest	Complete Genome	Major	Full	2018/01/04	ASM285930v1	USDA-ARS-USMARC	GCA_002859305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/305/GCF_002859305.1_ASM285930v1	./data/refseq/bacteria/GCF_002859305.1/GCF_002859305.1_ASM285930v1_feature_table.txt.gz
GCF_002859325.1	PRJNA224116	SAMN04622931			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-59910		latest	Complete Genome	Major	Full	2018/01/04	ASM285932v1	USDA-ARS-USMARC	GCA_002859325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/325/GCF_002859325.1_ASM285932v1	./data/refseq/bacteria/GCF_002859325.1/GCF_002859325.1_ASM285932v1_genomic.fna.gz
GCF_002859325.1	PRJNA224116	SAMN04622931			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-59910		latest	Complete Genome	Major	Full	2018/01/04	ASM285932v1	USDA-ARS-USMARC	GCA_002859325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/325/GCF_002859325.1_ASM285932v1	./data/refseq/bacteria/GCF_002859325.1/GCF_002859325.1_ASM285932v1_rna_from_genomic.fna.gz
GCF_002859325.1	PRJNA224116	SAMN04622931			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-59910		latest	Complete Genome	Major	Full	2018/01/04	ASM285932v1	USDA-ARS-USMARC	GCA_002859325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/325/GCF_002859325.1_ASM285932v1	./data/refseq/bacteria/GCF_002859325.1/GCF_002859325.1_ASM285932v1_assembly_report.txt
GCF_002859325.1	PRJNA224116	SAMN04622931			na		747	747	Pasteurella multocida	strain=USDA-ARS-USMARC-59910		latest	Complete Genome	Major	Full	2018/01/04	ASM285932v1	USDA-ARS-USMARC	GCA_002859325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/859/325/GCF_002859325.1_ASM285932v1	./data/refseq/bacteria/GCF_002859325.1/GCF_002859325.1_ASM285932v1_assembly_stats.txt
