assembly_accession	start	end	orientation
GCF_004792555.1	456215	457756	-
GCF_004792555.1	1220687	1222228	+
GCF_004792555.1	1804126	1805667	-
GCF_004792555.1	2061716	2063257	-
GCF_004792575.1	140847	142389	-
GCF_004792575.1	202228	203770	-
GCF_004792575.1	966766	968308	+
GCF_004792575.1	1507882	1509424	-
GCF_004792575.1	1707607	1709149	-
GCF_004792575.1	2162147	2163689	-
GCF_004792595.1	18046	19588	+
GCF_004792595.1	217706	219248	+
GCF_004792595.1	756562	758104	-
GCF_004792595.1	1587570	1589112	+
GCF_004792595.1	1648970	1650511	+
GCF_004792595.1	1873590	1875132	+
GCF_004792615.1	133231	134771	-
GCF_004792615.1	332774	334315	-
GCF_004792615.1	787197	788738	-
GCF_004792615.1	1011816	1013357	-
GCF_004792615.1	1073278	1074819	-
GCF_004792615.1	1838136	1839677	+
GCF_004792635.1	277221	278763	+
GCF_004792635.1	818171	819713	-
GCF_004792635.1	1017959	1019501	-
GCF_004792635.1	1782501	1784043	+
GCF_004792635.1	1843875	1845417	+
GCF_004792635.1	2146350	2147892	+
GCF_006274235.1	1	1258	-
GCF_006274235.1	248431	249966	-
GCF_006274235.1	1036077	1037617	-
GCF_006274235.1	1155342	1156882	+
GCF_006274235.1	1383417	1384951	+
GCF_006274235.1	1913752	1915283	+
GCF_006351865.1	2448365	1258	-
GCF_006351865.1	248414	249963	-
GCF_006351865.1	1035866	1037413	-
GCF_006351865.1	1155113	1156660	+
GCF_006351865.1	1383039	1384585	+
GCF_006351865.1	1913186	1914735	+
GCF_008693845.1	506894	508434	+
GCF_008693845.1	575025	576565	+
GCF_008693845.1	801754	803294	+
GCF_008693845.1	1237268	1238809	+
GCF_008693845.1	1794582	1796123	-
GCF_008693845.1	1999787	2001328	-
GCF_009646155.1	266978	268518	+
GCF_009646155.1	537763	539304	+
GCF_009646155.1	1072634	1074175	-
GCF_009646155.1	1872565	1874106	+
GCF_009646155.1	1938012	1939553	+
GCF_009646155.1	2165890	2167431	+
GCF_009739555.1	275972	277514	+
GCF_009739555.1	475394	476935	+
GCF_009739555.1	1049491	1051033	-
GCF_009739555.1	1813972	1815513	+
GCF_009739555.1	1875397	1876932	+
GCF_009739555.1	2099993	2101534	+
GCF_009739575.1	270100	271641	+
GCF_009739575.1	468037	469578	+
GCF_009739575.1	998899	1000440	-
GCF_009739575.1	1774889	1776430	+
GCF_009739575.1	1846886	1848427	+
GCF_009739575.1	2069577	2071118	+
GCF_010443215.1	279216	280743	+
GCF_010443215.1	472696	474237	+
GCF_010443215.1	1024658	1026199	-
GCF_010443215.1	1807942	1809483	+
GCF_010443215.1	1868472	1870013	+
GCF_010443215.1	2084290	2085831	+
GCF_011149495.1	548671	550212	+
GCF_011149495.1	609536	611077	+
GCF_011149495.1	840565	842106	+
GCF_011149495.1	1359234	1360775	+
GCF_011149495.1	1937545	1939086	-
GCF_011149495.1	2127869	2129410	-
GCF_011390865.1	275888	277445	+
GCF_011390865.1	475732	477289	+
GCF_011390865.1	1016871	1018428	-
GCF_011390865.1	1781425	1782982	+
GCF_011390865.1	1842800	1844357	+
GCF_011390865.1	2067404	2068961	+
GCF_014058465.1	282102	283652	+
GCF_014058465.1	474758	476308	+
GCF_014058465.1	1039396	1040946	-
GCF_014058465.1	1794557	1796107	+
GCF_014058465.1	1865542	1867092	+
GCF_014058465.1	2092978	2094528	+
GCF_014058625.1	282102	283652	+
GCF_014058625.1	474758	476308	+
GCF_014058625.1	1039395	1040945	-
GCF_014058625.1	1794556	1796106	+
GCF_014058625.1	1865541	1867091	+
GCF_014058625.1	2092977	2094527	+
GCF_014058645.1	282102	283652	+
GCF_014058645.1	474758	476308	+
GCF_014058645.1	1039396	1040946	-
GCF_014058645.1	1794556	1796106	+
GCF_014058645.1	1865541	1867091	+
GCF_014058645.1	2092977	2094527	+
GCF_014058665.1	282102	283652	+
GCF_014058665.1	474758	476308	+
GCF_014058665.1	1039396	1040946	-
GCF_014058665.1	1794557	1796107	+
GCF_014058665.1	1865542	1867092	+
GCF_014058665.1	2092978	2094528	+
GCF_014495805.1	343424	344974	+
GCF_014495805.1	536369	537919	+
GCF_014495805.1	1071181	1072731	-
GCF_014495805.1	1862713	1864263	+
GCF_014495805.1	1928148	1929698	+
GCF_014495805.1	2156030	2157580	+
GCF_016313205.1	338534	340075	+
GCF_016313205.1	921839	923380	-
GCF_016313205.1	1151839	1153380	-
GCF_016313205.1	1214034	1215575	-
GCF_016313205.1	2011408	2012949	+
GCF_016313205.1	2208700	2210241	+
GCF_017815735.1	134938	136479	+
GCF_017815735.1	197133	198674	+
GCF_017815735.1	427068	428609	+
GCF_017815735.1	922608	924149	+
GCF_017815735.1	1119960	1121501	+
GCF_017815735.1	1703244	1704785	-
GCF_018139065.1	70087	71629	+
GCF_018139065.1	653450	654991	-
GCF_018139065.1	852513	854055	-
GCF_018139065.1	1616996	1618537	+
GCF_018139065.1	1678183	1679724	+
GCF_018139065.1	1903017	1904556	+
GCF_900187275.1	267149	268690	+
GCF_900187275.1	459876	461417	+
GCF_900187275.1	1032416	1033957	-
GCF_900187275.1	1803707	1805248	+
GCF_900187275.1	1869138	1870679	+
GCF_900187275.1	2096985	2098526	+
GCF_900478175.1	275617	277158	+
GCF_900478175.1	872268	873809	-
GCF_900478175.1	1072059	1073600	-
GCF_900478175.1	1835762	1837303	+
GCF_900478175.1	1910909	1912450	+
GCF_900478175.1	2139568	2141109	+
GCF_900638095.1	292775	294316	+
GCF_900638095.1	1153574	1155115	-
GCF_900638095.1	1435858	1437399	-
GCF_900638095.1	2061417	2062958	+
GCF_900638095.1	2096127	2097668	+
GCF_900638095.1	2266485	2268026	+
GCF_900638665.1	304879	306420	+
GCF_900638665.1	888086	889627	-
GCF_900638665.1	1085377	1086918	-
GCF_900638665.1	1847224	1848765	+
GCF_900638665.1	1909420	1910961	+
GCF_900638665.1	2139368	2140909	+
GCF_006232065.1	345432	346988	+
GCF_006232065.1	393654	395210	+
GCF_006232065.1	969601	971157	-
GCF_006232065.1	1807561	1809117	+
GCF_006232065.1	2050893	2052449	+
GCF_006232065.1	2143340	2144896	+
GCF_006232125.1	327165	328721	+
GCF_006232125.1	570817	572373	+
GCF_006232125.1	994366	995922	-
GCF_006232125.1	1768532	1770088	-
GCF_006232125.1	1929736	1931292	+
GCF_006232125.1	2232719	2234275	+
GCF_900638315.1	270617	272158	+
GCF_900638315.1	479993	481534	+
GCF_900638315.1	1029822	1031363	-
GCF_900638315.1	1792938	1794479	+
GCF_900638315.1	1852714	1854255	+
GCF_900638315.1	2092836	2094377	+
GCF_900636625.1	528448	529989	+
GCF_900636625.1	589603	591144	+
GCF_900636625.1	814462	816003	+
GCF_900636625.1	1268123	1269664	+
GCF_900636625.1	1818764	1820305	-
GCF_900636625.1	2026185	2027726	-
GCF_000259545.1	330465	332009	+
GCF_000259545.1	895238	896779	-
GCF_000259545.1	1090646	1092188	-
GCF_000259545.1	1901060	1902601	+
GCF_000259545.1	1972045	1973586	+
GCF_000259545.1	2155706	2157247	-
GCF_000234745.1	266790	268331	+
GCF_000234745.1	541847	543388	+
GCF_000234745.1	1078727	1080268	-
GCF_000234745.1	1874803	1876344	+
GCF_000234745.1	1942302	1943843	+
GCF_000234745.1	2170171	2171712	+
GCF_000255915.1	320115	321656	+
GCF_000255915.1	515561	517102	+
GCF_000255915.1	1078758	1080299	-
GCF_000255915.1	1871289	1872830	+
GCF_000255915.1	1932496	1934037	+
GCF_000255915.1	2167253	2168794	+
GCF_000512395.1	266906	268457	+
GCF_000512395.1	496824	498374	+
GCF_000512395.1	1031957	1033507	-
GCF_000512395.1	1821630	1823180	+
GCF_000512395.1	1905833	1907384	+
GCF_000512395.1	2133718	2135268	+
GCF_000973565.1	7862	9403	+
GCF_000973565.1	568881	570423	-
GCF_000973565.1	1339745	1341286	+
GCF_000973565.1	1399726	1401267	+
GCF_000973565.1	1628717	1630258	+
GCF_000973565.1	2075854	2077395	+
GCF_000413135.1	289107	290651	-
GCF_000413135.1	519091	520641	-
GCF_000413135.1	584326	585876	-
GCF_000413135.1	1689792	1691342	-
GCF_000413135.1	1914476	1916026	-
GCF_000413135.1	2339484	2341034	-
GCF_001663095.1	315043	316584	+
GCF_001663095.1	507737	509278	+
GCF_001663095.1	1042593	1044134	-
GCF_001663095.1	1870667	1872208	+
GCF_001663095.1	1935958	1937499	+
GCF_001663095.1	2165129	2166670	+
GCF_001956795.1	331422	332963	+
GCF_001956795.1	531973	533514	+
GCF_001956795.1	1070055	1071596	-
GCF_001956795.1	1844941	1846482	+
GCF_001956795.1	1915494	1917035	+
GCF_001956795.1	2138756	2140297	+
GCF_001578435.2	275768	277309	+
GCF_001578435.2	475615	477156	+
GCF_001578435.2	1086013	1087554	-
GCF_001578435.2	1850414	1851955	+
GCF_001578435.2	1911803	1913344	+
GCF_001578435.2	2136581	2138122	+
