assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_003061265.1	NZ_CP028926.1	1000500	2095540	0.0752364309559987	-0.0730898454028795	-6764.070290839181	1475.306764783727	2277636
GCF_003261335.1	NZ_CP030096.1	428970	1544280	0.0745414662171922	-0.0671221704165429	-2259.116249503785	6054.818174412644	2243772
GCF_003261435.1	NZ_CP026861.1	1798770	651850	0.0621351975032634	-0.0749486104670541	-4320.648930416027	4275.362865725969	2321102
GCF_003261515.1	NZ_CP029322.1	1743580	623710	0.0630518895840666	-0.075760490310262	-3691.8803454550334	4792.324214295905	2245345
GCF_003402875.1	NZ_CP031551.1	1142580	5940	0.0434603627500725	-0.0665459645339117	-7609.26453275927	-0.1634980988593155	2449542
GCF_003402895.1	NZ_CP031552.1	1142180	2369970	0.0626305968019585	-0.0688687174743017	-7501.794256485062	187.9335536749424	2539430
GCF_003402915.1	NZ_CP031553.1	1048460	2279380	0.0629377859065225	-0.0708500063239752	-7101.997001292407	663.8171107170673	2446940
GCF_003402935.1	NZ_CP031554.1	1142320	7370	0.0432381704914443	-0.0665238365090605	-7603.4605532361475	-0.1634980988593155	2450574
GCF_004792555.1	NZ_CP038871.1	470920	1643240	0.0728927539086719	-0.0661153969042543	-2845.5022838813256	5737.7112901105575	2346198
GCF_004792575.1	NZ_CP038872.1	216750	1342320	0.0740901749624657	-0.0704100153371423	-1498.9603439953655	6856.941999081269	2319415
GCF_004792595.1	NZ_CP038873.1	1573510	384520	0.0713896592795338	-0.072314531439084	-5315.360491951022	3283.192765019499	2309977
GCF_004792615.1	NZ_CP038874.1	1087980	2213640	0.0741053528394388	-0.0713548648635354	-7761.78443922834	597.411308233878	2243763
GCF_004792635.1	NZ_CP038875.1	1769510	650760	0.0692263539232464	-0.0758707365966511	-3475.874671203214	5012.169750959613	2325022
GCF_006274235.1	NZ_CP040848.1	1056350	2281560	0.0626216278844081	-0.0710771754333533	-7192.5857627352425	501.6261424112813	2449276
GCF_006351865.1	NZ_CP040918.1	1142130	5950	0.0434293810270507	-0.0665441646491091	-7605.554854620749	-0.1634980988593155	2448652
GCF_008693845.1	NZ_CP044077.1	493860	1610330	0.0705829216402699	-0.0793867516344339	-3817.5240092306985	4080.5639002018456	2250063
GCF_009646155.1	NZ_CP045724.1	1858500	706550	0.0649399516565102	-0.0764355146096584	-3991.739768164982	4833.162661667799	2345387
GCF_009739555.1	NZ_CP033597.1	1800800	642190	0.0713296864798331	-0.0745747270531001	-3529.512806028876	5110.952878566826	2278563
GCF_009739575.1	NZ_CP033598.1	1761910	641420	0.0726654561702707	-0.0781440452375015	-3519.078377216054	5236.889529154851	2243276
GCF_010443215.1	NZ_CP048402.1	1794950	653240	0.0735902832758407	-0.0761470183071978	-3216.9759595777623	5494.765614219301	2265748
GCF_011149495.1	NZ_CP049756.1	535690	1754320	0.0720667467335683	-0.0752062255202387	-3717.526665038504	5064.752074695312	2413993
GCF_011390865.1	NZ_CP048792.1	1768440	642850	0.0714730062350959	-0.0740711415425597	-3210.3648792183367	5143.898100526457	2246076
GCF_014058465.1	NZ_CP058991.1	1780490	660160	0.0723426415162502	-0.0753352970972735	-3106.605885179095	5333.442103593364	2277198
GCF_014058625.1	NZ_CP058993.1	1781120	660160	0.0723769139809283	-0.0752874460873813	-3106.580161589024	5333.409320790025	2277197
GCF_014058645.1	NZ_CP058994.1	1781120	660160	0.0723771722958237	-0.0752879005072625	-3106.6012328385864	5333.442103593364	2277197
GCF_014058665.1	NZ_CP058995.1	1780490	660160	0.0723426415162502	-0.0753352970972735	-3106.605885179095	5333.442103593364	2277198
GCF_014495805.1	NZ_CP061052.1	1849730	707050	0.0672296756659713	-0.0763145531214891	-3637.2709382291	5083.04901512725	2335429
GCF_016313205.1	NZ_CP066223.1	1916270	749660	0.0612432453551482	-0.0760747751838394	-3925.009981709215	4949.957658953627	2398994
GCF_017815735.1	NZ_CP072655.1	121760	1293680	0.0662124734867785	-0.0724552530996023	-799.1544615205229	6960.539774734978	2331688
GCF_018139065.1	NZ_CP073238.1	1604010	490160	0.0690363263579099	-0.0757421064581569	-4715.996550034623	3737.375463054828	2287216
GCF_900187275.1	NZ_LT906458.1	1790730	667910	0.0697616482206624	-0.078072851650862	-3651.520583526004	5114.661109990766	2270953
GCF_900478175.1	NZ_LS483473.1	1822590	704190	0.068521843334839	-0.0750141306831725	-3104.78983898382	5302.267238680671	2314214
GCF_900638095.1	NZ_LR134488.1	2034310	912060	0.0762628471092275	-0.0650435433730925	0.0994764397905757	7412.788425605532	2409583
GCF_900638665.1	NZ_LR134532.1	1834230	715950	0.0629030413334353	-0.0756883308558668	-3916.4282242467298	4547.655035973142	2330363
GCF_006232065.1	NZ_CP037865.1	1793500	646220	0.053202638268247	-0.0303437009966223	0.0297029702970296	4663.770192102929	2333292
GCF_006232125.1	NZ_CP037861.1	1916750	739940	0.0404186284335737	-0.0424175251120809	-1423.843013037288	3878.061032884593	2349898
GCF_900638315.1	NZ_LR134514.1	1778870	652410	0.071350274271886	-0.0758672079267695	-3228.3129070714267	5317.84162531823	2317054
GCF_900636625.1	NZ_LR134298.1	515470	1652920	0.0695429898178389	-0.0425021931645851	-139.701223420419	7786.360869787361	2325350
GCF_000259545.1	NC_017764.1	1886990	711200	0.0461424040875838	-0.0740940440980589	-3474.1393850166755	5499.87789587388	2378127
GCF_000234745.1	NC_016808.1	1855740	710740	0.0645611651759742	-0.0762834876262444	-3893.9130954022366	4863.347773621119	2349518
GCF_000255915.1	NC_017027.1	1857220	700620	0.0697369913311657	-0.0697304516263525	-2621.426295126162	5443.606389051332	2402218
GCF_000512395.1	NZ_CP003328.1	1808650	665650	0.0683555049268194	-0.0769253736710689	-3700.28777515232	5111.231192940699	2307684
GCF_000973565.1	NZ_CP004392.1	1325680	179140	0.0711819250794419	-0.0750878580566216	-6876.751622725308	1733.6199311445655	2271688
GCF_000413135.1	NZ_CM002276.1	2668270	1306650	0.0092850737897711	-0.0654413393415119	-8015.438489231967	895.7893248533827	2699012
GCF_001663095.1	NZ_CP006976.1	1857690	676530	0.0652399309443838	-0.0699756443073125	-3053.305851167777	5230.6097612307885	2416068
GCF_001956795.1	NZ_CP007040.1	1830880	702730	0.0694464065073951	-0.0750804690242309	-3303.390541612768	5185.614069456317	2325026
GCF_001578435.2	NZ_CP007205.2	1837480	674990	0.0661765963156683	-0.0742800529797003	-3888.663642317501	4746.329282052832	2315138
