assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_002966695.1	NZ_CP020012.1	753070	1635620	0.0392252749373663	-0.0386502628284014	-2431.71281905461	1030.1259196262745	1901558
GCF_002966715.1	NZ_CP020013.1	751540	1635600	0.0389718934304263	-0.0385829033954727	-2430.1579368903867	1025.643416772664	1901533
GCF_002966735.1	NZ_CP020014.1	664130	1532610	0.0330104831875229	-0.0457533040330406	-2216.1553941054244	651.9023257165749	1813865
GCF_003351445.1	NZ_CP031242.1	1162130	263270	0.0406611663389526	-0.0397340749188843	-2267.253053291054	1304.2926464225316	1860196
GCF_003351465.1	NZ_CP031241.1	1388870	428430	0.0346453453572024	-0.0422686944533545	-2353.916143401616	1705.7888195549383	1816295
GCF_003351605.1	NZ_CP031237.1	7390	903470	0.0431466979861173	-0.025025486306347	-1.4629487571160835	3864.84059589789	1804746
GCF_003352345.1	NZ_CP031236.1	40080	930780	0.0409802124832134	-0.0219436815088069	-401.243190770749	3437.404275637893	1914782
GCF_003352365.1	NZ_CP031239.1	217470	1211760	0.0261201776116796	-0.0402565264362897	-1212.861727227834	2352.0443829159126	1887933
GCF_003352405.1	NZ_CP031249.1	779610	1758870	0.0448460577708922	-0.0294821965485697	-1771.5994098018289	2803.919536923217	1919901
GCF_003425445.1	NZ_CP031689.1	438390	1378880	0.0415098110447975	-0.0366371148667437	-1269.2879074592763	2634.687312929659	1838740
GCF_003425465.1	NZ_CP031685.1	417770	1368800	0.0383204962254238	-0.0414808631841333	-1262.4833935019262	2382.9893511788764	1833710
GCF_003425485.1	NZ_CP031684.1	419700	1356860	0.0408562327139594	-0.0382015854350363	-1205.3930996662775	2623.505167325141	1811303
GCF_003425525.1	NZ_CP031686.1	450190	1416830	0.041013044518023	-0.0379926216739501	-1332.5866565630097	2631.905017623314	1897311
GCF_003425565.1	NZ_CP031678.1	428910	1398740	0.0389319251823105	-0.0407950224184887	-1223.0405739545552	2552.705538147066	1858634
GCF_003425585.1	NZ_CP031688.1	431830	1366440	0.0461201502264779	-0.0334124597372059	-1203.9619625574996	3112.0214444566764	1840498
GCF_003425605.1	NZ_CP031679.1	437110	1398740	0.0391836789348702	-0.0403159891395344	-1222.2755033927858	2554.982527562838	1858630
GCF_003425625.1	NZ_CP031680.1	444100	1416470	0.0419017720064549	-0.0351796188511636	-1290.520684151572	2783.9067938165085	1833305
GCF_003425645.1	NZ_CP031682.1	446730	1436770	0.0323624505315765	-0.0401486726706235	-1349.8558125642924	1858.680565299676	1908143
GCF_003425715.1	NZ_CP031690.1	424260	1373990	0.0462049166299474	-0.0339898458974645	-1217.3086840283256	3170.925599719871	1848210
GCF_003425765.1	NZ_CP031692.1	417890	1370690	0.0382178613385642	-0.0417412408471138	-1276.367337614318	2365.0399846783607	1833864
GCF_003425815.1	NZ_CP031691.1	438280	1380190	0.0414652926185059	-0.0365503983357057	-1253.7477945824637	2651.926895665593	1840062
GCF_003425935.1	NZ_CP031687.1	435940	1369000	0.038558546972329	-0.038563411896612	-1330.7277669521277	2267.118394584854	1849483
GCF_003425955.1	NZ_CP031683.1	437240	1438840	0.0413238178697741	-0.039761445268933	-1321.537313382436	2817.4649260089136	1904311
GCF_003691635.1	NZ_CP033168.1	9840	951760	0.0414585319683818	-0.0371952707585875	-152.33988644345615	3752.73082526326	1843353
GCF_003691655.1	NZ_CP033167.1	1840530	883000	0.0377503697238985	-0.0408048601183833	-674.0662489462698	3233.1327341148417	1849398
GCF_008831525.1	NZ_CP044497.1	450440	1460940	0.0462684946330345	-0.0378592093055919	-1370.9969323555465	3304.485928364712	1887343
GCF_013394405.1	NZ_AP022867.1	499490	1511840	0.0406253279552038	-0.0390397011248114	-1723.7113503036285	2389.826810001209	1957393
GCF_014931495.1	NZ_CP063127.1	1483130	555340	0.0443509572259529	-0.0393643502922457	-266.0845206638653	3386.130973029835	1894676
GCF_016861285.1	NZ_AP024414.1	441400	1405750	0.0443372396031926	-0.0377364504030652	-1351.883994271968	2923.809552378917	1852308
GCF_900475755.1	NZ_LS483411.1	433290	1332580	0.0421747485659117	-0.0303163386955761	-1101.027303116855	2817.7316650490857	1834484
GCF_900475995.1	NZ_LS483438.1	437380	1369910	0.0390821688815784	-0.0384554273835144	-1353.9165136381555	2290.626803977576	1850791
GCF_900478275.1	NZ_LS483480.1	436760	1450210	0.0425166935838871	-0.0395787394300953	-1424.160175034758	2884.734324685323	1890469
GCF_900478325.1	NZ_LS483486.1	434410	1440790	0.0403845689537132	-0.0388260208334556	-1354.9607433263632	2709.31977659874	1915356
GCF_900478735.1	NZ_LS483496.1	389590	1353460	0.0394486505176163	-0.0277575656627548	-749.9343461275904	3052.4268291111184	1865137
GCF_900635795.1	NZ_LR134168.1	436490	1420370	0.0440257670094459	-0.0394586228569903	-1426.8240732245854	2904.825887645131	1860106
GCF_900635805.1	NZ_LR134171.1	130020	1078360	0.0364993232513912	-0.0375878530634872	-223.14517309293285	3238.2465788084787	1879945
GCF_900638105.1	NZ_LR134490.1	490970	1496200	0.0412915612580321	-0.0405644832573983	-1593.4147801955844	2579.5022011470314	1948880
GCF_901472485.1	NZ_LR590465.1	378280	1386790	0.0451534386485271	-0.0277081279563766	-624.739256695226	3997.9220735052486	1876886
GCF_000165575.1	NC_017452.1	1805960	922730	0.0386260833746624	-0.0413111210194166	-58.581952565954985	3590.190978383251	1819370
GCF_000165525.1	NC_017451.1	10070	1026070	0.0406050771454837	-0.0347490447581904	0.1428571428571427	4168.0857203856085	1932306
