assembly_accession	seq_id	origin	terminus	repl_1_mean	repl_2_mean	c_skew_min	c_skew_max	length
GCF_003636855.2	NZ_CP034147.1	421500	1214460	0.0487356843723134	-0.0423869696346072	-1206.4362335566732	2693.8071887747283	1678260
GCF_003855475.1	NZ_CP034071.1	2630	822960	0.0552183982767252	-0.043415301483192	-53.97534965618695	4475.766417253639	1563701
GCF_003957395.1	NZ_CP025474.1	2540	849950	0.0503354107871842	-0.0447915670024834	-54.7943971337504	4210.696987124555	1637442
GCF_004295525.1	NZ_AP017632.1	2540	902960	0.0487032676307466	-0.040114822020206	-56.53580718688582	4424.301226287197	1680829
GCF_004295545.1	NZ_AP017633.1	1396470	567540	0.0432119037464023	-0.0535782387321511	-1180.7480043476564	3319.607401475256	1603093
GCF_006337285.1	NZ_CP032473.1	4320	839000	0.0539989400733866	-0.0371440979510414	-52.833452432007206	4520.628376136461	1649543
GCF_006337305.1	NZ_CP032475.1	1389600	539980	0.0493339376770313	-0.0505281879335871	-882.4704418967467	3583.8608765737463	1580965
GCF_006337325.1	NZ_CP032476.1	89890	826180	0.0571591374998152	-0.0422778312850319	-694.1435760763623	3517.300809801982	1588985
GCF_006337405.1	NZ_CP032480.1	1446210	608720	0.0317745667607561	-0.0471350617211214	-1177.1533573453144	3440.127530856388	1709363
GCF_006337425.1	NZ_CP032900.1	4320	870710	0.0517794057481892	-0.0405448151892058	-54.41330834396436	4452.654765940408	1634797
GCF_006337465.1	NZ_CP032902.1	2550	832590	0.0561687966475157	-0.0426515297374981	-54.65242535291781	4607.598614736801	1609437
GCF_006337485.1	NZ_CP032903.1	2610	811300	0.0555346416202112	-0.0420628775273251	-56.364401432199465	4446.936014164487	1690720
GCF_006337745.1	NZ_CP032905.1	2540	794180	0.0596852684888302	-0.0371250475946085	-53.25204314059099	4671.6875326024765	1643421
GCF_006338285.1	NZ_CP032910.1	2550	800080	0.0548349956544506	-0.0399944634001263	-54.66235796868519	4318.605126726864	1599658
GCF_006338415.1	NZ_CP032911.1	1446190	608440	0.0312824200249124	-0.0472730658402728	-1243.016240144867	3418.621768084865	1706376
GCF_006338545.1	NZ_CP032912.1	2570	799860	0.0521918515912893	-0.0377264350083493	-56.36984964402927	4104.848393422298	1619300
GCF_006338815.1	NZ_CP032474.1	4320	839800	0.0563342427087397	-0.0407206427718494	-53.4839410813789	4674.0882352583785	1601381
GCF_006338945.1	NZ_CP032898.1	2540	792630	0.0563296430099995	-0.0408975022445259	-57.54302256040087	4416.201223792336	1638022
GCF_006339235.1	NZ_CP032906.1	2530	734730	0.0566709982243645	-0.0489190382286101	-51.84109100794595	4161.701234492335	1540214
GCF_006339365.1	NZ_CP032913.1	2590	845630	0.0438225907720546	-0.0501341217009847	-85.44241319848176	3693.870534966641	1596986
GCF_006874685.1	NZ_CP032818.1	1664310	829320	0.0386023780854599	-0.0455426591624792	-503.5060964402196	3299.2820007345363	1695835
GCF_007836735.1	NZ_CP024952.1	2630	786690	0.0537805124941807	-0.0431074689949579	-57.34488532235681	4172.408174597596	1643956
GCF_007843915.1	NZ_CP024948.1	6080	861840	0.0600052220980128	-0.037434082162197	-54.14072963368349	5142.184534540576	1726836
GCF_007844055.1	NZ_CP024950.1	2540	786640	0.048750206697482	-0.0455338498077569	-102.28647703001634	3779.214096756089	1646042
GCF_008027235.1	NZ_CP032022.1	518730	1321260	0.0454964858321898	-0.0559255609385934	-3054.737937299548	597.401240284914	1645840
GCF_008027395.1	NZ_CP032023.1	586630	1416460	0.0564210101476621	-0.0461856337815304	-2298.1942614413647	2384.6824891241827	1642343
GCF_008032975.1	NZ_CP032040.1	985730	208550	0.0553750216041971	-0.0506116060312019	-3001.278253775878	932.1597874444282	1613306
GCF_008033015.1	NZ_CP032042.1	1344320	467210	0.0487446835330833	-0.0485168136922115	-1985.30034893747	2290.258472762558	1654849
GCF_008281125.1	NZ_CP032024.1	1198500	407560	0.0498154563682733	-0.0450670050242163	-1910.5417602988173	1654.006299726811	1658253
GCF_008326525.1	NZ_AP019730.1	2080	771150	0.0577772436814359	-0.0354221657942667	-27.865992985338064	4415.6305419988985	1604952
GCF_010917155.1	NZ_CP048601.1	111590	903200	0.0306346148092276	-0.0214702127243016	-1034.2341919193768	1729.9239413545895	1643850
GCF_013122035.1	NZ_CP053392.1	1656220	806120	0.0354642055737323	-0.0456953597385312	-1003.876041029473	2971.58429641912	1662371
GCF_013122055.1	NZ_CP053394.1	1657560	806510	0.0358215570916992	-0.0453873658370714	-951.5812893928957	3001.90446547446	1663714
GCF_013122115.1	NZ_CP053396.1	1657600	806510	0.0358328748216954	-0.0458903493937039	-993.651508414059	3002.9303429892566	1663751
GCF_016748175.1	NZ_CP051292.1	2110	890000	0.0374248200432895	-0.0286663436036817	-118.03135253753128	3295.748591920757	1704243
GCF_016748415.1	NZ_CP051435.1	1545620	763060	0.0442374377037824	-0.0552476764927822	-1082.5337433414452	3322.4285849727567	1630559
GCF_016748555.1	NZ_CP051533.1	1660160	798310	0.03872147667126	-0.0491440556637313	-1310.2690036859915	3008.209164490715	1745797
GCF_016748675.1	NZ_CP051534.1	1457490	704150	0.0392114493607295	-0.0484209981780836	-764.7581352620713	3024.533348233176	1618010
GCF_016748925.1	NZ_CP051536.1	1568410	764090	0.0447386937069369	-0.055906196871695	-1198.5903852157396	3298.0763013032174	1651043
GCF_016749215.1	NZ_CP051539.1	1555200	782640	0.0449786241645252	-0.0589177633357035	-1158.8132433584972	3392.950638094156	1639295
GCF_016749335.1	NZ_CP051541.1	1552010	717140	0.0378618960374096	-0.0538975053784277	-1904.0853833150304	2596.0582742438232	1638284
GCF_016749575.1	NZ_CP051495.1	1466890	678500	0.0505510185993045	-0.0501606805006142	-615.2699576733016	3339.58546649212	1629514
GCF_016749715.1	NZ_CP051496.1	1564540	746270	0.0424636263390525	-0.0535803159857632	-1284.114157687314	3162.215599371712	1653624
GCF_016749815.1	NZ_CP051497.1	1544620	762160	0.0436124420613805	-0.0571059259016564	-1271.8297020123396	3196.494527344003	1628378
GCF_016755635.1	NZ_CP051500.1	1467930	678430	0.0503974405977166	-0.0498863364036758	-623.1007125858351	3315.4368410296493	1630535
GCF_016755655.1	NZ_CP051501.1	1485550	756710	0.0443838467866151	-0.059134351741442	-1031.088639688352	3278.8667409644027	1567616
GCF_016755675.1	NZ_CP051502.1	1558880	705160	0.0543535956752387	-0.047915336812717	-260.7313616941925	3829.9067492944655	1644092
GCF_016755715.1	NZ_CP051506.1	1510450	656130	0.0408720985186265	-0.0541665870740676	-2097.1699636985586	2585.053874102616	1592792
GCF_016755735.1	NZ_CP051507.1	1587340	695450	0.0430247946959624	-0.054663801684958	-2001.8257354239208	2916.011130430345	1675432
GCF_016755775.1	NZ_CP051509.1	1529160	757250	0.0412132266985338	-0.0646536883605255	-1988.2497038794247	3002.45216269338	1611185
GCF_016755815.1	NZ_CP051511.1	1533360	725610	0.0423367268210533	-0.0521521037369472	-1294.0326645077623	2947.678805727925	1616651
GCF_016757555.1	NZ_CP051498.1	1566560	694260	0.0418224424367857	-0.0544208848783147	-1915.8840714945247	2834.437447266059	1654099
GCF_016757575.1	NZ_CP051504.1	1527120	668180	0.0442928454695956	-0.0533864679618959	-1721.4881406370357	2903.8261736784907	1609650
GCF_016757595.1	NZ_CP051505.1	1587380	695460	0.0430273341677315	-0.0546416020618646	-1999.701648197616	2916.3190894629447	1675471
GCF_017821535.1	NZ_CP071982.1	1528810	690060	0.0460046430936515	-0.0501600197252513	-1132.115143318026	3075.867847499777	1615199
GCF_017821595.1	NZ_CP071984.1	1481980	690110	0.0448264323263126	-0.0463002423033305	-607.9977477207831	3058.389875539396	1690568
GCF_017821635.1	NZ_CP071986.1	128660	951740	0.0472400992084678	-0.0256695868283932	-24.762371122631777	3924.83109439865	1661144
GCF_900119955.1	NZ_LT635474.1	1367930	546770	0.0450478334390312	-0.0338045440378688	-595.9248530317159	2861.968834076331	1667625
GCF_900119995.1	NZ_LT635458.1	1364590	546770	0.0451414849904426	-0.034329779586177	-602.433559317321	2856.133889798346	1667804
GCF_900120055.1	NZ_LT635460.1	1364670	546780	0.0451578280848023	-0.0343140676820687	-600.4319850210211	2857.4581511403326	1667894
GCF_900120135.1	NZ_LT635459.1	1364930	546990	0.0452459293159502	-0.034383875660545	-598.7751738159712	2863.622272856081	1668174
GCF_900120185.1	NZ_LT635476.1	1364650	546770	0.0451288796151436	-0.0343010622919564	-599.6071521410828	2857.1822328952726	1667858
GCF_900120205.1	NZ_LT635471.1	1370700	546770	0.045039441748314	-0.0336948052506881	-595.9811570871838	2867.7711618292265	1670384
GCF_900120225.1	NZ_LT635473.1	1368280	546780	0.0451110720473591	-0.0338730579875608	-600.2851080370274	2859.3861820561683	1667978
GCF_900120255.1	NZ_LT635456.1	1364650	546770	0.0451752081454435	-0.0343101322902811	-600.0411575369554	2857.201544771661	1667821
GCF_900120275.1	NZ_LT635478.1	1364710	546800	0.0451799337462289	-0.0343352795454117	-600.2256572738805	2858.8667169250043	1667936
GCF_900120315.1	NZ_LT635472.1	1367080	546700	0.0451734189444587	-0.034360779653819	-612.7338752658949	2845.936625106118	1670321
GCF_900120335.1	NZ_LT635477.1	1364650	546790	0.0451173193413489	-0.0343391413675383	-603.3673810663382	2855.994410272234	1667712
GCF_900149805.1	NZ_LT837687.1	1368230	546700	0.0450450255704679	-0.0338402596544651	-599.5458647151801	2857.267322736763	1667883
GCF_900176185.1	NZ_LT838273.1	783600	1633610	0.0451749296251085	-0.0328471495409793	-2578.299222850248	1261.6255447546505	1682800
GCF_902381665.1	NZ_LR698956.1	1564340	813240	0.0341792140927124	-0.0513791446671237	-1086.252726756546	2772.8523645591977	1566655
GCF_000008525.1	NC_000915.1	1635530	813920	0.0375918227343024	-0.0567348697127141	-1492.082021364551	3169.331961151084	1667867
GCF_000307795.1	NC_018939.1	1635560	813890	0.0376042681675965	-0.0567470802699349	-1492.487795542988	3170.2570207988706	1667892
GCF_000008785.1	NC_000921.1	1556620	685460	0.0462390690259326	-0.049849627151045	-1310.7709914799282	3031.9401448857534	1643831
GCF_000270045.1	NC_017366.1	1495090	665860	0.0439356601152893	-0.0537513951339584	-1652.4311448326666	2804.815770485667	1578824
GCF_000685625.1	NZ_CP007603.1	1565710	683660	0.0387383666821011	-0.0577646004746254	-2598.9325454680265	2684.8970669219684	1650561
GCF_900478295.1	NZ_LS483488.1	2540	901530	0.0487783361752481	-0.0400132020210746	-56.53580718688582	4425.115355990883	1680937
GCF_000021165.1	NC_011333.1	1636730	782670	0.0397439529447569	-0.0502481054618739	-1122.8718903624929	3169.0488868961856	1652982
GCF_000178935.2	NC_017360.1	1564340	813240	0.0341792140927124	-0.0513791446671237	-1086.252726756546	2772.8523645591977	1566655
GCF_000023805.1	NC_017354.1	1483980	653060	0.0474868651074689	-0.056156222702065	-1632.0484054714018	3034.0951130154244	1568826
GCF_000148875.1	NC_014555.1	1492620	642810	0.0429571885392773	-0.0564807760160262	-1995.9334544017524	2829.9627561078314	1629557
GCF_000148895.1	NC_017358.1	1549340	778990	0.0387745066044573	-0.0550206880796603	-1386.3717609123096	2883.053028803144	1635449
GCF_000270005.1	NC_017368.1	1493920	740050	0.0453427598558281	-0.0556225549155631	-994.9344657452216	3198.35682320419	1575399
GCF_000270025.1	NC_017365.1	1487790	654170	0.0538429995884931	-0.0514002015045267	-855.2183370935428	3453.5058392903497	1570564
GCF_000270065.1	NC_017367.1	1526710	777700	0.0463921443630336	-0.0565525952261555	-715.9435752642229	3519.9101500010142	1609006
GCF_000185225.1	NC_017362.1	1551020	712440	0.0435855471117332	-0.0579551278333968	-1749.7801041923171	3127.1335187906134	1624644
GCF_000185185.1	NC_017372.1	1502360	606200	0.0477975143242477	-0.0461434904553075	-1522.3881040119786	2680.5057130169075	1675918
GCF_000185245.1	NC_017361.1	1473260	689150	0.0476268402471811	-0.0579229945931308	-1163.5969225357944	3402.118624343834	1653913
GCF_000185205.1	NC_017371.1	1620530	708740	0.0421580640016292	-0.0490631184535806	-1656.51841008095	2837.799257469512	1709911
GCF_000224535.1	NC_017378.1	1508670	637830	0.0449751876325038	-0.0574513515266357	-2198.23811899468	2829.1013023540586	1624979
GCF_000224555.1	NC_017379.1	1559760	763880	0.0439750131217424	-0.0616451819477976	-1630.474112452908	3275.752482215712	1646139
GCF_000224575.1	NC_017376.1	1578400	805590	0.0381459028275414	-0.0568097258049976	-1224.7269420337452	3165.6122082183765	1607577
GCF_000315955.1	NC_019560.1	1509470	753080	0.0399128958563372	-0.0667454707710621	-1954.049780884598	3114.738584509371	1614447
GCF_000277365.1	NC_017739.1	1598410	751530	0.0449219233927822	-0.0541115805551745	-1283.390085821208	3308.1817209064006	1665719
GCF_000277405.1	NC_017741.1	1575410	684660	0.0444833867045982	-0.0549341444009879	-1952.9531655611788	2976.9246733571854	1663456
GCF_000333835.2	NZ_CP053256.1	1657560	851430	0.0335401757097959	-0.0477223634399561	-973.9578925083744	3002.38314410817	1662737
GCF_000307815.1	NC_018937.1	1635550	813890	0.0376118219097833	-0.0567397107326865	-1491.228397798949	3170.8541460650586	1667883
GCF_000307835.1	NC_018938.1	1635560	813890	0.0376111963030494	-0.0567513657254237	-1492.602704219908	3170.4942351430777	1667890
GCF_000348865.1	NC_020508.1	1532690	779820	0.0433087203311789	-0.0582905898814334	-1123.3655920161884	3285.128511747538	1616617
GCF_000348885.1	NC_020509.1	1506580	724730	0.0449080047454701	-0.0562268078969425	-1231.2916121077824	3170.4411050507565	1591278
GCF_000392455.3	NC_021215.3	670290	1494590	0.0554452754457973	-0.0509002993487007	-3606.9727162798	987.7021999913354	1593537
GCF_000392475.3	NC_021216.3	666760	1495630	0.0553447106711615	-0.0514627611933991	-3607.7651141938895	979.6152273178116	1594569
GCF_000392535.3	NC_021218.3	1655000	862040	0.0221642999580227	-0.0538440920667961	-2352.2096994600665	1924.868787399208	1658047
GCF_000439295.2	NC_021882.2	666760	1495600	0.0553475051508507	-0.051463616485649	-3607.7651141938895	979.680810840368	1594544
GCF_000600045.1	NZ_CP006820.1	1546360	691670	0.0425912550671082	-0.0582387898876977	-2146.0738514825207	2864.9223431727546	1633212
GCF_000600085.1	NZ_CP006821.1	1549530	683780	0.0429643401950617	-0.0565901412927437	-2068.395722813836	2896.2969091394416	1637925
GCF_000600145.1	NZ_CP006823.1	1598010	772440	0.0347183668792134	-0.0612518368079019	-2390.7061756786734	2666.076612222959	1599700
GCF_000600165.1	NZ_CP006824.1	1547860	682590	0.0430564046641738	-0.0575178428648309	-2153.990310064712	2860.3966737591627	1634852
GCF_000600185.1	NZ_CP006825.1	1593390	767960	0.0340647879141737	-0.0620957754901144	-2524.610470308643	2600.970747319245	1595058
GCF_000600205.1	NZ_CP006826.1	1598970	773310	0.033989536578112	-0.0621898369227022	-2522.587082176834	2613.26566368589	1600345
GCF_000600225.1	NZ_CP006827.1	1549330	686160	0.0429718649353823	-0.0571231355856532	-2119.607407841411	2851.776504135032	1634875
GCF_000826985.1	NZ_CP010435.1	1635300	813820	0.0375732814889595	-0.0567254530539109	-1492.7824250612782	3167.118167074445	1667638
GCF_000829095.1	NZ_AP013354.1	1635300	813820	0.0375732814889595	-0.0567254530539109	-1492.7824250612782	3167.118167074445	1667638
GCF_000829115.1	NZ_AP013356.1	1634970	813470	0.0376686253664811	-0.0567360786373874	-1486.8053168985384	3174.071014964912	1667239
GCF_000829135.1	NZ_AP013355.1	1635030	813550	0.0376201177123525	-0.0567044922071312	-1487.5690273905964	3170.61063721798	1667302
GCF_000828955.1	NZ_AP014523.1	495040	1361880	0.047832226182021	-0.053837317452342	-2839.364493921442	1306.934775807742	1696917
GCF_001991095.1	NZ_CP018823.1	124850	969020	0.0534245076355995	-0.0431815050071519	-25.803453415793115	4543.256318805525	1618480
